Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익
2021-07-01,0.9075067024128688,0.8508042895442359,0.8171871603506993,0.9165242246325506,0.8763493457610807,0.836938357741322,2021,Q3,0.0031517761773205,0.0136109859189372,0.1514478640179608,0.0003258930057354,0.0244532414804317,0.0,0.1232250670254206,0.0115201838929677,-0.1583552147666722,-0.2247949708057467,-0.1713836772327907,0.0026844397616467,0.0026844397616467,0.0018219315484246
2021-07-02,0.925,0.8634408602150537,0.8241369552914545,0.9337246434669428,0.8905204986861784,0.8465288356502358,2021,Q3,0.0031517761773205,0.0136109859189372,0.1514478640179608,0.0003258930057354,0.0244532414804317,0.0,0.1232250670254206,0.0115201838929677,-0.1583552147666722,-0.2247949708057467,-0.1713836772327907,0.0026844397616467,0.0026844397616467,0.0018219315484246
2021-07-05,0.9420485175202156,0.8772237196765499,0.8308106987352271,0.9478385193595628,0.9033288336952768,0.8556243619875028,2021,Q3,0.0031517761773205,0.0136109859189372,0.1514478640179608,0.0003258930057354,0.0244532414804317,0.0,0.1232250670254206,0.0115201838929677,-0.1583552147666722,-0.2247949708057467,-0.1713836772327907,0.0026844397616467,0.0026844397616467,0.0018219315484246
2021-07-06,0.9230569948186528,0.8560880829015544,0.803562176165803,0.9271915357841998,0.8810086995824531,0.8302827768422444,2021,Q3,0.0031517761773205,0.0136109859189372,0.1514478640179608,0.0003258930057354,0.0244532414804317,0.0,0.1232250670254206,0.0115201838929677,-0.1583552147666722,-0.2247949708057467,-0.1713836772327907,0.0026844397616467,0.0026844397616467,0.0018219315484246
2021-07-07,0.9115577889447236,0.8445979899497488,0.7847162642480696,0.9175616338439914,0.8685407406727926,0.8138190793826013,2021,Q3,0.0031517761773205,0.0136109859189372,0.1514478640179608,0.0003258930057354,0.0244532414804317,0.0,0.1232250670254206,0.0115201838929677,-0.1583552147666722,-0.2247949708057467,-0.1713836772327907,0.0026844397616467,0.0026844397616467,0.0018219315484246
2021-07-08,0.9026829268292684,0.8351219512195122,0.7674216027874565,0.9105821218994488,0.8582876360597786,0.7991384586478889,2021,Q3,0.0031517761773205,0.0136109859189372,0.1514478640179608,0.0003258930057354,0.0244532414804317,0.0,0.1232250670254206,0.0115201838929677,-0.1583552147666722,-0.2247949708057467,-0.1713836772327907,0.0026844397616467,0.0026844397616467,0.0018219315484246
2021-07-09,0.9028708133971292,0.8314593301435407,0.7584844775787248,0.9125846041742508,0.8571283407673509,0.7931504509749605,2021,Q3,0.0031517761773205,0.0136109859189372,0.1514478640179608,0.0003258930057354,0.0244532414804317,0.0,0.1232250670254206,0.0115201838929677,-0.1583552147666722,-0.2247949708057467,-0.1713836772327907,0.0026844397616467,0.0026844397616467,0.0018219315484246
2021-07-12,0.919047619047619,0.8422619047619048,0.760443722943723,0.9249252301069416,0.8672156405905513,0.798349812101363,2021,Q3,0.0031517761773205,0.0136109859189372,0.1514478640179608,0.0003258930057354,0.0244532414804317,0.0,0.1232250670254206,0.0115201838929677,-0.1583552147666722,-0.2247949708057467,-0.1713836772327907,0.0026844397616467,0.0026844397616467,0.0018219315484246
2021-07-13,0.9307328605200944,0.8509456264775414,0.7604938271604939,0.9332098947838172,0.8744451439898371,0.8014367790182929,2021,Q3,0.0031517761773205,0.0136109859189372,0.1514478640179608,0.0003258930057354,0.0244532414804317,0.0,0.1232250670254206,0.0115201838929677,-0.1583552147666722,-0.2247949708057467,-0.1713836772327907,0.0026844397616467,0.0026844397616467,0.0018219315484246
2021-07-14,0.9543062200956938,0.8747607655502392,0.7745995423340961,0.9544877394334066,0.8959773118161318,0.8189241760804025,2021,Q3,0.0031517761773205,0.0136109859189372,0.1514478640179608,0.0003258930057354,0.0244532414804317,0.0,0.1232250670254206,0.0115201838929677,-0.1583552147666722,-0.2247949708057467,-0.1713836772327907,0.0026844397616467,0.0026844397616467,0.0018219315484246
2021-07-15,0.9841075794621028,0.9058679706601468,0.796077615356604,0.9799476512304782,0.9237958207306382,0.843700668184909,2021,Q3,0.0031517761773205,0.0136109859189372,0.1514478640179608,0.0003258930057354,0.0244532414804317,0.0,0.1232250670254206,0.0115201838929677,-0.1583552147666722,-0.2247949708057467,-0.1713836772327907,0.0026844397616467,0.0026844397616467,0.0018219315484246
2021-07-16,0.957511737089202,0.8826291079812206,0.7692194835680751,0.9515985083155364,0.8977882284982216,0.8178356498291818,2021,Q3,0.0031517761773205,0.0136109859189372,0.1514478640179608,0.0003258930057354,0.0244532414804317,0.0,0.1232250670254206,0.0115201838929677,-0.1583552147666722,-0.2247949708057467,-0.1713836772327907,0.0026844397616467,0.0026844397616467,0.0018219315484246
2021-07-19,0.9786729857819904,0.903436018957346,0.7810716703743108,0.967779074643312,0.9152887394455032,0.8326934853451544,2021,Q3,0.0031517761773205,0.0136109859189372,0.1514478640179608,0.0003258930057354,0.0244532414804317,0.0,0.1232250670254206,0.0115201838929677,-0.1583552147666722,-0.2247949708057467,-0.1713836772327907,0.0026844397616467,0.0026844397616467,0.0018219315484246
2021-07-20,0.974766355140187,0.9036214953271028,0.7747196261682243,0.9625375204574016,0.9118100966164427,0.8282545881983311,2021,Q3,0.0031517761773205,0.0136109859189372,0.1514478640179608,0.0003258930057354,0.0244532414804317,0.0,0.1232250670254206,0.0115201838929677,-0.1583552147666722,-0.2247949708057467,-0.1713836772327907,0.0026844397616467,0.0026844397616467,0.0018219315484246
