Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),이익잉여금,총포괄손익
2016-01-21,1.053932584269663,1.117883895131086,1.2146067415730335,1.0516756913303107,1.1036771807636412,1.1734947742801198,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-01-22,1.01514598540146,1.0779197080291971,1.1798053527980537,1.0202975070559843,1.068292377131352,1.1388088387505355,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-01-25,1.0171903881700557,1.081053604436229,1.1910659272951325,1.02740838595196,1.0742945366333367,1.148508904249894,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-01-26,1.053088803088803,1.116891891891892,1.239092664092664,1.0597492859249025,1.110376313849392,1.1929623900835535,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-01-27,0.9996316758747698,1.0574585635359115,1.1786985880908534,1.0089655400940725,1.053610776190962,1.133511319661808,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-01-28,0.984573502722323,1.034936479128857,1.1583484573502725,0.995349710351383,1.034664452334461,1.1132154522878597,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-01-29,0.981159420289855,1.0260869565217392,1.153049516908213,0.9947198968432984,1.0296671973334532,1.107552416103367,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-02-01,0.9430795847750864,0.9777681660899654,1.099423298731257,0.959070218231756,0.9849357032157932,1.0558386345897874,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-02-02,0.9572679509632224,0.985814360770578,1.1106538237011092,0.9761317107533188,0.9972949622813648,1.066526928020698,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-02-03,1.00902394106814,1.0302946593001845,1.1646408839779006,1.02165425440504,1.044080772234538,1.1175379626385404,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-02-04,0.9736749116607774,0.9840106007067138,1.1153121319199055,0.9837494926561886,1.0014959891589876,1.0697605946173545,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-02-05,0.9784070796460176,0.9815044247787612,1.1150737463126843,0.9881287072551288,1.0029572581049937,1.0693044033597028,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-02-11,1.02181146025878,1.0195009242144175,1.1615218730745531,1.0261526594509038,1.0429316227230914,1.1129132042520506,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-02-12,0.9697916666666668,0.9584201388888888,1.089207175925926,0.9703815181291748,0.9815057994354072,1.0438032536562227,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-02-15,0.965008576329331,0.9480274442538592,1.0737850200114352,0.9662338671419992,0.9726047103668324,1.0302450887435273,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-02-16,0.9601694915254236,0.9398305084745764,1.0590677966101696,0.9629936981346796,0.9647733960236842,1.0174309041635383,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-02-17,0.947927031509121,0.9230514096185738,1.0345771144278606,0.952735796335768,0.949309781996806,0.995643919390642,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-02-18,0.9492561983471074,0.9251239669421488,1.0287052341597795,0.958752391692594,0.9512980851898823,0.9926032940115924,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-02-19,0.9751269035532996,0.95,1.0498871968415115,0.9848341444033496,0.9763251542387976,1.015588274847233,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-02-22,0.9907849829351536,0.9628839590443686,1.0556313993174062,0.9944667722744984,0.9861169475822744,1.0234584324507847,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-02-23,1.030728241563055,1.0047957371225578,1.0945233866193014,1.0287127009487655,1.0238878537072678,1.0631291898983293,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-02-24,0.996917808219178,0.9717465753424658,1.0514269406392696,0.9932265342010266,0.9883014001228516,1.024083763071837,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-02-25,1.0264912280701757,0.998157894736842,1.073625730994152,1.014417649722583,1.0113778058281666,1.0476222548186829,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-02-26,1.0643510054844607,1.0427787934186472,1.113802559414991,1.046694788611742,1.048770056334902,1.088666314884463,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-02-29,1.0666051660516604,1.0523062730627306,1.1190651906519065,1.0461050728506551,1.0528788609636808,1.0954727554261436,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-03-02,1.057749077490775,1.0514760147601476,1.114452644526445,1.037722332332354,1.047842778967138,1.092342282134455,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-03-03,1.0193548387096774,1.021863799283154,1.0785543608124253,1.006518334492868,1.016102145229867,1.0590198275345462,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-03-04,1.006060606060606,1.0148841354723708,1.069281045751634,1.000929359232407,1.0096524016405268,1.0516071080214862,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-03-07,0.9991103202846976,1.0122775800711743,1.0640272835112694,0.9993031922944714,1.0071076892972697,1.0481051318267296,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-03-08,1.0028725314183125,1.02262118491921,1.070257330939557,1.006769307430298,1.0146102339331655,1.0556278081629396,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-03-09,0.9921847246891652,1.01145648312611,1.0558022498519837,0.996759977094798,1.0034356851657524,1.042922682941151,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-03-10,0.9714285714285714,0.9928571428571428,1.0328687572590012,0.9817204314126292,0.9857102641627724,1.0221843048766717,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-03-11,0.9470389170896784,0.9685279187817258,1.0006768189509303,0.9619393552803636,0.961417785912433,0.9930180616816892,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-03-14,0.9706896551724138,0.9872413793103448,1.0160344827586207,0.9837861176702594,0.9815895170780552,1.0114625793128764,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-03-15,0.9818024263431544,0.9918544194107451,1.0176487579433853,0.990919101030212,0.9879604256994446,1.0161732097602467,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-03-16,0.9848013816925734,0.9874784110535406,1.0110247553252736,0.989769648555486,0.9860194215760354,1.012247907493127,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-03-17,0.9559068219633944,0.9511647254575708,0.9716028840820856,0.9619860291366872,0.9546945294951248,0.9760072614936974,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-03-18,0.9683417085427136,0.9568676716917924,0.9756560580681184,0.9741712245470292,0.964796748209686,0.9831189406765553,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-03-21,0.9655058043117744,0.9483416252072968,0.9640132669983416,0.9709365278895202,0.9594637538452558,0.9742109100955488,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-03-22,0.987858347386172,0.9649241146711636,0.9782181000562112,0.9896171296729154,0.9779632400068335,0.990946342175883,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-03-23,1.0005102040816327,0.9752551020408164,0.9841836734693876,0.9983900156252858,0.9875859916712824,0.9993933228785736,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-03-24,1.023304347826087,0.9965217391304348,1.0035942028985507,1.017150982243322,1.0089698301409165,1.0212673448174452,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-03-25,1.0451785714285715,1.0223214285714286,1.027559523809524,1.0363240800501936,1.032567635568836,1.047028469295327,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-03-28,1.041607142857143,1.0234821428571428,1.025059523809524,1.0297197018592492,1.0294659559908514,1.0454864930665455,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-03-29,1.0385714285714285,1.0250892857142857,1.0229761904761905,1.024316119703022,1.026659674467913,1.0439950772540736,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-03-30,0.9876271186440678,0.9770338983050848,0.9698305084745764,0.97728093117153,0.9768893411088456,0.9912086062162808,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-03-31,0.9887755102040816,0.9829081632653062,0.971967120181406,0.9841313767039,0.9820966564488304,0.9947577730518592,2016,Q1,0.0039046385619108,-0.0092965380191104,0.0199196106494916,0.0370218325883862,0.0260014468826621,0.0,-0.0202063919063749,-0.7686757895379387,-45.33260507774256,-1.2710563284752443,-1.4454229492294253,-1.4454229492294253,-0.5947279982107189,0.2500800617924958
2016-04-01,1.0282918149466191,1.0284697508896796,1.015717674970344,1.0242677524291552,1.02490966326439,1.0394415472421517,2016,Q2,-0.0526666839462299,-0.0099951497595703,0.0136326277134328,-0.1351262668752462,-0.039836740504793,0.0,-0.0003367681074902,0.032563403889338,-0.0382047967517483,-1.6407124463153877,-1.6407513550105577,-1.6407513550105577,0.3150237008370311,-0.0255977253502808
2016-04-04,1.0242857142857142,1.0319642857142857,1.0176785714285714,1.022848423991342,1.0258490973075811,1.041738912547881,2016,Q2,-0.0526666839462299,-0.0099951497595703,0.0136326277134328,-0.1351262668752462,-0.039836740504793,0.0,-0.0003367681074902,0.032563403889338,-0.0382047967517483,-1.6407124463153877,-1.6407513550105577,-1.6407513550105577,0.3150237008370311,-0.0255977253502808
2016-04-05,1.0167557932263815,1.03048128342246,1.014349376114082,1.0172024075378971,1.0217328236442291,1.0385743334195692,2016,Q2,-0.0526666839462299,-0.0099951497595703,0.0136326277134328,-0.1351262668752462,-0.039836740504793,0.0,-0.0003367681074902,0.032563403889338,-0.0382047967517483,-1.6407124463153877,-1.6407513550105577,-1.6407513550105577,0.3150237008370311,-0.0255977253502808
2016-04-06,1.043911439114391,1.0646678966789669,1.0476322263222633,1.0432497409692791,1.0520690710968053,1.072523422376019,2016,Q2,-0.0526666839462299,-0.0099951497595703,0.0136326277134328,-0.1351262668752462,-0.039836740504793,0.0,-0.0003367681074902,0.032563403889338,-0.0382047967517483,-1.6407124463153877,-1.6407513550105577,-1.6407513550105577,0.3150237008370311,-0.0255977253502808
2016-04-07,1.0326605504587156,1.0561467889908256,1.0397859327217125,1.0306876124183726,1.0418704494674442,1.0644353095299492,2016,Q2,-0.0526666839462299,-0.0099951497595703,0.0136326277134328,-0.1351262668752462,-0.039836740504793,0.0,-0.0003367681074902,0.032563403889338,-0.0382047967517483,-1.6407124463153877,-1.6407513550105577,-1.6407513550105577,0.3150237008370311,-0.0255977253502808
2016-04-08,1.0248175182481751,1.046441605839416,1.0324817518248175,1.0204914961698934,1.032722323969011,1.0566864769328783,2016,Q2,-0.0526666839462299,-0.0099951497595703,0.0136326277134328,-0.1351262668752462,-0.039836740504793,0.0,-0.0003367681074902,0.032563403889338,-0.0382047967517483,-1.6407124463153877,-1.6407513550105577,-1.6407513550105577,0.3150237008370311,-0.0255977253502808
2016-04-11,1.022627737226277,1.043521897810219,1.0319343065693432,1.0167657695935493,1.0296059121624388,1.0548278527885182,2016,Q2,-0.0526666839462299,-0.0099951497595703,0.0136326277134328,-0.1351262668752462,-0.039836740504793,0.0,-0.0003367681074902,0.032563403889338,-0.0382047967517483,-1.6407124463153877,-1.6407513550105577,-1.6407513550105577,0.3150237008370311,-0.0255977253502808
2016-04-12,1.015426497277677,1.035480943738657,1.025741076830006,1.0091880507565392,1.0217143511740827,1.047475311566829,2016,Q2,-0.0526666839462299,-0.0099951497595703,0.0136326277134328,-0.1351262668752462,-0.039836740504793,0.0,-0.0003367681074902,0.032563403889338,-0.0382047967517483,-1.6407124463153877,-1.6407513550105577,-1.6407513550105577,0.3150237008370311,-0.0255977253502808
2016-04-14,1.0067028985507247,1.031159420289855,1.023822463768116,1.00602166398249,1.0179716651519557,1.0440833217137964,2016,Q2,-0.0526666839462299,-0.0099951497595703,0.0136326277134328,-0.1351262668752462,-0.039836740504793,0.0,-0.0003367681074902,0.032563403889338,-0.0382047967517483,-1.6407124463153877,-1.6407513550105577,-1.6407513550105577,0.3150237008370311,-0.0255977253502808
2016-04-15,1.0018148820326678,1.0284936479128857,1.0253781004234723,1.006420661056758,1.0179316242428236,1.0444706899627545,2016,Q2,-0.0526666839462299,-0.0099951497595703,0.0136326277134328,-0.1351262668752462,-0.039836740504793,0.0,-0.0003367681074902,0.032563403889338,-0.0382047967517483,-1.6407124463153877,-1.6407513550105577,-1.6407513550105577,0.3150237008370311,-0.0255977253502808
