Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
2017-04-03,1.040909509026101,1.0144894791307346,0.945076846422138,1.019964249887512,1.0093040580471595,0.962667582628976,2017,Q2,0.0504474117980187,-0.0143815044438738,-0.0513766584393382,0.0422798651043829,-0.0261152227804655,-0.015879781558547,-0.00516790279395,-0.4127444562514898,-3.489693090839108,-0.2692816940298248,-0.3318189468584468,-0.3318189468584468,0.046004602759589,-0.0104249289776275
2017-04-04,1.0233777782844895,1.00858923858331,0.9389652440101924,1.0092795101612753,1.0006980669825185,0.9560753094125204,2017,Q2,0.0504474117980187,-0.0143815044438738,-0.0513766584393382,0.0422798651043829,-0.0261152227804655,-0.015879781558547,-0.00516790279395,-0.4127444562514898,-3.489693090839108,-0.2692816940298248,-0.3318189468584468,-0.3318189468584468,0.046004602759589,-0.0104249289776275
2017-04-05,0.9947795630177352,0.986950297437038,0.9179943848334908,0.987176372636846,0.978247262020935,0.9347321567588552,2017,Q2,0.0504474117980187,-0.0143815044438738,-0.0513766584393382,0.0422798651043829,-0.0261152227804655,-0.015879781558547,-0.00516790279395,-0.4127444562514898,-3.489693090839108,-0.2692816940298248,-0.3318189468584468,-0.3318189468584468,0.046004602759589,-0.0104249289776275
2017-04-06,0.996959448127816,0.995992609653291,0.9255048020482776,0.9939689685323834,0.9852074820700656,0.94193353992451,2017,Q2,0.0504474117980187,-0.0143815044438738,-0.0513766584393382,0.0422798651043829,-0.0261152227804655,-0.015879781558547,-0.00516790279395,-0.4127444562514898,-3.489693090839108,-0.2692816940298248,-0.3318189468584468,-0.3318189468584468,0.046004602759589,-0.0104249289776275
2017-04-07,1.0084255643286324,1.0147458744748945,0.9436318453209942,1.0087724289693982,1.00164005646554,0.9592388202995784,2017,Q2,0.0504474117980187,-0.0143815044438738,-0.0513766584393382,0.0422798651043829,-0.0261152227804655,-0.015879781558547,-0.00516790279395,-0.4127444562514898,-3.489693090839108,-0.2692816940298248,-0.3318189468584468,-0.3318189468584468,0.046004602759589,-0.0104249289776275
2017-04-10,1.0296852492287236,1.0412129889367758,0.969503039422092,1.0285877142238469,1.024992293941447,0.9846593635837994,2017,Q2,0.0504474117980187,-0.0143815044438738,-0.0513766584393382,0.0422798651043829,-0.0261152227804655,-0.015879781558547,-0.00516790279395,-0.4127444562514898,-3.489693090839108,-0.2692816940298248,-0.3318189468584468,-0.3318189468584468,0.046004602759589,-0.0104249289776275
2017-04-11,1.0048042623250708,1.022318896917589,0.952215387664258,1.0067488342893285,1.0042743093840207,0.9663657332144076,2017,Q2,0.0504474117980187,-0.0143815044438738,-0.0513766584393382,0.0422798651043829,-0.0261152227804655,-0.015879781558547,-0.00516790279395,-0.4127444562514898,-3.489693090839108,-0.2692816940298248,-0.3318189468584468,-0.3318189468584468,0.046004602759589,-0.0104249289776275
2017-04-12,0.9861124383758776,1.0070851579320153,0.9388445114010482,0.9917928401102892,0.9887228467644618,0.9519389057302898,2017,Q2,0.0504474117980187,-0.0143815044438738,-0.0513766584393382,0.0422798651043829,-0.0261152227804655,-0.015879781558547,-0.00516790279395,-0.4127444562514898,-3.489693090839108,-0.2692816940298248,-0.3318189468584468,-0.3318189468584468,0.046004602759589,-0.0104249289776275
2017-04-13,0.9902513542917378,1.0107252577522985,0.9440586850358044,0.995544729089162,0.992287942189746,0.95612188258594,2017,Q2,0.0504474117980187,-0.0143815044438738,-0.0513766584393382,0.0422798651043829,-0.0261152227804655,-0.015879781558547,-0.00516790279395,-0.4127444562514898,-3.489693090839108,-0.2692816940298248,-0.3318189468584468,-0.3318189468584468,0.046004602759589,-0.0104249289776275
2017-04-14,0.9963686724513156,1.0131285153048246,0.9492088974308244,0.998629338582559,0.995529459534359,0.9601808428161056,2017,Q2,0.0504474117980187,-0.0143815044438738,-0.0513766584393382,0.0422798651043829,-0.0261152227804655,-0.015879781558547,-0.00516790279395,-0.4127444562514898,-3.489693090839108,-0.2692816940298248,-0.3318189468584468,-0.3318189468584468,0.046004602759589,-0.0104249289776275
2017-04-17,0.9881195424916984,1.0001358437405663,0.9412965903034776,0.989848416212889,0.9860005459826352,0.9512672907902444,2017,Q2,0.0504474117980187,-0.0143815044438738,-0.0513766584393382,0.0422798651043829,-0.0261152227804655,-0.015879781558547,-0.00516790279395,-0.4127444562514898,-3.489693090839108,-0.2692816940298248,-0.3318189468584468,-0.3318189468584468,0.046004602759589,-0.0104249289776275
2017-04-18,0.9851642853171736,0.9916203369099904,0.9388276718370674,0.9872456266406542,0.9824337045675255,0.947857618786239,2017,Q2,0.0504474117980187,-0.0143815044438738,-0.0513766584393382,0.0422798651043829,-0.0261152227804655,-0.015879781558547,-0.00516790279395,-0.4127444562514898,-3.489693090839108,-0.2692816940298248,-0.3318189468584468,-0.3318189468584468,0.046004602759589,-0.0104249289776275
2017-04-19,0.9755409767551844,0.9797527591876688,0.9312477888921272,0.9807829647883316,0.9744431444316668,0.9396520592538926,2017,Q2,0.0504474117980187,-0.0143815044438738,-0.0513766584393382,0.0422798651043829,-0.0261152227804655,-0.015879781558547,-0.00516790279395,-0.4127444562514898,-3.489693090839108,-0.2692816940298248,-0.3318189468584468,-0.3318189468584468,0.046004602759589,-0.0104249289776275
2017-04-20,0.9795657064713928,0.9814733225991442,0.9363327488346788,0.9864672811999036,0.9792835925848208,0.94415776531226,2017,Q2,0.0504474117980187,-0.0143815044438738,-0.0513766584393382,0.0422798651043829,-0.0261152227804655,-0.015879781558547,-0.00516790279395,-0.4127444562514898,-3.489693090839108,-0.2692816940298248,-0.3318189468584468,-0.3318189468584468,0.046004602759589,-0.0104249289776275
2017-04-21,0.966044228969055,0.9629697366498748,0.9216599661275572,0.973821574681536,0.9646735366085908,0.928953838729806,2017,Q2,0.0504474117980187,-0.0143815044438738,-0.0513766584393382,0.0422798651043829,-0.0261152227804655,-0.015879781558547,-0.00516790279395,-0.4127444562514898,-3.489693090839108,-0.2692816940298248,-0.3318189468584468,-0.3318189468584468,0.046004602759589,-0.0104249289776275
