Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,영업비용,이자비용
2016-02-18,1.0205402363534046,1.0153682945748224,1.026406485269738,1.0118835043787793,1.0154010613756348,1.0064036657625677,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-02-19,1.0142192276688615,1.0164458775038403,1.0256642686580784,1.0097228672190013,1.0139342936255733,1.0061936909566591,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-02-22,0.9582692638705606,0.9632150438923632,0.9674823569912216,0.9609459927954964,0.9604068148325398,0.9506132417941368,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-02-23,0.9736581590935638,0.9841410174045088,0.9848983276875752,0.9821439157272108,0.9797578084964784,0.9687183633263242,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-02-24,0.9421014156579928,0.9515970084208454,0.9484751568657772,0.955510551301374,0.9487240889318892,0.9349044789283796,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-02-25,0.9692494923163336,0.9772089640372734,0.9715615533439912,0.9827407041339864,0.974623855777273,0.9591785997922668,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-02-26,0.9948587329397388,1.0011182108626198,0.99247090983152,1.0037780761221466,0.9966705755394288,0.9811693993684792,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-02-29,0.9991625753755878,1.0020876642045204,0.9928482266157528,1.0042293379743263,0.9982373791747896,0.9831020363859396,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-03-02,0.9894172046763218,0.9882495783167567,0.9790224703852344,0.9921701349929172,0.9859947761329232,0.970590189706819,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
2016-03-03,1.0257461225719018,1.0209802740551122,1.0126579832354563,1.0224661136926203,1.0190575301625926,1.0049435170794796,2016,Q1,0.0001067880096745,0.0376852059962735,1.8779623050163556,0.0024388374410324,0.91091510077965,0.0118917852090525,0.0070379493684773,-0.3965254469036798,-0.2283839299735071,-0.2365576365206884,-0.1800991573074309,-0.1800991573074309,0.0138279750560954,0.029503777009058,0.009295996516357,0.0551202573778129
