Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,영업비용
2017-07-03,1.000327868852459,0.99327868852459,0.9865209471766848,0.9983662564992468,0.9935172398330648,0.9887154866597854,2017,Q3,0.0935392125113361,0.0454889085591503,0.080208236116501,0.4986546854613858,0.17500959309411,0.1566365256469486,0.0345791272275433,0.1007836644393358,-0.1551384140177423,-0.0938304396400645,-0.0757590715346451,-0.0757590715346451,0.0867804699551555,0.0518047960087018,0.0630708116530818
2017-07-04,0.9996721311475408,0.9904918032786886,0.9868852459016394,0.9986634779965932,0.9941502474921664,0.9892375369753412,2017,Q3,0.0935392125113361,0.0454889085591503,0.080208236116501,0.4986546854613858,0.17500959309411,0.1566365256469486,0.0345791272275433,0.1007836644393358,-0.1551384140177423,-0.0938304396400645,-0.0757590715346451,-0.0757590715346451,0.0867804699551555,0.0518047960087018,0.0630708116530818
2017-07-05,1.017391304347826,1.0066889632107023,1.0065129378630524,1.0153012428953443,1.012726289272866,1.0086735928450818,2017,Q3,0.0935392125113361,0.0454889085591503,0.080208236116501,0.4986546854613858,0.17500959309411,0.1566365256469486,0.0345791272275433,0.1007836644393358,-0.1551384140177423,-0.0938304396400645,-0.0757590715346451,-0.0757590715346451,0.0867804699551555,0.0518047960087018,0.0630708116530818
2017-07-06,1.025337837837838,1.0150337837837835,1.0162855162855162,1.020936607782329,1.0207557579117978,1.0180450058137496,2017,Q3,0.0935392125113361,0.0454889085591503,0.080208236116501,0.4986546854613858,0.17500959309411,0.1566365256469486,0.0345791272275433,0.1007836644393358,-0.1551384140177423,-0.0938304396400645,-0.0757590715346451,-0.0757590715346451,0.0867804699551555,0.0518047960087018,0.0630708116530818
2017-07-07,0.98,0.9711290322580644,0.9711290322580644,0.9794076895279272,0.9771155979702028,0.9733123072872044,2017,Q3,0.0935392125113361,0.0454889085591503,0.080208236116501,0.4986546854613858,0.17500959309411,0.1566365256469486,0.0345791272275433,0.1007836644393358,-0.1551384140177423,-0.0938304396400645,-0.0757590715346451,-0.0757590715346451,0.0867804699551555,0.0518047960087018,0.0630708116530818
2017-07-10,1.0049668874172186,1.0,0.996931028912938,1.0043788650644043,1.0027089952518768,0.9991352207682324,2017,Q3,0.0935392125113361,0.0454889085591503,0.080208236116501,0.4986546854613858,0.17500959309411,0.1566365256469486,0.0345791272275433,0.1007836644393358,-0.1551384140177423,-0.0938304396400645,-0.0757590715346451,-0.0757590715346451,0.0867804699551555,0.0518047960087018,0.0630708116530818
2017-07-11,1.020875420875421,1.0178451178451178,1.01338784672118,1.0174162810558496,1.017695638215721,1.015261343071007,2017,Q3,0.0935392125113361,0.0454889085591503,0.080208236116501,0.4986546854613858,0.17500959309411,0.1566365256469486,0.0345791272275433,0.1007836644393358,-0.1551384140177423,-0.0938304396400645,-0.0757590715346451,-0.0757590715346451,0.0867804699551555,0.0518047960087018,0.0630708116530818
2017-07-12,1.042758620689655,1.043103448275862,1.0369687249398558,1.0343414933526949,1.038180714988557,1.038055471821759,2017,Q3,0.0935392125113361,0.0454889085591503,0.080208236116501,0.4986546854613858,0.17500959309411,0.1566365256469486,0.0345791272275433,0.1007836644393358,-0.1551384140177423,-0.0938304396400645,-0.0757590715346451,-0.0757590715346451,0.0867804699551555,0.0518047960087018,0.0630708116530818
2017-07-13,1.0358620689655171,1.0422413793103449,1.036128526645768,1.028096671541679,1.0344994256425817,1.0364336617135002,2017,Q3,0.0935392125113361,0.0454889085591503,0.080208236116501,0.4986546854613858,0.17500959309411,0.1566365256469486,0.0345791272275433,0.1007836644393358,-0.1551384140177423,-0.0938304396400645,-0.0757590715346451,-0.0757590715346451,0.0867804699551555,0.0518047960087018,0.0630708116530818
2017-07-14,1.0257731958762886,1.036426116838488,1.03184421534937,1.020097032394949,1.027964373313216,1.0314847635105184,2017,Q3,0.0935392125113361,0.0454889085591503,0.080208236116501,0.4986546854613858,0.17500959309411,0.1566365256469486,0.0345791272275433,0.1007836644393358,-0.1551384140177423,-0.0938304396400645,-0.0757590715346451,-0.0757590715346451,0.0867804699551555,0.0518047960087018,0.0630708116530818
