Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,영업비용
2016-01-04,0.974682395644283,0.9834392014519056,0.99925532221358,0.980967266408164,0.9830138084384832,1.0055415812145545,2016,Q1,0.7937880434187525,0.5746696911913958,3.52524557241681,0.2727613215545423,1.8669450976699644,0.0508164178297867,0.3025605124325266,-0.7644930739359705,-0.7515742954889133,-0.6995483296695961,-0.6796413568586959,-0.6796413568586959,0.2568112878788575,0.528489628894149,0.1607066514455613
2016-01-05,0.964578989916181,0.9667531804450497,0.9826539874342282,0.9720998878787604,0.9709706877193078,0.9904214982749552,2016,Q1,0.7937880434187525,0.5746696911913958,3.52524557241681,0.2727613215545423,1.8669450976699644,0.0508164178297867,0.3025605124325266,-0.7644930739359705,-0.7515742954889133,-0.6995483296695961,-0.6796413568586959,-0.6796413568586959,0.2568112878788575,0.528489628894149,0.1607066514455613
2016-01-06,0.954235515582514,0.9508324618280696,0.9655413790699297,0.9637975052131754,0.9589620768635724,0.9746263408808796,2016,Q1,0.7937880434187525,0.5746696911913958,3.52524557241681,0.2727613215545423,1.8669450976699644,0.0508164178297867,0.3025605124325266,-0.7644930739359705,-0.7515742954889133,-0.6995483296695961,-0.6796413568586959,-0.6796413568586959,0.2568112878788575,0.528489628894149,0.1607066514455613
2016-01-07,0.9732161060142712,0.9648148148148148,0.9796501585683544,0.982470786840456,0.9761738517973724,0.9899123151499036,2016,Q1,0.7937880434187525,0.5746696911913958,3.52524557241681,0.2727613215545423,1.8669450976699644,0.0508164178297867,0.3025605124325266,-0.7644930739359705,-0.7515742954889133,-0.6995483296695961,-0.6796413568586959,-0.6796413568586959,0.2568112878788575,0.528489628894149,0.1607066514455613
2016-01-08,0.9942781766283194,0.9815997751059596,0.9966763255773724,1.0003288086448374,0.9945623960846032,1.007717550325972,2016,Q1,0.7937880434187525,0.5746696911913958,3.52524557241681,0.2727613215545423,1.8669450976699644,0.0508164178297867,0.3025605124325266,-0.7644930739359705,-0.7515742954889133,-0.6995483296695961,-0.6796413568586959,-0.6796413568586959,0.2568112878788575,0.528489628894149,0.1607066514455613
2016-01-11,1.0018243419338024,0.9852532360350968,0.9999594590681375,1.0038241066701945,0.9989888816972092,1.011698111739574,2016,Q1,0.7937880434187525,0.5746696911913958,3.52524557241681,0.2727613215545423,1.8669450976699644,0.0508164178297867,0.3025605124325266,-0.7644930739359705,-0.7515742954889133,-0.6995483296695961,-0.6796413568586959,-0.6796413568586959,0.2568112878788575,0.528489628894149,0.1607066514455613
2016-01-12,0.9921842229165776,0.9724200659161925,0.9854213928005822,0.991141187712704,0.9858928722343548,0.9970322633829092,2016,Q1,0.7937880434187525,0.5746696911913958,3.52524557241681,0.2727613215545423,1.8669450976699644,0.0508164178297867,0.3025605124325266,-0.7644930739359705,-0.7515742954889133,-0.6995483296695961,-0.6796413568586959,-0.6796413568586959,0.2568112878788575,0.528489628894149,0.1607066514455613
2016-01-13,0.9717196922437096,0.947802037845706,0.9581250433215498,0.9697509749401204,0.9619362273242203,0.9697776484272028,2016,Q1,0.7937880434187525,0.5746696911913958,3.52524557241681,0.2727613215545423,1.8669450976699644,0.0508164178297867,0.3025605124325266,-0.7644930739359705,-0.7515742954889133,-0.6995483296695961,-0.6796413568586959,-0.6796413568586959,0.2568112878788575,0.528489628894149,0.1607066514455613
2016-01-14,0.983674837628326,0.9595348837209302,0.9658425867728192,0.9812352045860874,0.9721256973935064,0.977843345476129,2016,Q1,0.7937880434187525,0.5746696911913958,3.52524557241681,0.2727613215545423,1.8669450976699644,0.0508164178297867,0.3025605124325266,-0.7644930739359705,-0.7515742954889133,-0.6995483296695961,-0.6796413568586959,-0.6796413568586959,0.2568112878788575,0.528489628894149,0.1607066514455613
2016-01-15,0.9877691500524658,0.9655278069254984,0.967843301853795,0.9859948618411628,0.9762570641035972,0.9801578000843164,2016,Q1,0.7937880434187525,0.5746696911913958,3.52524557241681,0.2727613215545423,1.8669450976699644,0.0508164178297867,0.3025605124325266,-0.7644930739359705,-0.7515742954889133,-0.6995483296695961,-0.6796413568586959,-0.6796413568586959,0.2568112878788575,0.528489628894149,0.1607066514455613
2016-01-18,1.0098057711272137,0.9884620331861254,0.9887900355871886,1.0059050108565923,0.9975298581067464,1.0012133981719882,2016,Q1,0.7937880434187525,0.5746696911913958,3.52524557241681,0.2727613215545423,1.8669450976699644,0.0508164178297867,0.3025605124325266,-0.7644930739359705,-0.7515742954889133,-0.6995483296695961,-0.6796413568586959,-0.6796413568586959,0.2568112878788575,0.528489628894149,0.1607066514455613
2016-01-19,1.0257849002226975,1.0078599187808392,1.007287891358456,1.0199971542087274,1.014396104000128,1.0190181043233983,2016,Q1,0.7937880434187525,0.5746696911913958,3.52524557241681,0.2727613215545423,1.8669450976699644,0.0508164178297867,0.3025605124325266,-0.7644930739359705,-0.7515742954889133,-0.6995483296695961,-0.6796413568586959,-0.6796413568586959,0.2568112878788575,0.528489628894149,0.1607066514455613
2016-01-20,1.0378222222222222,1.0258222222222222,1.024897777777778,1.0312347210376025,1.0293820494739157,1.0359600759842191,2016,Q1,0.7937880434187525,0.5746696911913958,3.52524557241681,0.2727613215545423,1.8669450976699644,0.0508164178297867,0.3025605124325266,-0.7644930739359705,-0.7515742954889133,-0.6995483296695961,-0.6796413568586959,-0.6796413568586959,0.2568112878788575,0.528489628894149,0.1607066514455613
2016-01-21,1.042439068180798,1.035457156963957,1.034614061073956,1.0339252659867813,1.035822386980034,1.0447202497792938,2016,Q1,0.7937880434187525,0.5746696911913958,3.52524557241681,0.2727613215545423,1.8669450976699644,0.0508164178297867,0.3025605124325266,-0.7644930739359705,-0.7515742954889133,-0.6995483296695961,-0.6796413568586959,-0.6796413568586959,0.2568112878788575,0.528489628894149,0.1607066514455613
