Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,자본금
2022-08-18,1.0508474576271187,1.055475880052151,1.0447631464580616,1.0447558658823544,1.0480834607940208,1.0452227806377343,2022,Q3,0.0455498258788686,-0.0036870651016602,-0.0448880808487707,0.0360473885877916,-0.0202618579488481,0.0112215398233406,0.0094002806014088,0.0700643467933959,-0.4272690763634466,-0.8524367355747822,-0.8199996339074884,-0.8199996339074884,0.0103290927344232,0.0039823159530387
2022-08-19,1.0387305699481866,1.0455310880829016,1.0366796200345425,1.03108216464742,1.0373624644800927,1.0371924422874244,2022,Q3,0.0455498258788686,-0.0036870651016602,-0.0448880808487707,0.0360473885877916,-0.0202618579488481,0.0112215398233406,0.0094002806014088,0.0700643467933959,-0.4272690763634466,-0.8524367355747822,-0.8199996339074884,-0.8199996339074884,0.0103290927344232,0.0039823159530387
2022-08-22,1.0320413436692506,1.0405684754521964,1.0328811369509043,1.0232509842577255,1.0313788992859605,1.0333808057209215,2022,Q3,0.0455498258788686,-0.0036870651016602,-0.0448880808487707,0.0360473885877916,-0.0202618579488481,0.0112215398233406,0.0094002806014088,0.0700643467933959,-0.4272690763634466,-0.8524367355747822,-0.8199996339074884,-0.8199996339074884,0.0103290927344232,0.0039823159530387
2022-08-23,1.02687338501292,1.0374031007751938,1.0318044788975025,1.0190235325745027,1.0283904326872977,1.032286353074334,2022,Q3,0.0455498258788686,-0.0036870651016602,-0.0448880808487707,0.0360473885877916,-0.0202618579488481,0.0112215398233406,0.0094002806014088,0.0700643467933959,-0.4272690763634466,-0.8524367355747822,-0.8199996339074884,-0.8199996339074884,0.0103290927344232,0.0039823159530387
2022-08-24,1.031201044386423,1.0443864229765014,1.0412097476066144,1.024272243996438,1.0354040596232374,1.041655365310374,2022,Q3,0.0455498258788686,-0.0036870651016602,-0.0448880808487707,0.0360473885877916,-0.0202618579488481,0.0112215398233406,0.0094002806014088,0.0700643467933959,-0.4272690763634466,-0.8524367355747822,-0.8199996339074884,-0.8199996339074884,0.0103290927344232,0.0039823159530387
2022-08-25,0.9965865992414664,1.0103034134007585,1.007353560893384,0.9933723537652503,1.0024243383153693,1.0084469250344457,2022,Q3,0.0455498258788686,-0.0036870651016602,-0.0448880808487707,0.0360473885877916,-0.0202618579488481,0.0112215398233406,0.0094002806014088,0.0700643467933959,-0.4272690763634466,-0.8524367355747822,-0.8199996339074884,-0.8199996339074884,0.0103290927344232,0.0039823159530387
2022-08-26,0.9967046894803548,1.011850443599493,1.0084706379383186,0.9966376064586724,1.0044924485811868,1.0106424306433242,2022,Q3,0.0455498258788686,-0.0036870651016602,-0.0448880808487707,0.0360473885877916,-0.0202618579488481,0.0112215398233406,0.0094002806014088,0.0700643467933959,-0.4272690763634466,-0.8524367355747822,-0.8199996339074884,-0.8199996339074884,0.0103290927344232,0.0039823159530387
2022-08-29,1.0083870967741937,1.027741935483871,1.0250752688172042,1.0119793130161914,1.0204821073229229,1.0279516824722872,2022,Q3,0.0455498258788686,-0.0036870651016602,-0.0448880808487707,0.0360473885877916,-0.0202618579488481,0.0112215398233406,0.0094002806014088,0.0700643467933959,-0.4272690763634466,-0.8524367355747822,-0.8199996339074884,-0.8199996339074884,0.0103290927344232,0.0039823159530387
2022-08-30,0.973283395755306,0.9941947565543072,0.9910944652517688,0.9829254010087316,0.9885618590054124,0.994762503449486,2022,Q3,0.0455498258788686,-0.0036870651016602,-0.0448880808487707,0.0360473885877916,-0.0202618579488481,0.0112215398233406,0.0094002806014088,0.0700643467933959,-0.4272690763634466,-0.8524367355747822,-0.8199996339074884,-0.8199996339074884,0.0103290927344232,0.0039823159530387
2022-08-31,0.967450495049505,0.9853341584158416,0.9820544554455446,0.9790626930548996,0.9819025773340035,0.9865987897768068,2022,Q3,0.0455498258788686,-0.0036870651016602,-0.0448880808487707,0.0360473885877916,-0.0202618579488481,0.0112215398233406,0.0094002806014088,0.0700643467933959,-0.4272690763634466,-0.8524367355747822,-0.8199996339074884,-0.8199996339074884,0.0103290927344232,0.0039823159530387
2022-09-01,0.9790523690773068,0.9920199501246882,0.9890689941812136,0.988862378587081,0.9902724360071028,0.9941772107894185,2022,Q3,0.0455498258788686,-0.0036870651016602,-0.0448880808487707,0.0360473885877916,-0.0202618579488481,0.0112215398233406,0.0094002806014088,0.0700643467933959,-0.4272690763634466,-0.8524367355747822,-0.8199996339074884,-0.8199996339074884,0.0103290927344232,0.0039823159530387
2022-09-02,0.9762376237623762,0.9843440594059406,0.9814356435643564,0.9848794609182664,0.9845456965980808,0.9872276671833652,2022,Q3,0.0455498258788686,-0.0036870651016602,-0.0448880808487707,0.0360473885877916,-0.0202618579488481,0.0112215398233406,0.0094002806014088,0.0700643467933959,-0.4272690763634466,-0.8524367355747822,-0.8199996339074884,-0.8199996339074884,0.0103290927344232,0.0039823159530387
2022-09-05,0.9782716049382716,0.9822222222222222,0.978724279835391,0.9856389943656152,0.9838180796104488,0.9852887543000484,2022,Q3,0.0455498258788686,-0.0036870651016602,-0.0448880808487707,0.0360473885877916,-0.0202618579488481,0.0112215398233406,0.0094002806014088,0.0700643467933959,-0.4272690763634466,-0.8524367355747822,-0.8199996339074884,-0.8199996339074884,0.0103290927344232,0.0039823159530387
2022-09-06,0.9783783783783784,0.9773955773955774,0.9743652743652744,0.98428727595771,0.9809851553296364,0.9810881211584024,2022,Q3,0.0455498258788686,-0.0036870651016602,-0.0448880808487707,0.0360473885877916,-0.0202618579488481,0.0112215398233406,0.0094002806014088,0.0700643467933959,-0.4272690763634466,-0.8524367355747822,-0.8199996339074884,-0.8199996339074884,0.0103290927344232,0.0039823159530387
2022-09-07,0.9746051032806804,0.9671931956257594,0.9645808019441068,0.9783374112080176,0.9730901123837388,0.9713311576350704,2022,Q3,0.0455498258788686,-0.0036870651016602,-0.0448880808487707,0.0360473885877916,-0.0202618579488481,0.0112215398233406,0.0094002806014088,0.0700643467933959,-0.4272690763634466,-0.8524367355747822,-0.8199996339074884,-0.8199996339074884,0.0103290927344232,0.0039823159530387
2022-09-08,0.9936959208899876,0.984054388133498,0.9818500206015658,0.996128239669377,0.9908888155479736,0.988529190485848,2022,Q3,0.0455498258788686,-0.0036870651016602,-0.0448880808487707,0.0360473885877916,-0.0202618579488481,0.0112215398233406,0.0094002806014088,0.0700643467933959,-0.4272690763634466,-0.8524367355747822,-0.8199996339074884,-0.8199996339074884,0.0103290927344232,0.0039823159530387
2022-09-13,0.991758917589176,0.979520295202952,0.977859778597786,0.9928222870438036,0.9873456325067594,0.984201133044583,2022,Q3,0.0455498258788686,-0.0036870651016602,-0.0448880808487707,0.0360473885877916,-0.0202618579488481,0.0112215398233406,0.0094002806014088,0.0700643467933959,-0.4272690763634466,-0.8524367355747822,-0.8199996339074884,-0.8199996339074884,0.0103290927344232,0.0039823159530387
2022-09-14,1.0075965130759652,0.9904109589041096,0.990909090909091,1.0042432553265606,0.9996755017097736,0.996573826608201,2022,Q3,0.0455498258788686,-0.0036870651016602,-0.0448880808487707,0.0360473885877916,-0.0202618579488481,0.0112215398233406,0.0094002806014088,0.0700643467933959,-0.4272690763634466,-0.8524367355747822,-0.8199996339074884,-0.8199996339074884,0.0103290927344232,0.0039823159530387
2022-09-15,1.01125,0.992875,0.9955625,1.0065529552551198,1.003098162475358,1.000300782442966,2022,Q3,0.0455498258788686,-0.0036870651016602,-0.0448880808487707,0.0360473885877916,-0.0202618579488481,0.0112215398233406,0.0094002806014088,0.0700643467933959,-0.4272690763634466,-0.8524367355747822,-0.8199996339074884,-0.8199996339074884,0.0103290927344232,0.0039823159530387
2022-09-16,0.9979038224414304,0.9808877928483354,0.982840115084258,0.9941913774057688,0.9904933397701512,0.9871681779488588,2022,Q3,0.0455498258788686,-0.0036870651016602,-0.0448880808487707,0.0360473885877916,-0.0202618579488481,0.0112215398233406,0.0094002806014088,0.0700643467933959,-0.4272690763634466,-0.8524367355747822,-0.8199996339074884,-0.8199996339074884,0.0103290927344232,0.0039823159530387
2022-09-19,1.002351485148515,0.9870668316831684,0.9873968646864688,0.9982676489294224,0.9947260650941924,0.9911339503870098,2022,Q3,0.0455498258788686,-0.0036870651016602,-0.0448880808487707,0.0360473885877916,-0.0202618579488481,0.0112215398233406,0.0094002806014088,0.0700643467933959,-0.4272690763634466,-0.8524367355747822,-0.8199996339074884,-0.8199996339074884,0.0103290927344232,0.0039823159530387
2022-09-20,1.0068407960199004,0.9939676616915424,0.9929726368159204,1.0026461265281277,0.9997059080387376,0.9961939826043864,2022,Q3,0.0455498258788686,-0.0036870651016602,-0.0448880808487707,0.0360473885877916,-0.0202618579488481,0.0112215398233406,0.0094002806014088,0.0700643467933959,-0.4272690763634466,-0.8524367355747822,-0.8199996339074884,-0.8199996339074884,0.0103290927344232,0.0039823159530387
2022-09-21,1.0140526976160602,1.0041405269761603,1.0021539104976998,1.0093700663348386,1.0076780457190508,1.0047814089479334,2022,Q3,0.0455498258788686,-0.0036870651016602,-0.0448880808487707,0.0360473885877916,-0.0202618579488481,0.0112215398233406,0.0094002806014088,0.0700643467933959,-0.4272690763634466,-0.8524367355747822,-0.8199996339074884,-0.8199996339074884,0.0103290927344232,0.0039823159530387
2022-09-22,1.0176767676767675,1.0116161616161616,1.0081228956228956,1.01288010626949,1.0127025400627456,1.010759980811365,2022,Q3,0.0455498258788686,-0.0036870651016602,-0.0448880808487707,0.0360473885877916,-0.0202618579488481,0.0112215398233406,0.0094002806014088,0.0700643467933959,-0.4272690763634466,-0.8524367355747822,-0.8199996339074884,-0.8199996339074884,0.0103290927344232,0.0039823159530387
2022-09-23,1.0326030927835053,1.033118556701031,1.0279853951890034,1.0276252808679622,1.0303846233961829,1.030564314334829,2022,Q3,0.0455498258788686,-0.0036870651016602,-0.0448880808487707,0.0360473885877916,-0.0202618579488481,0.0112215398233406,0.0094002806014088,0.0700643467933959,-0.4272690763634466,-0.8524367355747822,-0.8199996339074884,-0.8199996339074884,0.0103290927344232,0.0039823159530387
2022-09-26,1.0631016042780748,1.0689171122994652,1.065998217468806,1.0540757123944882,1.0623880116726077,1.0668746508176077,2022,Q3,0.0455498258788686,-0.0036870651016602,-0.0448880808487707,0.0360473885877916,-0.0202618579488481,0.0112215398233406,0.0094002806014088,0.0700643467933959,-0.4272690763634466,-0.8524367355747822,-0.8199996339074884,-0.8199996339074884,0.0103290927344232,0.0039823159530387
2022-09-27,1.033202614379085,1.04359477124183,1.0421350762527233,1.0250787517337725,1.035086114029947,1.0417510358916249,2022,Q3,0.0455498258788686,-0.0036870651016602,-0.0448880808487707,0.0360473885877916,-0.0202618579488481,0.0112215398233406,0.0094002806014088,0.0700643467933959,-0.4272690763634466,-0.8524367355747822,-0.8199996339074884,-0.8199996339074884,0.0103290927344232,0.0039823159530387
2022-09-28,1.060893098782138,1.07787550744249,1.07787550744249,1.0500267198532445,1.0646933866502533,1.0758320505106254,2022,Q3,0.0455498258788686,-0.0036870651016602,-0.0448880808487707,0.0360473885877916,-0.0202618579488481,0.0112215398233406,0.0094002806014088,0.0700643467933959,-0.4272690763634466,-0.8524367355747822,-0.8199996339074884,-0.8199996339074884,0.0103290927344232,0.0039823159530387
2022-09-29,1.04496644295302,1.0654362416107384,1.0682997762863533,1.034011923580711,1.0507740391151297,1.0649654138918203,2022,Q3,0.0455498258788686,-0.0036870651016602,-0.0448880808487707,0.0360473885877916,-0.0202618579488481,0.0112215398233406,0.0094002806014088,0.0700643467933959,-0.4272690763634466,-0.8524367355747822,-0.8199996339074884,-0.8199996339074884,0.0103290927344232,0.0039823159530387
2022-09-30,1.0699582753824757,1.0977746870653686,1.105424200278164,1.0584207798215537,1.0803170093168195,1.1000833299349042,2022,Q3,0.0455498258788686,-0.0036870651016602,-0.0448880808487707,0.0360473885877916,-0.0202618579488481,0.0112215398233406,0.0094002806014088,0.0700643467933959,-0.4272690763634466,-0.8524367355747822,-0.8199996339074884,-0.8199996339074884,0.0103290927344232,0.0039823159530387
