Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
2016-01-04,1.0519870621163605,1.0295663711817515,0.969777996456332,1.037606469827534,1.0290060712275682,0.97296609652824,2016,Q1,-0.0085656046924319,-0.0053754466999987,1.4230192431382331,-0.0211601969206682,0.2176973372698354,-0.0578815209537098,-0.0307380508423559,-0.76113324444916,-0.611934642487084,-0.7673928954953548,-11.084584781237476,-11.084584781237476,-0.0350939315427883,-0.080590578140551
2016-01-05,1.0374036699450229,1.0208685109754243,0.9638475204263732,1.0240839038421978,1.0189124256897495,0.9664423471117536,2016,Q1,-0.0085656046924319,-0.0053754466999987,1.4230192431382331,-0.0211601969206682,0.2176973372698354,-0.0578815209537098,-0.0307380508423559,-0.76113324444916,-0.611934642487084,-0.7673928954953548,-11.084584781237476,-11.084584781237476,-0.0350939315427883,-0.080590578140551
2016-01-06,1.0412721714511564,1.0275821321696768,0.973084792609382,1.0263552831809888,1.024428108940958,0.9749619102538464,2016,Q1,-0.0085656046924319,-0.0053754466999987,1.4230192431382331,-0.0211601969206682,0.2176973372698354,-0.0578815209537098,-0.0307380508423559,-0.76113324444916,-0.611934642487084,-0.7673928954953548,-11.084584781237476,-11.084584781237476,-0.0350939315427883,-0.080590578140551
2016-01-07,1.0546511627906978,1.0461495416316924,0.9940579447763568,1.0385562337090088,1.0408573409783572,0.9948650395029566,2016,Q1,-0.0085656046924319,-0.0053754466999987,1.4230192431382331,-0.0211601969206682,0.2176973372698354,-0.0578815209537098,-0.0307380508423559,-0.76113324444916,-0.611934642487084,-0.7673928954953548,-11.084584781237476,-11.084584781237476,-0.0350939315427883,-0.080590578140551
2016-01-08,0.9950196643432888,0.9911888166348662,0.9430405098451514,0.985970871759215,0.9864565965422616,0.943423740293796,2016,Q1,-0.0085656046924319,-0.0053754466999987,1.4230192431382331,-0.0211601969206682,0.2176973372698354,-0.0578815209537098,-0.0307380508423559,-0.76113324444916,-0.611934642487084,-0.7673928954953548,-11.084584781237476,-11.084584781237476,-0.0350939315427883,-0.080590578140551
2016-01-11,1.0189742024118456,1.022730157709952,0.9751673107360066,1.0140314661001228,1.0159696395243691,0.974134002770666,2016,Q1,-0.0085656046924319,-0.0053754466999987,1.4230192431382331,-0.0211601969206682,0.2176973372698354,-0.0578815209537098,-0.0307380508423559,-0.76113324444916,-0.611934642487084,-0.7673928954953548,-11.084584781237476,-11.084584781237476,-0.0350939315427883,-0.080590578140551
2016-01-12,0.9742418059608412,0.983144185831646,0.936869005730887,0.9769091727925392,0.9761462144935132,0.9357222628748328,2016,Q1,-0.0085656046924319,-0.0053754466999987,1.4230192431382331,-0.0211601969206682,0.2176973372698354,-0.0578815209537098,-0.0307380508423559,-0.76113324444916,-0.611934642487084,-0.7673928954953548,-11.084584781237476,-11.084584781237476,-0.0350939315427883,-0.080590578140551
2016-01-13,0.958362865627432,0.967471531875987,0.9223042493759808,0.966250040318166,0.9620011518613318,0.9210070088288616,2016,Q1,-0.0085656046924319,-0.0053754466999987,1.4230192431382331,-0.0211601969206682,0.2176973372698354,-0.0578815209537098,-0.0307380508423559,-0.76113324444916,-0.611934642487084,-0.7673928954953548,-11.084584781237476,-11.084584781237476,-0.0350939315427883,-0.080590578140551
2016-01-14,0.9594781662523332,0.972118240001209,0.9249684527092888,0.9723863966239538,0.9656200897793248,0.9235974356521888,2016,Q1,-0.0085656046924319,-0.0053754466999987,1.4230192431382331,-0.0211601969206682,0.2176973372698354,-0.0578815209537098,-0.0307380508423559,-0.76113324444916,-0.611934642487084,-0.7673928954953548,-11.084584781237476,-11.084584781237476,-0.0350939315427883,-0.080590578140551
2016-01-15,0.9758485269189172,0.9907546040974742,0.9418240995707188,0.9894165851689148,0.9820823394736852,0.9395875468845658,2016,Q1,-0.0085656046924319,-0.0053754466999987,1.4230192431382331,-0.0211601969206682,0.2176973372698354,-0.0578815209537098,-0.0307380508423559,-0.76113324444916,-0.611934642487084,-0.7673928954953548,-11.084584781237476,-11.084584781237476,-0.0350939315427883,-0.080590578140551
2016-01-18,0.9774431666220916,0.9870297634967332,0.9409148104280493,0.9882973613502064,0.9804481885330332,0.9381520019858336,2016,Q1,-0.0085656046924319,-0.0053754466999987,1.4230192431382331,-0.0211601969206682,0.2176973372698354,-0.0578815209537098,-0.0307380508423559,-0.76113324444916,-0.611934642487084,-0.7673928954953548,-11.084584781237476,-11.084584781237476,-0.0350939315427883,-0.080590578140551
2016-01-19,0.9988512908375842,1.004215178536661,0.961750710642109,1.0059165125528622,0.9993049119712863,0.957564006566368,2016,Q1,-0.0085656046924319,-0.0053754466999987,1.4230192431382331,-0.0211601969206682,0.2176973372698354,-0.0578815209537098,-0.0307380508423559,-0.76113324444916,-0.611934642487084,-0.7673928954953548,-11.084584781237476,-11.084584781237476,-0.0350939315427883,-0.080590578140551
2016-01-20,1.0271676763150102,1.0301201975016203,0.989438171376136,1.0275237788001872,1.024289558232362,0.9844811957863656,2016,Q1,-0.0085656046924319,-0.0053754466999987,1.4230192431382331,-0.0211601969206682,0.2176973372698354,-0.0578815209537098,-0.0307380508423559,-0.76113324444916,-0.611934642487084,-0.7673928954953548,-11.084584781237476,-11.084584781237476,-0.0350939315427883,-0.080590578140551
2016-01-21,0.9913202887100856,0.9871695059559878,0.9505661959659336,0.9876205476899858,0.983505824584344,0.94546277183386,2016,Q1,-0.0085656046924319,-0.0053754466999987,1.4230192431382331,-0.0211601969206682,0.2176973372698354,-0.0578815209537098,-0.0307380508423559,-0.76113324444916,-0.611934642487084,-0.7673928954953548,-11.084584781237476,-11.084584781237476,-0.0350939315427883,-0.080590578140551
2016-01-22,0.9635017544380234,0.9556550025593282,0.922018011735818,0.9633280863008696,0.955846905368516,0.917212616520904,2016,Q1,-0.0085656046924319,-0.0053754466999987,1.4230192431382331,-0.0211601969206682,0.2176973372698354,-0.0578815209537098,-0.0307380508423559,-0.76113324444916,-0.611934642487084,-0.7673928954953548,-11.084584781237476,-11.084584781237476,-0.0350939315427883,-0.080590578140551
2016-01-25,0.9743576379840516,0.9593389125077249,0.9280817617086966,0.9728829546067052,0.963219943464088,0.9231771159348744,2016,Q1,-0.0085656046924319,-0.0053754466999987,1.4230192431382331,-0.0211601969206682,0.2176973372698354,-0.0578815209537098,-0.0307380508423559,-0.76113324444916,-0.611934642487084,-0.7673928954953548,-11.084584781237476,-11.084584781237476,-0.0350939315427883,-0.080590578140551
2016-01-26,0.9649801507224256,0.9467485342354176,0.9171460823665524,0.9663182213449264,0.954137542808533,0.9128016743817424,2016,Q1,-0.0085656046924319,-0.0053754466999987,1.4230192431382331,-0.0211601969206682,0.2176973372698354,-0.0578815209537098,-0.0307380508423559,-0.76113324444916,-0.611934642487084,-0.7673928954953548,-11.084584781237476,-11.084584781237476,-0.0350939315427883,-0.080590578140551
2016-01-27,1.0175582053887988,1.0007637881409186,0.9712475852812712,1.0177093720722763,1.0079317803417955,0.966209749394289,2016,Q1,-0.0085656046924319,-0.0053754466999987,1.4230192431382331,-0.0211601969206682,0.2176973372698354,-0.0578815209537098,-0.0307380508423559,-0.76113324444916,-0.611934642487084,-0.7673928954953548,-11.084584781237476,-11.084584781237476,-0.0350939315427883,-0.080590578140551
2016-01-28,1.018391807172618,1.003640434562517,0.976948587152629,1.0176799716720193,1.0106705795552406,0.9708985336655708,2016,Q1,-0.0085656046924319,-0.0053754466999987,1.4230192431382331,-0.0211601969206682,0.2176973372698354,-0.0578815209537098,-0.0307380508423559,-0.76113324444916,-0.611934642487084,-0.7673928954953548,-11.084584781237476,-11.084584781237476,-0.0350939315427883,-0.080590578140551
2016-01-29,1.013359504100173,1.000191237965197,0.974937094475951,1.0112872158410564,1.006164006029184,0.9682684066624472,2016,Q1,-0.0085656046924319,-0.0053754466999987,1.4230192431382331,-0.0211601969206682,0.2176973372698354,-0.0578815209537098,-0.0307380508423559,-0.76113324444916,-0.611934642487084,-0.7673928954953548,-11.084584781237476,-11.084584781237476,-0.0350939315427883,-0.080590578140551
2016-02-01,0.988103460001058,0.9773225984388816,0.9512384672928268,0.9877025633795764,0.9818865894483054,0.9449372773149324,2016,Q1,-0.0085656046924319,-0.0053754466999987,1.4230192431382331,-0.0211601969206682,0.2176973372698354,-0.0578815209537098,-0.0307380508423559,-0.76113324444916,-0.611934642487084,-0.7673928954953548,-11.084584781237476,-11.084584781237476,-0.0350939315427883,-0.080590578140551
2016-02-02,1.0011278798762084,0.9906013831047262,0.9634710070174096,0.9990530869507775,0.9936314630123698,0.957051114754762,2016,Q1,-0.0085656046924319,-0.0053754466999987,1.4230192431382331,-0.0211601969206682,0.2176973372698354,-0.0578815209537098,-0.0307380508423559,-0.76113324444916,-0.611934642487084,-0.7673928954953548,-11.084584781237476,-11.084584781237476,-0.0350939315427883,-0.080590578140551
