Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익
2016-01-04,1.0382222222222222,1.0702222222222222,1.0341481481481485,1.033968963622775,1.0514858265306866,1.0239671800001424,2016,Q1,-0.0906599891141346,-0.0473585707265102,0.2155801196480624,-0.1183999996028706,0.0957973180049123,0.0,-0.18280110696392,-0.0984702875189045,-0.8416533709998514,2.644690777836729,3.1942603965510727,4.774090626767711,4.774090626767711,-0.3209195929835036
2016-01-05,1.0047826086956522,1.0447826086956522,1.0126811594202898,1.0094020361012328,1.0259010162357154,1.0016510424701797,2016,Q1,-0.0906599891141346,-0.0473585707265102,0.2155801196480624,-0.1183999996028706,0.0957973180049123,0.0,-0.18280110696392,-0.0984702875189045,-0.8416533709998514,2.644690777836729,3.1942603965510727,4.774090626767711,4.774090626767711,-0.3209195929835036
2016-01-06,1.006113537117904,1.047816593886463,1.0177583697234351,1.0112990133900563,1.0274875111145572,1.0058274754899426,2016,Q1,-0.0906599891141346,-0.0473585707265102,0.2155801196480624,-0.1183999996028706,0.0957973180049123,0.0,-0.18280110696392,-0.0984702875189045,-0.8416533709998514,2.644690777836729,3.1942603965510727,4.774090626767711,4.774090626767711,-0.3209195929835036
2016-01-07,1.0297297297297296,1.0774774774774776,1.0497747747747748,1.035334671006104,1.0541823596866455,1.0363115695693244,2016,Q1,-0.0906599891141346,-0.0473585707265102,0.2155801196480624,-0.1183999996028706,0.0957973180049123,0.0,-0.18280110696392,-0.0984702875189045,-0.8416533709998514,2.644690777836729,3.1942603965510727,4.774090626767711,4.774090626767711,-0.3209195929835036
2016-01-08,1.0057522123893805,1.0553097345132745,1.0314896755162242,1.0139174065447287,1.0321410015082406,1.0173804709592615,2016,Q1,-0.0906599891141346,-0.0473585707265102,0.2155801196480624,-0.1183999996028706,0.0957973180049123,0.0,-0.18280110696392,-0.0984702875189045,-0.8416533709998514,2.644690777836729,3.1942603965510727,4.774090626767711,4.774090626767711,-0.3209195929835036
2016-01-11,1.0143497757847533,1.063677130044843,1.0461883408071748,1.022547087204231,1.0416428487030105,1.030048392753946,2016,Q1,-0.0906599891141346,-0.0473585707265102,0.2155801196480624,-0.1183999996028706,0.0957973180049123,0.0,-0.18280110696392,-0.0984702875189045,-0.8416533709998514,2.644690777836729,3.1942603965510727,4.774090626767711,4.774090626767711,-0.3209195929835036
2016-01-12,1.0325688073394494,1.080504587155963,1.0701070336391438,1.0376363653122984,1.0592924311827043,1.0519132158791424,2016,Q1,-0.0906599891141346,-0.0473585707265102,0.2155801196480624,-0.1183999996028706,0.0957973180049123,0.0,-0.18280110696392,-0.0984702875189045,-0.8416533709998514,2.644690777836729,3.1942603965510727,4.774090626767711,4.774090626767711,-0.3209195929835036
2016-01-13,1.0264840182648405,1.0668949771689498,1.0656773211567732,1.026916790677762,1.0492692433047583,1.0455650665684442,2016,Q1,-0.0906599891141346,-0.0473585707265102,0.2155801196480624,-0.1183999996028706,0.0957973180049123,0.0,-0.18280110696392,-0.0984702875189045,-0.8416533709998514,2.644690777836729,3.1942603965510727,4.774090626767711,4.774090626767711,-0.3209195929835036
2016-01-14,1.0223744292237442,1.0584474885844748,1.064992389649924,1.0220228287363509,1.0445769344185594,1.044070845766122,2016,Q1,-0.0906599891141346,-0.0473585707265102,0.2155801196480624,-0.1183999996028706,0.0957973180049123,0.0,-0.18280110696392,-0.0984702875189045,-0.8416533709998514,2.644690777836729,3.1942603965510727,4.774090626767711,4.774090626767711,-0.3209195929835036
2016-01-15,1.0182648401826484,1.05,1.0636225266362254,1.0180186780570142,1.0403315120929564,1.0426256341432882,2016,Q1,-0.0906599891141346,-0.0473585707265102,0.2155801196480624,-0.1183999996028706,0.0957973180049123,0.0,-0.18280110696392,-0.0984702875189045,-0.8416533709998514,2.644690777836729,3.1942603965510727,4.774090626767711,4.774090626767711,-0.3209195929835036
2016-01-18,1.0325581395348835,1.0595348837209302,1.0816279069767445,1.0302388221777483,1.0540020867815392,1.0599894069830162,2016,Q1,-0.0906599891141346,-0.0473585707265102,0.2155801196480624,-0.1183999996028706,0.0957973180049123,0.0,-0.18280110696392,-0.0984702875189045,-0.8416533709998514,2.644690777836729,3.1942603965510727,4.774090626767711,4.774090626767711,-0.3209195929835036
2016-01-19,1.095995995995996,1.1263263263263263,1.1615615615615615,1.088867103882948,1.1214067697464891,1.1360176533100077,2016,Q1,-0.0906599891141346,-0.0473585707265102,0.2155801196480624,-0.1183999996028706,0.0957973180049123,0.0,-0.18280110696392,-0.0984702875189045,-0.8416533709998514,2.644690777836729,3.1942603965510727,4.774090626767711,4.774090626767711,-0.3209195929835036
2016-01-20,1.0755223880597016,1.1108955223880597,1.1523880597014926,1.0673906947997815,1.1037868702467215,1.1249975248107362,2016,Q1,-0.0906599891141346,-0.0473585707265102,0.2155801196480624,-0.1183999996028706,0.0957973180049123,0.0,-0.18280110696392,-0.0984702875189045,-0.8416533709998514,2.644690777836729,3.1942603965510727,4.774090626767711,4.774090626767711,-0.3209195929835036
2016-01-21,1.0650746268656717,1.1011940298507463,1.1496517412935323,1.0551378411998211,1.0939024064136602,1.1208985854032023,2016,Q1,-0.0906599891141346,-0.0473585707265102,0.2155801196480624,-0.1183999996028706,0.0957973180049123,0.0,-0.18280110696392,-0.0984702875189045,-0.8416533709998514,2.644690777836729,3.1942603965510727,4.774090626767711,4.774090626767711,-0.3209195929835036
2016-01-22,1.038627450980392,1.076421568627451,1.1304575163398694,1.0324172703790002,1.0704045961936626,1.1009908140133482,2016,Q1,-0.0906599891141346,-0.0473585707265102,0.2155801196480624,-0.1183999996028706,0.0957973180049123,0.0,-0.18280110696392,-0.0984702875189045,-0.8416533709998514,2.644690777836729,3.1942603965510727,4.774090626767711,4.774090626767711,-0.3209195929835036
2016-01-25,1.024780487804878,1.0640975609756098,1.123479674796748,1.02240270883186,1.0589751950863058,1.0924845687334384,2016,Q1,-0.0906599891141346,-0.0473585707265102,0.2155801196480624,-0.1183999996028706,0.0957973180049123,0.0,-0.18280110696392,-0.0984702875189045,-0.8416533709998514,2.644690777836729,3.1942603965510727,4.774090626767711,4.774090626767711,-0.3209195929835036
