Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),매출액,총포괄손익,영업비용
2021-10-06,1.079625550660793,1.0658590308370044,1.0498571258483154,1.063183689567127,1.065403419216009,1.058015773766355,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-10-07,1.029957805907173,1.0171940928270042,1.0054130579613592,1.014990425193346,1.0184576773494498,1.012763280491093,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-10-08,1.0323404255319149,1.0245212765957448,1.0136115657392253,1.019330809420021,1.0244888348835686,1.0204188778653125,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-10-12,1.0006198347107438,0.996900826446281,0.984684917355372,0.991692812713748,0.995353984942401,0.991307653920498,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-10-13,0.9903688524590164,0.9891905737704918,0.9771841263494602,0.9865533121534966,0.9884353160341632,0.9839222444365926,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-10-14,1.0055381400208987,1.0091954022988503,0.9966661690799622,1.005023437270051,1.0072802157217673,1.003306325016871,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-10-15,1.0124867724867723,1.024708994708995,1.009105450965916,1.014551308453398,1.0181333465897204,1.015355837883051,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-10-18,0.9810699588477366,0.9997942386831276,0.981504863449308,0.9888479944767992,0.9908303226401612,0.9876990732138148,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-10-19,0.9652482269503546,0.9861702127659574,0.9673308566925588,0.9785804959535532,0.9781053518457016,0.9738410551640336,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-10-20,0.9830595482546202,0.9986652977412732,0.9806713686278012,0.993161484120288,0.9920105523096684,0.9873891783143042,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-10-21,0.9790060851926976,0.9866125760649088,0.9694014069310776,0.9845156335620516,0.9818655940192836,0.976392714097692,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-10-22,0.991905737704918,0.996157786885246,0.9797643442622952,0.9955842421016686,0.9927010293194618,0.9869555524107012,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-10-25,0.995594262295082,0.9949282786885246,0.9801773168283708,0.9963871502572236,0.9934013631952386,0.9874870041135656,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-10-26,0.9784136546184738,0.9754518072289156,0.961285140562249,0.9806742235918516,0.9759988572634356,0.9689652159028456,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
2021-10-27,0.9957099080694586,0.9915219611848826,0.9784093412645956,0.9981208934734174,0.9936225851005078,0.9863609447641274,2021,Q4,1.3725863846519877,0.0525942518614264,0.0795232023201253,0.8404064491866219,0.2809138617621023,0.0003186831359114,-0.051707413871845,0.0174842168180333,0.362422289660252,0.2046698224524785,0.204224158951239,0.204224158951239,0.2964855286248185,0.2782541719391327,0.3035937899871119
