Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
2016-01-04,1.0195073891625617,1.003743842364532,0.9492939244663384,1.016157595092961,1.0055880623400189,0.953141557585584,2016,Q1,0.0002395351299702,-0.0069674461810207,-0.1384389961153942,0.0089470581362209,-0.0666226739075634,0.0581701903999007,0.0538765791564621,-0.6887979950813337,-0.6072111578824999,-0.508634380333892,-0.4427472634635324,-0.4427472634635324,-0.1906858098971352,-11.407444623447898
2016-01-05,1.025745526838966,1.0131212723658052,0.9597249834327368,1.0206578376264417,1.0131953887260658,0.96292573581609,2016,Q1,0.0002395351299702,-0.0069674461810207,-0.1384389961153942,0.0089470581362209,-0.0666226739075634,0.0581701903999007,0.0538765791564621,-0.6887979950813337,-0.6072111578824999,-0.508634380333892,-0.4427472634635324,-0.4427472634635324,-0.1906858098971352,-11.407444623447898
2016-01-06,1.0172924901185771,1.0082509881422923,0.9562747035573124,1.0119507781054438,1.0065037013038698,0.958619747371656,2016,Q1,0.0002395351299702,-0.0069674461810207,-0.1384389961153942,0.0089470581362209,-0.0666226739075634,0.0581701903999007,0.0538765791564621,-0.6887979950813337,-0.6072111578824999,-0.508634380333892,-0.4427472634635324,-0.4427472634635324,-0.1906858098971352,-11.407444623447898
2016-01-07,1.0256487025948104,1.018363273453094,0.9676813040585496,1.0180409804921415,1.0149725866681134,0.969230100524311,2016,Q1,0.0002395351299702,-0.0069674461810207,-0.1384389961153942,0.0089470581362209,-0.0666226739075634,0.0581701903999007,0.0538765791564621,-0.6887979950813337,-0.6072111578824999,-0.508634380333892,-0.4427472634635324,-0.4427472634635324,-0.1906858098971352,-11.407444623447898
2016-01-08,1.0196019900497513,1.015572139303483,0.9669983416252074,1.012274406339044,1.0108054065381331,0.9674408252322252,2016,Q1,0.0002395351299702,-0.0069674461810207,-0.1384389961153942,0.0089470581362209,-0.0666226739075634,0.0581701903999007,0.0538765791564621,-0.6887979950813337,-0.6072111578824999,-0.508634380333892,-0.4427472634635324,-0.4427472634635324,-0.1906858098971352,-11.407444623447898
2016-01-11,1.0295660948536831,1.029465186680121,0.982694248234107,1.021743143320489,1.0226961336718658,0.9817275413892044,2016,Q1,0.0002395351299702,-0.0069674461810207,-0.1384389961153942,0.0089470581362209,-0.0666226739075634,0.0581701903999007,0.0538765791564621,-0.6887979950813337,-0.6072111578824999,-0.508634380333892,-0.4427472634635324,-0.4427472634635324,-0.1906858098971352,-11.407444623447898
2016-01-12,1.0337067209775967,1.0374236252545823,0.9934317718940936,1.0254514992848958,1.0290149113038036,0.991029203060074,2016,Q1,0.0002395351299702,-0.0069674461810207,-0.1384389961153942,0.0089470581362209,-0.0666226739075634,0.0581701903999007,0.0538765791564621,-0.6887979950813337,-0.6072111578824999,-0.508634380333892,-0.4427472634635324,-0.4427472634635324,-0.1906858098971352,-11.407444623447898
2016-01-13,1.0138276553106211,1.0205410821643286,0.9791583166332666,1.007372959617408,1.0113255184228545,0.97595617014265,2016,Q1,0.0002395351299702,-0.0069674461810207,-0.1384389961153942,0.0089470581362209,-0.0666226739075634,0.0581701903999007,0.0538765791564621,-0.6887979950813337,-0.6072111578824999,-0.508634380333892,-0.4427472634635324,-0.4427472634635324,-0.1906858098971352,-11.407444623447898
2016-01-14,1.0227087576374745,1.0369653767820777,0.9965885947046844,1.01946157408661,1.0251553913458344,0.992124707896574,2016,Q1,0.0002395351299702,-0.0069674461810207,-0.1384389961153942,0.0089470581362209,-0.0666226739075634,0.0581701903999007,0.0538765791564621,-0.6887979950813337,-0.6072111578824999,-0.508634380333892,-0.4427472634635324,-0.4427472634635324,-0.1906858098971352,-11.407444623447898
2016-01-15,1.0185903983656792,1.0383043922369766,1.000817160367722,1.018479096645692,1.02560189171313,0.9953234827774692,2016,Q1,0.0002395351299702,-0.0069674461810207,-0.1384389961153942,0.0089470581362209,-0.0666226739075634,0.0581701903999007,0.0538765791564621,-0.6887979950813337,-0.6072111578824999,-0.508634380333892,-0.4427472634635324,-0.4427472634635324,-0.1906858098971352,-11.407444623447898
2016-01-18,1.0186666666666666,1.04,1.005897435897436,1.0185379319855656,1.0269704902444745,0.9994263118039676,2016,Q1,0.0002395351299702,-0.0069674461810207,-0.1384389961153942,0.0089470581362209,-0.0666226739075634,0.0581701903999007,0.0538765791564621,-0.6887979950813337,-0.6072111578824999,-0.508634380333892,-0.4427472634635324,-0.4427472634635324,-0.1906858098971352,-11.407444623447898
2016-01-19,1.024016563146998,1.0461180124223604,1.0161835748792272,1.0229315220377695,1.0330586775006672,1.0084512045760794,2016,Q1,0.0002395351299702,-0.0069674461810207,-0.1384389961153942,0.0089470581362209,-0.0666226739075634,0.0581701903999007,0.0538765791564621,-0.6887979950813337,-0.6072111578824999,-0.508634380333892,-0.4427472634635324,-0.4427472634635324,-0.1906858098971352,-11.407444623447898
2016-01-20,1.0117043121149898,1.0343429158110884,1.0087611225188229,1.011887871252228,1.02223325348817,1.000162720891528,2016,Q1,0.0002395351299702,-0.0069674461810207,-0.1384389961153942,0.0089470581362209,-0.0666226739075634,0.0581701903999007,0.0538765791564621,-0.6887979950813337,-0.6072111578824999,-0.508634380333892,-0.4427472634635324,-0.4427472634635324,-0.1906858098971352,-11.407444623447898
2016-01-21,1.0508055853920517,1.0773361976369495,1.055531686358754,1.0479649525824657,1.0628330309984932,1.044836981563632,2016,Q1,0.0002395351299702,-0.0069674461810207,-0.1384389961153942,0.0089470581362209,-0.0666226739075634,0.0581701903999007,0.0538765791564621,-0.6887979950813337,-0.6072111578824999,-0.508634380333892,-0.4427472634635324,-0.4427472634635324,-0.1906858098971352,-11.407444623447898
