Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,부채총계,자본금,이익잉여금,자본총계,법인세차감전 순이익,당기순이익,당기손익-공정가치측정금융자산,순이자손익,이자수익,이자비용,영업이익(손실),당기순이익(손실),총포괄손익,순수수료손익
2023-12-08,1.0021712907117009,1.0040410132689987,1.0119219943707278,1.001839921917231,1.0019645452160533,0.9985866561844328,2023,Q4,-0.0266183150302137,0.0,-0.042364197052406,-0.0282582825236086,0.1012343721744817,0.091749191248786,-0.6485114510029462,1.9566803840877915,1.6452064380685796,-5.944929908392513,0.1108924547122642,0.091749191248786,0.0903165148113096,1.3979289940828403
2023-12-11,0.9986778846153846,1.0013822115384616,1.008633814102564,0.9985497877430572,0.9985086739753924,0.995150377140542,2023,Q4,-0.0266183150302137,0.0,-0.042364197052406,-0.0282582825236086,0.1012343721744817,0.091749191248786,-0.6485114510029462,1.9566803840877915,1.6452064380685796,-5.944929908392513,0.1108924547122642,0.091749191248786,0.0903165148113096,1.3979289940828403
2023-12-12,0.9880047505938242,0.9904394299287412,0.9972288202692005,0.9891104308594268,0.9879213391133922,0.9838779976066924,2023,Q4,-0.0266183150302137,0.0,-0.042364197052406,-0.0282582825236086,0.1012343721744817,0.091749191248786,-0.6485114510029462,1.9566803840877915,1.6452064380685796,-5.944929908392513,0.1108924547122642,0.091749191248786,0.0903165148113096,1.3979289940828403
2023-12-13,0.9996398559423768,1.0008403361344538,1.0081432573029212,0.9998339894197028,0.9987289534748786,0.9946881932793824,2023,Q4,-0.0266183150302137,0.0,-0.042364197052406,-0.0282582825236086,0.1012343721744817,0.091749191248786,-0.6485114510029462,1.9566803840877915,1.6452064380685796,-5.944929908392513,0.1108924547122642,0.091749191248786,0.0903165148113096,1.3979289940828403
2023-12-14,0.9953405017921146,0.9958781362007167,1.003405017921147,0.995954753848106,0.9945316690360644,0.99026461866349,2023,Q4,-0.0266183150302137,0.0,-0.042364197052406,-0.0282582825236086,0.1012343721744817,0.091749191248786,-0.6485114510029462,1.9566803840877915,1.6452064380685796,-5.944929908392513,0.1108924547122642,0.091749191248786,0.0903165148113096,1.3979289940828403
2023-12-15,0.9724097788125728,0.9719441210710128,0.9774932091579356,0.975820421286674,0.972007158527664,0.9660535060489538,2023,Q4,-0.0266183150302137,0.0,-0.042364197052406,-0.0282582825236086,0.1012343721744817,0.091749191248786,-0.6485114510029462,1.9566803840877915,1.6452064380685796,-5.944929908392513,0.1108924547122642,0.091749191248786,0.0903165148113096,1.3979289940828403
2023-12-18,0.9877213695395514,0.9865997638724912,0.9909287682014956,0.99152813963371,0.9871326718575368,0.9804044697789116,2023,Q4,-0.0266183150302137,0.0,-0.042364197052406,-0.0282582825236086,0.1012343721744817,0.091749191248786,-0.6485114510029462,1.9566803840877915,1.6452064380685796,-5.944929908392513,0.1108924547122642,0.091749191248786,0.0903165148113096,1.3979289940828403
2023-12-19,0.9926540284360188,0.9904620853080568,0.9940363349131124,0.9959520689818796,0.9915327289665616,0.9844175388132536,2023,Q4,-0.0266183150302137,0.0,-0.042364197052406,-0.0282582825236086,0.1012343721744817,0.091749191248786,-0.6485114510029462,1.9566803840877915,1.6452064380685796,-5.944929908392513,0.1108924547122642,0.091749191248786,0.0903165148113096,1.3979289940828403
2023-12-20,0.9774418604651164,0.9734302325581397,0.97515503875969,0.9815276866793188,0.975648883815492,0.9672141777114904,2023,Q4,-0.0266183150302137,0.0,-0.042364197052406,-0.0282582825236086,0.1012343721744817,0.091749191248786,-0.6485114510029462,1.9566803840877915,1.6452064380685796,-5.944929908392513,0.1108924547122642,0.091749191248786,0.0903165148113096,1.3979289940828403
2023-12-21,0.9807200929152148,0.973170731707317,0.9735578784359272,0.9839535735295036,0.9769427997093708,0.9672025928120376,2023,Q4,-0.0266183150302137,0.0,-0.042364197052406,-0.0282582825236086,0.1012343721744817,0.091749191248786,-0.6485114510029462,1.9566803840877915,1.6452064380685796,-5.944929908392513,0.1108924547122642,0.091749191248786,0.0903165148113096,1.3979289940828403
2023-12-22,0.9875291375291376,0.9779137529137528,0.9763791763791764,0.9896859759779744,0.982229285184016,0.9715488653035786,2023,Q4,-0.0266183150302137,0.0,-0.042364197052406,-0.0282582825236086,0.1012343721744817,0.091749191248786,-0.6485114510029462,1.9566803840877915,1.6452064380685796,-5.944929908392513,0.1108924547122642,0.091749191248786,0.0903165148113096,1.3979289940828403
2023-12-26,0.9792865362485615,0.9677215189873418,0.9638281549673956,0.9813113407785248,0.9726725742270712,0.9605868184534276,2023,Q4,-0.0266183150302137,0.0,-0.042364197052406,-0.0282582825236086,0.1012343721744817,0.091749191248786,-0.6485114510029462,1.9566803840877915,1.6452064380685796,-5.944929908392513,0.1108924547122642,0.091749191248786,0.0903165148113096,1.3979289940828403
2023-12-27,0.9957943925233644,0.983820093457944,0.978543613707165,0.9969027183760452,0.9886402354841554,0.9759890985315935,2023,Q4,-0.0266183150302137,0.0,-0.042364197052406,-0.0282582825236086,0.1012343721744817,0.091749191248786,-0.6485114510029462,1.9566803840877915,1.6452064380685796,-5.944929908392513,0.1108924547122642,0.091749191248786,0.0903165148113096,1.3979289940828403
2023-12-28,0.9860599078341014,0.9726958525345624,0.9653801843317972,0.9861896253004871,0.9773559792579714,0.963725795728632,2023,Q4,-0.0266183150302137,0.0,-0.042364197052406,-0.0282582825236086,0.1012343721744817,0.091749191248786,-0.6485114510029462,1.9566803840877915,1.6452064380685796,-5.944929908392513,0.1108924547122642,0.091749191248786,0.0903165148113096,1.3979289940828403
2024-01-02,1.0021028037383175,0.9876752336448598,0.9794587227414332,1.0000120383227915,0.9919089235604398,0.9779823320601864,2024,Q1,0.1158462396066772,0.0,0.0922776828236802,0.0434355313444381,0.1386108324298061,0.1723062628185516,0.8576482901061717,-0.6443662952000074,-0.6370370370370371,-0.7880560998136769,0.1271974263866317,0.1723062628185516,0.1738453107253605,-0.794694632942628
