Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,부채총계,자본금,이익잉여금,자본총계,법인세차감전 순이익,당기순이익,예수부채,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,순이자손익,이자수익,이자비용,파생상품관련손익,영업이익(손실),당기순이익(손실),총포괄손익,순수수료손익
2024-07-02,0.9792857142857144,0.9678214285714286,0.9684761904761904,0.9821181069705562,0.9755514122490734,0.9712245686941356,2024,Q3,-0.0133506559946829,0.0,0.0349936344324124,0.0310438412550082,0.3508847957595891,0.3433469420546005,-0.0469456837154658,-0.0183179920873908,-0.0156059598347989,-0.0060519079563672,-0.010406858649526,-0.0135204838992921,0.9904216358343508,0.3661867537525971,0.3433469420546005,0.7205073683172918,-0.1097679460824921
2024-07-03,0.9804982206405694,0.966476868327402,0.9660142348754448,0.9825097475140088,0.9747387753202964,0.9688250320767238,2024,Q3,-0.0133506559946829,0.0,0.0349936344324124,0.0310438412550082,0.3508847957595891,0.3433469420546005,-0.0469456837154658,-0.0183179920873908,-0.0156059598347989,-0.0060519079563672,-0.010406858649526,-0.0135204838992921,0.9904216358343508,0.3661867537525971,0.3433469420546005,0.7205073683172918,-0.1097679460824921
2024-07-04,0.9715789473684212,0.9557543859649122,0.9535204678362572,0.97440738483666,0.9647669710000109,0.9566954389876332,2024,Q3,-0.0133506559946829,0.0,0.0349936344324124,0.0310438412550082,0.3508847957595891,0.3433469420546005,-0.0469456837154658,-0.0183179920873908,-0.0156059598347989,-0.0060519079563672,-0.010406858649526,-0.0135204838992921,0.9904216358343508,0.3661867537525971,0.3433469420546005,0.7205073683172918,-0.1097679460824921
2024-07-05,0.9768421052631578,0.9579649122807018,0.9546198830409356,0.9790605875936308,0.9681224975714382,0.9581152606601698,2024,Q3,-0.0133506559946829,0.0,0.0349936344324124,0.0310438412550082,0.3508847957595891,0.3433469420546005,-0.0469456837154658,-0.0183179920873908,-0.0156059598347989,-0.0060519079563672,-0.010406858649526,-0.0135204838992921,0.9904216358343508,0.3661867537525971,0.3433469420546005,0.7205073683172918,-0.1097679460824921
2024-07-08,0.9906382978723404,0.9705673758865248,0.965531914893617,0.9913895574396075,0.9804767518320396,0.969347058946678,2024,Q3,-0.0133506559946829,0.0,0.0349936344324124,0.0310438412550082,0.3508847957595891,0.3433469420546005,-0.0469456837154658,-0.0183179920873908,-0.0156059598347989,-0.0060519079563672,-0.010406858649526,-0.0135204838992921,0.9904216358343508,0.3661867537525971,0.3433469420546005,0.7205073683172918,-0.1097679460824921
2024-07-09,1.0073487031700288,0.9876440922190202,0.9815441882804996,1.005811729362629,0.9963967401393008,0.9852126167356516,2024,Q3,-0.0133506559946829,0.0,0.0349936344324124,0.0310438412550082,0.3508847957595891,0.3433469420546005,-0.0469456837154658,-0.0183179920873908,-0.0156059598347989,-0.0060519079563672,-0.010406858649526,-0.0135204838992921,0.9904216358343508,0.3661867537525971,0.3433469420546005,0.7205073683172918,-0.1097679460824921
2024-07-10,1.0085734870317002,0.9894452449567724,0.9824807877041308,1.0047550512966965,0.9967399077450816,0.9856974489738268,2024,Q3,-0.0133506559946829,0.0,0.0349936344324124,0.0310438412550082,0.3508847957595891,0.3433469420546005,-0.0469456837154658,-0.0183179920873908,-0.0156059598347989,-0.0060519079563672,-0.010406858649526,-0.0135204838992921,0.9904216358343508,0.3661867537525971,0.3433469420546005,0.7205073683172918,-0.1097679460824921
2024-07-11,1.000071275837491,0.9814326443335708,0.9735091470658114,0.9951014126092356,0.987408778707304,0.9759734467284932,2024,Q3,-0.0133506559946829,0.0,0.0349936344324124,0.0310438412550082,0.3508847957595891,0.3433469420546005,-0.0469456837154658,-0.0183179920873908,-0.0156059598347989,-0.0060519079563672,-0.010406858649526,-0.0135204838992921,0.9904216358343508,0.3661867537525971,0.3433469420546005,0.7205073683172918,-0.1097679460824921
2024-07-12,1.0007845934379458,0.984450784593438,0.9756894912030432,0.9965727880311774,0.98924515365806,0.977434508077974,2024,Q3,-0.0133506559946829,0.0,0.0349936344324124,0.0310438412550082,0.3508847957595891,0.3433469420546005,-0.0469456837154658,-0.0183179920873908,-0.0156059598347989,-0.0060519079563672,-0.010406858649526,-0.0135204838992921,0.9904216358343508,0.3661867537525971,0.3433469420546005,0.7205073683172918,-0.1097679460824921
2024-07-15,1.0117519826964672,0.9976207642393656,0.9876231675078108,1.00601398960329,0.999948927220222,0.988398449764131,2024,Q3,-0.0133506559946829,0.0,0.0349936344324124,0.0310438412550082,0.3508847957595891,0.3433469420546005,-0.0469456837154658,-0.0183179920873908,-0.0156059598347989,-0.0060519079563672,-0.010406858649526,-0.0135204838992921,0.9904216358343508,0.3661867537525971,0.3433469420546005,0.7205073683172918,-0.1097679460824921
