Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
2016-01-04,1.0142307692307693,0.986346153846154,0.930619658119658,1.007231807851601,0.9906909940894416,0.9353142256165498,2016,Q1,0.0134575605919866,0.0579811897064668,0.0988502422445585,0.0090875410037516,0.0626182779927282,0.076840924996506,0.053325866317248,-0.8083640092224422,-0.3984814164314264,-0.2861097128241535,-0.3019791892201688,-0.3019791892201688,0.964528536779911,-0.3834106596467544
2016-01-05,1.0078880407124682,0.9811068702290076,0.9252544529262088,0.9996261035297522,0.984735280043977,0.9305299250933006,2016,Q1,0.0134575605919866,0.0579811897064668,0.0988502422445585,0.0090875410037516,0.0626182779927282,0.076840924996506,0.053325866317248,-0.8083640092224422,-0.3984814164314264,-0.2861097128241535,-0.3019791892201688,-0.3019791892201688,0.964528536779911,-0.3834106596467544
2016-01-06,1.028664072632944,1.0019455252918288,0.9446606139213144,1.0156060672526197,1.0035227393105228,0.950318155069085,2016,Q1,0.0134575605919866,0.0579811897064668,0.0988502422445585,0.0090875410037516,0.0626182779927282,0.076840924996506,0.053325866317248,-0.8083640092224422,-0.3984814164314264,-0.2861097128241535,-0.3019791892201688,-0.3019791892201688,0.964528536779911,-0.3834106596467544
2016-01-07,1.0482758620689656,1.0240053050397877,0.9671087533156498,1.0315035568683295,1.0236582422735514,0.9726710469213716,2016,Q1,0.0134575605919866,0.0579811897064668,0.0988502422445585,0.0090875410037516,0.0626182779927282,0.076840924996506,0.053325866317248,-0.8083640092224422,-0.3984814164314264,-0.2861097128241535,-0.3019791892201688,-0.3019791892201688,0.964528536779911,-0.3834106596467544
2016-01-08,1.001143583227446,0.9827191867852604,0.9284836933502754,0.990387332437159,0.9825696120778848,0.9341193471436192,2016,Q1,0.0134575605919866,0.0579811897064668,0.0988502422445585,0.0090875410037516,0.0626182779927282,0.076840924996506,0.053325866317248,-0.8083640092224422,-0.3984814164314264,-0.2861097128241535,-0.3019791892201688,-0.3019791892201688,0.964528536779911,-0.3834106596467544
2016-01-11,1.0066666666666666,0.9931410256410256,0.9392521367521368,0.9994071649944518,0.9922077783516932,0.9443880307696616,2016,Q1,0.0134575605919866,0.0579811897064668,0.0988502422445585,0.0090875410037516,0.0626182779927282,0.076840924996506,0.053325866317248,-0.8083640092224422,-0.3984814164314264,-0.2861097128241535,-0.3019791892201688,-0.3019791892201688,0.964528536779911,-0.3834106596467544
2016-01-12,0.9937738246505718,0.9867217280813216,0.9329733163913596,0.9922419196327888,0.9849651645895994,0.9380873136093316,2016,Q1,0.0134575605919866,0.0579811897064668,0.0988502422445585,0.0090875410037516,0.0626182779927282,0.076840924996506,0.053325866317248,-0.8083640092224422,-0.3984814164314264,-0.2861097128241535,-0.3019791892201688,-0.3019791892201688,0.964528536779911,-0.3834106596467544
2016-01-13,0.980701754385965,0.9761278195488722,0.922263993316625,0.9824617813578314,0.97411290763269,0.9276106603905496,2016,Q1,0.0134575605919866,0.0579811897064668,0.0988502422445585,0.0090875410037516,0.0626182779927282,0.076840924996506,0.053325866317248,-0.8083640092224422,-0.3984814164314264,-0.2861097128241535,-0.3019791892201688,-0.3019791892201688,0.964528536779911,-0.3834106596467544
2016-01-14,0.9896333754740836,0.9889380530973452,0.932385166455963,0.9927641091497466,0.9843778162378564,0.9379242798561082,2016,Q1,0.0134575605919866,0.0579811897064668,0.0988502422445585,0.0090875410037516,0.0626182779927282,0.076840924996506,0.053325866317248,-0.8083640092224422,-0.3984814164314264,-0.2861097128241535,-0.3019791892201688,-0.3019791892201688,0.964528536779911,-0.3834106596467544
2016-01-15,0.9892541087231352,0.9936788874841972,0.9348293299620734,0.9940797256679744,0.9858656432628314,0.9399599238445128,2016,Q1,0.0134575605919866,0.0579811897064668,0.0988502422445585,0.0090875410037516,0.0626182779927282,0.076840924996506,0.053325866317248,-0.8083640092224422,-0.3984814164314264,-0.2861097128241535,-0.3019791892201688,-0.3019791892201688,0.964528536779911,-0.3834106596467544
2016-01-18,0.9883984867591424,0.993001261034048,0.9347835224884404,0.9931048454694842,0.9849621541222146,0.939635898144212,2016,Q1,0.0134575605919866,0.0579811897064668,0.0988502422445585,0.0090875410037516,0.0626182779927282,0.076840924996506,0.053325866317248,-0.8083640092224422,-0.3984814164314264,-0.2861097128241535,-0.3019791892201688,-0.3019791892201688,0.964528536779911,-0.3834106596467544
2016-01-19,1.006426735218509,1.0123393316195373,0.9550985432733504,1.010024454558975,1.003576005395971,0.9591376813487498,2016,Q1,0.0134575605919866,0.0579811897064668,0.0988502422445585,0.0090875410037516,0.0626182779927282,0.076840924996506,0.053325866317248,-0.8083640092224422,-0.3984814164314264,-0.2861097128241535,-0.3019791892201688,-0.3019791892201688,0.964528536779911,-0.3834106596467544
2016-01-20,1.0215404699738904,1.0284595300261097,0.9717798085291556,1.0211477843368078,1.0174599348354538,0.9750105816636916,2016,Q1,0.0134575605919866,0.0579811897064668,0.0988502422445585,0.0090875410037516,0.0626182779927282,0.076840924996506,0.053325866317248,-0.8083640092224422,-0.3984814164314264,-0.2861097128241535,-0.3019791892201688,-0.3019791892201688,0.964528536779911,-0.3834106596467544
2016-01-21,0.9984752223634054,1.0013977128335452,0.9480093180855568,0.995008989859992,0.9912332481149184,0.9506663852149868,2016,Q1,0.0134575605919866,0.0579811897064668,0.0988502422445585,0.0090875410037516,0.0626182779927282,0.076840924996506,0.053325866317248,-0.8083640092224422,-0.3984814164314264,-0.2861097128241535,-0.3019791892201688,-0.3019791892201688,0.964528536779911,-0.3834106596467544
