연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
2016,Q1,-0.0028363398870462353,-0.042469993483152724,-0.19484477278515655,0.2709261089177819,-0.07028074193428524,-0.032118027808579974,-0.020669516256688336,-0.7846775111146451,-1.1521049326981951,-1.0816527395301052,-1.055880496876191,-1.055880496876191,-0.15707796886269354,-0.08226449632018962
2016,Q2,0.006902518501431754,0.013495160405625262,0.04963649626034905,0.04662600343998702,0.04853590416496956,-0.019786075943266868,-0.012581333211240775,-0.03439228231135505,-0.22827097423476128,-0.3229480841184458,1.5615850953718762,1.5615850953718762,0.012589742216024602,0.0387676384227178
2016,Q3,0.061034841399716155,0.044246597803921706,0.11140608929794205,0.044175374648425914,0.08687229409853447,0.016732703175232677,0.01056215737931221,0.15752013767877626,-3.0572795791614173,-3.1400251056273345,-1.8405968598476101,-1.8405968598476101,0.0567033812251061,0.0796091388443445
2016,Q4,0.027789084178410528,0.06500605258279246,0.010712199857205507,0.030928531935222603,0.017799719888103915,0.1655331220126588,0.10512722363164317,0.16555117543994124,2.9253310413365208,8.011617010622697,7.955141630901288,7.955141630901288,0.06770108285904741,-0.021159723766591143
2017,Q1,0.05135168041648308,-0.010755681883302226,-0.061814238326103554,-0.054233820519447584,-0.0591223854982974,0.04046512280581882,0.027103382491869832,-0.0978995766449644,0.03871660827676804,-0.48519065645641024,-0.5072128702526852,-0.5072128702526852,-0.011134614230343787,-0.012014820910944302
2017,Q2,0.06838941802414622,0.05551924565876609,-0.03621708506498689,0.28998399508535955,0.08022077289378515,0.0557211039868406,0.03780730415341882,-0.07948956334202306,-0.29351485024591206,-0.15461355092776763,-0.07052354350802936,-0.07052354350802936,0.04113293454284528,0.1001043171528464
2017,Q3,0.06894692701115912,0.08984937351766487,0.26200369724690487,0.07341762328556323,0.18161588133074513,0.030946775851243835,0.021360129843164488,0.09487848860946424,-0.3721033884713649,-0.3607716607815099,-0.41124190392483073,-0.41124190392483073,0.28218683104213915,0.14755256003156658
2017,Q4,0.08258375805945462,0.023641877754525087,0.04919162525839238,-0.06024548949151487,0.006813899478550489,0.05478963776752477,0.03817194174604954,-0.02476324213827419,-1.282770562256272,0.4054743473782425,0.7999971564755937,0.7999971564755937,0.0,0.02982405170382374
2018,Q1,0.10841619861852658,0.02928552270880691,0.05822109497397099,0.13785544603327016,0.0870042683362815,-0.026907058660442296,-0.019046212092781012,-0.19852809690072792,1.663862280480632,-1.325323096037582,-1.15869260860207,-1.15869260860207,0.0,0.13313065928753787
2018,Q2,0.052318714429831825,0.03015381128285366,0.04677521527765616,0.17710861739672334,0.09608689576529561,-0.04418396938294744,-0.031025078830216768,-0.02314492805079138,0.6129106028286302,1.9654533314196208,4.191864516450152,4.191864516450152,0.0,0.1087323696903999
