연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
2016,Q1,-0.01754364872254921,-0.034571603541588725,0.019752724730679683,-0.09113964567404698,-0.023870438508217906,-0.06820650878901902,-0.04629851987923983,-0.48681959691928267,0.9425742536590671,-1.1292129437487386,-1.105221526297304,-1.105221526297304,-0.04832608150790796,2.624240332556219
2016,Q2,-0.02424730779223183,-0.0034581089996603698,-0.0028720645435936776,0.0011213931019604662,-0.0014093679025150019,0.038422550497472674,-0.005756028724410389,0.10323227785885214,-1.2920010707508498,-1.8819377710032865,-1.7021288971167179,-1.7021288971167179,-0.0015105020329839736,-0.2231306712090918
2016,Q3,0.051703473669038935,0.0044306748216269565,-0.14768710759571935,0.08410810140930147,-0.06257156127277341,0.06988809054852307,0.0799106227390054,-0.05874313411697374,0.529931492786611,0.7206210060282741,0.8888222748661456,0.8888222748661456,-0.03327190589559703,0.5930589762524046
2016,Q4,0.03874965936227426,0.06774445011797203,0.06408493249372382,0.0549584253427402,0.0602092918692505,0.02959075743589379,0.07511305015376069,0.19889725335747754,-0.24123324123953327,-0.5792056568179078,-0.5325031072325199,-0.5325031072325199,0.06458372745174734,-0.03202619785482719
2017,Q1,0.045979021629207306,-0.0002538357796649793,-0.11165182887584624,0.006429646787819321,-0.06175598044338715,-0.21442391716072184,0.05905512842676597,-0.1785754957100345,-0.583253680540662,-8.033715828296014,-7.640019564973995,-7.640019564973995,-0.03497389180653243,0.7197576419353502
2017,Q2,0.10359231936667301,0.08629314198964089,0.01888230463081464,0.07400868743509625,0.04386905356652737,0.02787428239352585,0.12253745192216559,0.16203747689609238,2.6614844820665975,-1.1165003222755563,-1.1111843532160701,-1.1111843532160701,0.07200544476921755,0.11425946784105578
2017,Q3,0.020565997201957842,0.012377495190627474,0.01270233505939955,-0.04191405981246232,-0.012768023444588716,0.030660188862792204,0.03235462524227817,-0.038850680716761565,-0.38886597610459217,0.05121465144561799,0.13060559480850742,0.13060559480850742,0.05157686874114109,0.02577447539266786
2017,Q4,0.011011929011618848,0.023945813839068908,0.05014382767331527,0.06097193090148578,0.05504443233382794,0.28278640361635565,0.0003190684128453469,-0.010474934658539214,0.29458634131907524,8.791619646085795,8.674140319890677,8.674140319890677,0.0,-0.1461229270969573
2018,Q1,-0.00878569104030813,-0.01662041929835445,-0.02131922422774357,-0.04204917969087241,-0.03075393942348481,-0.016143740951053864,-0.005295233144312683,-0.024619895610355047,-0.31835728379721817,-0.7341694811108985,-0.7167538603844196,-0.7167538603844196,0.0,0.041309187077447795
2018,Q2,-0.0740366592122641,-0.055981054097748006,0.013018340021382357,-0.14372844836306875,-0.05748963566073617,0.07354407545547903,-0.05480316704322352,0.07390337461636998,1.0042557341552447,0.11831524748155853,0.13924026489692132,0.13924026489692132,0.0,-0.28692258234199064
2018,Q3,-0.01009356015341889,-0.00921847875823123,-0.07187058254842382,-0.012189961605949984,-0.04748134022598738,0.034125210885766144,0.020571910311937502,-0.0404301089254786,-0.14284087924009692,-0.4246536523644425,-0.5017777574018893,-0.5017777574018893,0.0,0.0524495188961025
2018,Q4,-0.11476071193736626,-0.07159900761797156,0.09754922747784134,-0.19010976299246218,-0.024361766059315282,0.029017489467307866,-0.10592421265157248,0.009455590560131899,-0.10308629872326713,0.25020908349048954,0.14323581411636965,0.14323581411636965,0.0,-0.5052265188158784
2019,Q1,0.09836027611906561,0.06911166424016635,0.0029521716720140034,0.1747296033052097,0.06338436766643252,-0.04554186240395264,0.07365309567098066,-0.04950650911998977,-0.8247888612535157,-0.737874197314884,-0.7496084207474786,-0.7496084207474786,0.0,0.7240149753743397
2019,Q2,0.014105533875057308,-0.015738973591466587,-0.12215379386765857,0.013018990211510095,-0.06961995093387818,0.03532188452415319,0.02657704941318295,0.0837146127105628,7.989603463840419,2.2970817367750698,2.6700571622946194,2.6700571622946194,0.0,0.1065791718128346
2019,Q3,-0.01141470159307234,-0.02885778871854272,-0.11876225777372651,-0.006270139014798004,-0.07115981856605946,0.022959185589199738,0.0012514257553146724,-0.08315571408537681,-0.5926909521771802,-0.18440407041035423,-0.3270419284934857,-0.3270419284934857,0.0,0.10239514436660979
2019,Q4,0.09323291393128463,0.05595504921244854,-0.027020119909679008,0.07005171621596307,0.016926724942468052,0.013173829489209199,0.08172514125580732,-0.0503048470680475,0.48305182955290604,-0.17186488886640994,-0.06411502256478108,-0.06411502256478108,0.0,0.29694502030615166
2020,Q1,-0.1480845693450873,-0.10073130465769653,0.0954012399080777,-0.15570683339292035,-0.02422053416085279,-0.026025573658841283,-0.1482244986679726,-0.024026869773199344,-0.7113618451927048,-0.04289843016946204,0.23779201654611182,0.23779201654611182,0.0,-0.40071181159805824
2020,Q2,0.07178026384472647,0.06796499782211396,0.03523718347576832,0.09133652670488712,0.05836043693926474,0.01261182017630813,0.07479487424676834,0.03286386271788144,0.5420558068546424,0.0008393352840734281,-0.5187545952864456,-0.5187545952864456,-0.014650919278506258,0.20259428209232389
2020,Q3,0.08364083329605188,0.051813619698116486,-0.0531975667681317,0.08027863483920106,0.003533388469128873,0.021604870423230116,0.08562109066768597,0.016285871064323,-0.02284417242272263,0.011194784899932753,0.7374552525543185,0.7374552525543185,0.0,0.2825108325567438
2020,Q4,0.25798624780866786,0.20330698996092367,-0.0002664240812039198,0.29167808883622737,0.13330714629284368,-0.00707915823601124,0.2486169800325575,0.036548203693339554,0.16437595598919885,-1.491849506157061,-1.433288331604067,-1.433288331604067,0.0,0.7012627576267569
2021,Q1,0.00857393959740027,0.022517550679308274,0.04595858494399119,0.008989066409057056,0.026680198686089174,0.051903070578417365,0.020071953211105553,-0.04259422011741898,0.5027526647508878,-9.897489732802013,-12.977725760034867,-12.977725760034867,0.0,-0.03041680979701178
2021,Q2,-0.013163355433657986,-0.015350122629387175,-0.0854541310047311,-0.014580662443697046,-0.0491327924942756,0.03173143035871884,0.0046261122541506605,0.08102927345774846,-0.2278837068688534,-0.6969301700870529,-0.7001268686615729,-0.7001268686615729,0.0,-0.006030373572125214
2021,Q3,-0.05279804525457088,-0.03863307387035919,0.02474604749531184,-0.09311215479526302,-0.037848885624690576,0.10205053977757372,-0.03907196358474063,-0.015951185271085966,-2.2364938679279147,2.6289840110434293,2.3181217544662482,2.3181217544662482,0.0,-0.18124057615151545
2021,Q4,0.024206680885443088,0.02707781093382433,0.03272957423588352,0.009293098592861648,0.020997306513801384,0.033380157616963446,0.030485242212639152,0.2079036808361745,-2.209937875177098,-0.6258416784680282,-0.5959295981162872,-0.5959295981162872,0.0,-0.021453070740130253
2022,Q1,-0.07649852077564878,-0.04719543490001199,0.10522089205351848,-0.09520406431164985,0.006038594097627081,0.0052437933717637275,-0.0767523874164654,0.10961214053520152,0.5072819776565445,1.4001674586702708,1.5691304944953965,1.5691304944953965,0.0,-0.30112692741953817
2022,Q2,-0.05988833170691854,-0.057533792873066036,0.07145587145670862,-0.053521589602397834,0.015833427691344548,0.036238346166159285,-0.10192212552487145,-0.01744697717620214,-0.0465344511398883,-0.5767198838428927,-0.6077600015401048,-0.6077600015401048,0.0,-0.27043394836275414
2022,Q3,-0.04605667774957167,-0.022909818529153747,-0.0482902346812204,0.018060623894256445,-0.020776273069621487,0.03811583403319063,-0.02436990026743202,-0.006037265121527247,0.33064582170188994,0.20710706461716044,0.08814176113800154,0.08814176113800154,0.0,-0.15010572209166784
2022,Q4,0.037990068303826785,0.022479089973256094,0.0040646924542906415,-0.01591175562133007,-0.004547556253817642,0.0070569657272694375,0.04104277378693322,-0.05258028462932729,-0.17453956903233636,-0.4666293945546498,-0.5969161179315381,-0.5969161179315381,0.0,0.19630453850291452
