연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
2016,Q1,-0.010154695788428314,-0.008338894929141527,-0.033913355872801865,-0.04196111431759619,-0.03659085354122149,0.0341930243557198,0.03233848141077722,-0.7730340511325435,-1.0604371935789663,-1.2227513517361994,-1.2549028565559759,-1.2549028565559759,0.3152968015078659,1.1219784891523639
2016,Q2,0.044725410519394604,0.015165902635918771,-0.08047092082008223,0.023536964815781714,-0.04606027619900965,0.008274508032228178,0.09743375813169353,-0.08424408675292683,0.08916783518573057,-0.7667367964364343,-0.800709013679767,-0.800709013679767,0.0,0.1924122521435354
2016,Q3,-0.018684124051238538,-0.03766427542569439,-0.0038576736224937846,-0.2192781428594579,-0.08032855680056172,0.014306277647091692,0.01216677870341254,-0.14410155159450921,-0.17651813569297492,0.9009413846823466,0.963178093705163,0.963178093705163,0.0,0.11434351149248201
2016,Q4,0.008748845690609741,0.011092056033160658,0.12963327880375597,-0.14809756407928842,0.045938784946182754,-0.027361048621087458,-0.0258889123028615,0.04446419013918912,-0.1568910265527801,-2.877981273721253,-3.219876255955673,-3.219876255955673,-0.014646906828426842,-0.13955060301042
2017,Q1,-0.2542588135866203,-0.007761224537393474,0.37758635247086225,-0.45232539770337754,0.43778858851336766,0.017114385973987067,-0.5154649014764064,-0.3821849988313556,-0.1793833481594811,-1.529627912722498,-1.6186575442321587,-1.6186575442321587,0.014864627644576078,-1.017562588326075
2017,Q2,-0.01156230376754852,-0.26914672745691914,-0.4621478833202749,-0.23958658593273607,-0.5400605581452558,0.3761476700684656,0.6468944804433385,0.005807404194169585,0.07080399911240831,-1.5791699210578776,19.532596599129505,19.532596599129505,-0.25440228947368426,-108.08575469214294
2017,Q3,-0.018970731730170165,-0.041974331022034295,-0.09736203180552583,-0.028591590015310975,-0.08673199259035014,0.00043114948031508504,0.0002911777786975822,-0.25931975111864625,-0.3651469449712472,-1.0609178016664096,-0.9980597302429697,-0.9980597302429697,0.0,-0.0935874437059544
2017,Q4,-0.08497675800470794,-0.029751868303783402,-0.04285670852854084,0.16944754707234488,-0.00795108769143571,-0.029126121654050263,-0.04854774397284356,0.13634496926825168,-4.721772237331253,-79.05738024641474,-57.99729638475368,-57.99729638475368,0.0,-0.07723992998647766
2018,Q1,-0.01745479738461775,0.0007508606378525684,-0.1514202592543833,-0.03472819939430971,-0.12880374683437146,0.02292411656563531,0.11721426126303869,-0.22756311512943217,-0.5089061319064693,-0.9265240703985436,-1.038829513439476,-1.038829513439476,0.2205930649846346,0.15656673065590332
2018,Q2,-0.004353228971181178,-0.041230584070073406,-0.09947767985710809,-0.054000827324645506,-0.08971186810185938,-0.0015637114655496775,-0.007245351529554633,0.0633972549019306,0.5538524750745439,2.254391946641753,-5.685567350563138,-5.685567350563138,0.0,0.02782516966387072
