연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익
2016,Q1,0.0064759693076352765,-0.007512736516263718,-0.1375494375340065,-0.5361615271609466,-0.22003156251792744,0.03555550894946746,0.004278002001837811,0.08541384230811011,-0.8280581600485407,-0.8997912618861731,-0.9712028247377744,-0.961107096370159,-0.961107096370159,-0.06364351851158634
2016,Q2,0.04112455897356804,0.060478487255499314,0.048485781017954865,0.35333610983629504,0.08599912522041309,0.0013794989691076065,0.08523892927762611,0.05245956985649647,0.7589855607215357,1.9542081787324688,16.004939781731768,10.533069407849478,10.533069407849478,0.083460698934394
2016,Q3,0.015868774944633568,0.02350355620198563,-0.00047942476298290515,0.030384936955080155,0.00425353278008056,0.0,0.05132965331553607,0.029744920458796065,-0.08398634080836354,-0.04040361796025127,-0.29727370728180313,-0.3464847754843199,-0.3464847754843199,0.03059166947302816
2016,Q4,-0.016403346025150256,0.0038852849845585347,-0.04514087412578316,0.22501931508335193,-0.002634624011903841,7.277649454229262e-05,-0.010147221845910548,0.0059468807384199796,0.23028968040494435,0.015721360905003534,-0.10248711152110601,-0.061830306139501134,-0.061830306139501134,-8.432576557582117e-05
2017,Q1,0.05196798513929268,0.0504090765796672,0.028870758180490563,0.08815320909703428,0.04032710732888245,0.04998541702918269,0.1153309773113631,0.05356980065667205,-0.024408729871564838,0.23812576455355483,0.19192253575861118,0.22852131976533885,0.22852131976533885,0.0753989239464321
2017,Q2,0.021282937862367568,0.03568372592115843,-0.16700875566712792,0.5833309650414891,-0.015339288817170615,0.0014527731947802103,0.08513138143248056,0.05147851872221776,0.2298843279175653,0.47573579957358514,0.6915576497161933,0.6702079149796636,0.6702079149796636,0.05452096530053807
2017,Q3,0.005675241172672596,0.03919134106885647,0.012915052526328852,-0.008730340853261964,0.0058796200105741825,0.00025138575572003496,0.07588459904174938,0.04884809340931251,-0.07191993231632465,-0.002620820365391352,-0.028449398869467513,-0.03273318954734794,-0.03273318954734794,0.05383404694466365
2017,Q4,-0.03463983117817582,0.019506720389199872,0.07897398847266213,0.12911166300301113,0.0950336101342415,0.00025442935146324785,-0.004127282133321364,-0.0014908496605471333,0.17652435504132646,-0.10576380229259918,-0.1677419192243299,-0.36888736994875004,-0.36888736994875004,0.01944958375788164
2018,Q1,0.10530778062698753,0.0646350413816108,-0.02541809547452689,0.04020164519788905,-0.0037452927997395635,0.01990726492524142,0.12867043338405826,0.08548350506100455,-0.06629960333944007,-0.023549974665373452,0.04802855499902092,0.2202217226690466,0.2202217226690466,0.08107501043418286
2018,Q2,0.011583582646251367,0.012821840123720118,0.08100380648161143,-0.31833796325835595,-0.056708405869033474,0.0022982154104675967,0.0427110371239261,0.03227829729724885,0.04837535107789881,-0.06402309630997627,-0.2886033367404306,-0.11615212117444695,-0.11615212117444695,0.021508185325514795
2018,Q3,-0.03719019902511167,-0.018584075643754305,-0.025443764853835704,-0.05716559358579254,-0.033348895950607305,0.0,-0.024129353010732824,-0.014808637754716747,-0.13776901347168358,-0.309292652346867,-0.1032292974073018,-0.22215594838356778,-0.22215594838356778,-0.022329866767472284
2018,Q4,0.021618522545458152,0.014955232411725472,0.08713280189497863,0.34931474417938513,0.1508591906149157,0.0004803187230129069,0.003015088585204495,-0.019142101743441886,0.058598170721366305,-0.7602079148131754,-0.7403965570349615,-0.6583977200593278,-0.6583977200593278,0.016262754708737504
2019,Q1,0.03335249739123891,-0.0005183772255965557,-0.09765117962426917,0.015516614780364923,-0.06540112464547454,0.019906208969473038,0.05476491229716984,0.01858163513182376,-0.09227333796350434,3.1936561941720756,3.200994306207459,2.1685835623585583,2.1685835623585583,0.017589929987634978
2019,Q2,0.013990930011487768,0.04192554621824196,-0.08582772104180592,0.39809579912443405,0.0640186112556087,0.0029352931517170333,0.039939253427969446,0.035958082321881024,0.02776649745914095,0.03628561131165986,0.0028405923199785743,0.19564081244741693,0.19564081244741693,0.04339478568900845
2019,Q3,0.02166634332026729,0.031409746767912194,0.1054605274883178,-0.00437588087082208,0.06077124147309099,5.655772304757889e-05,0.030254380521015367,0.023264222704310722,0.2609295462408736,0.24970615248913242,0.2647257819200708,-0.2122357031862545,-0.2122357031862545,0.03590031243560943
