연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
2016,Q1,-0.03077684254038604,-0.018112627695284655,0.003969290009668391,0.15206979865587367,0.017217158156347168,-0.032677462184441786,-0.02653961967042673,-0.7580358484404188,-0.7745616860156371,-0.7784457705518095,-0.7970768239066504,-0.7970768239066504,-0.15332426886172945,0.25458330723589717
2016,Q2,-0.008438729249771848,-0.01564719644810897,-0.10104124297013928,0.062009008377701846,-0.08452253656880193,-0.002727217633130219,0.001519658140393787,0.01903271592217015,0.2096524018936119,0.10547589329544516,0.10546819791187256,0.10546819791187256,-0.005484279424176175,-0.008203240182909077
2016,Q3,0.0023195592533322706,0.010338629655705533,0.08868420703293634,0.11778424509931917,0.0921042271582353,-0.017881687710642802,-0.008290208348778694,-0.02261128446483196,-0.5021205784789201,-0.38844030809459495,-0.38715143461999657,-0.38715143461999657,-0.010636167486358206,0.006837394939902319
2016,Q4,0.06718597188691122,0.05940181162037095,0.17044023178453105,-0.20118347654335622,0.12573766988219548,0.034306285834921235,0.042758375605147725,0.08371564451258218,1.8333236216351714,1.7351774997371856,1.774644103578459,1.774644103578459,0.05306517829887403,0.03986837889235262
2017,Q1,0.07024115043363444,-0.0100062951451525,-0.003764013991967796,-0.20514799179264642,-0.02095353425364377,0.007271279858791724,-0.007041103592100528,-0.020754157965270248,0.10116890658428868,0.07306728234770121,0.04399713647498538,0.04399713647498538,-0.014535125415414019,0.029950060736960715
2017,Q2,0.060880136377318816,0.03089378623341532,0.07114619511056652,-0.05671900301025956,0.062285369914113486,-0.015212964339269774,0.022510131021490798,0.2184096984590782,0.39678562738445167,0.2564226060518462,0.26056990414190917,0.26056990414190917,0.015370620612107588,0.02254630648315148
2017,Q3,0.03371614034137527,0.05834846509657843,0.15698372416888318,0.029465831152768462,0.14913691977748922,0.03070353887703936,0.03315868433484215,0.02239411068512842,0.2607266350436377,0.2658597917051657,0.26590566242884606,0.26590566242884606,0.35050246926431305,0.03370122198989001
2017,Q4,0.04112108219745059,0.04995442760848512,0.05760535780745646,-0.11328876625178186,0.048184531706842115,0.04883806724104667,0.05050062074026207,-0.021890273249071,0.12657005401280963,0.22175351305179491,0.2865486105530466,0.2865486105530466,0.0,0.04557675410574302
2018,Q1,0.037083691103546146,0.03513295106530756,0.0600888179017709,-0.1536640690723321,0.050120581934382624,0.0222344290143206,0.030517938025572677,0.011288378546699951,-0.00520325844445968,-0.05642098274655527,-0.1552585950928701,-0.1552585950928701,0.0,0.035699115327589626
2018,Q2,0.023064584735296156,-0.006023464285410007,-0.14766103254695728,0.04596398253902856,-0.14038371385632775,0.036790549938322314,0.036135929814873124,-0.030329656330003063,-0.013507132509119613,-0.04100509491893711,-0.044303444039591744,-0.044303444039591744,0.0,0.027974430745660417
2018,Q3,-3.5253892188613634e-05,0.06780077661574269,0.15334283692299788,-0.08034539546244157,0.1426557616547166,0.04880454080888885,0.048314350828653874,0.1532290558985474,0.2591144208322378,0.2517058314007097,0.26412069346501643,0.26412069346501643,0.0,0.012326543453255567
2018,Q4,0.0227146164073897,0.005610266847145828,-0.06952232921534118,0.6299751229742268,-0.043775870818475004,-0.007224459755813872,0.019623566388952796,-0.18533836016992133,-0.4583206141546615,-0.4348647740362809,-0.40526783990047344,-0.40526783990047344,0.0,0.049285627014690414
2019,Q1,-0.0046526489470549715,0.00742210724226311,0.027213479144410746,-0.10730602223754138,0.01877356775644179,0.004101935203209006,0.004401411946629352,-0.04576691434691327,-0.4829083021860261,-0.4706505056940352,-0.49142782246272765,-0.49142782246272765,0.0,0.009148564976446227
2019,Q2,0.017133165202672718,-0.03578675685067345,-0.21323298400376545,-0.03304127589924988,-0.20332666345966854,0.009917349767995187,0.00943462191034472,0.03000343292413188,-0.2822136850022441,0.03619101767017674,0.3155255343149126,0.3155255343149126,0.0,0.005294118899142886
2019,Q3,-0.0021801297177039825,0.021135782958908722,0.06815165126233369,-0.016681434263203898,0.062490946669257585,0.012914860324851674,0.012326159202728393,0.10629807740952124,-0.04690153362806104,0.3442018624529677,0.1286485991599169,0.1286485991599169,0.0,-0.00014596097885066772
2019,Q4,0.022245280693010683,-0.004908924766689138,-0.02706590157561073,-0.15418177486851836,-0.03491598034427179,0.00707127675397734,0.0018000441203684936,-0.11432394680325231,0.7836000970754702,-0.1727480218033246,-0.21157376212687173,-0.21157376212687173,0.0,0.01617892485472372
2020,Q1,0.002854415746063488,0.02031386951262859,0.1350300205612116,-0.029003973457554344,0.12615192116306595,-0.000577502854139933,-0.0024821127054487357,0.07244699748760564,-0.3622858289314932,-0.3549781505948161,-0.3622336429883982,-0.3622336429883982,0.0,0.0032564428410222224
2020,Q2,0.02165825939255228,-0.010767390194360238,-0.0951724142625957,0.10816993804911079,-0.08568310813288393,0.00649075788766762,0.007449142135378617,-0.05447621041331163,0.5327995546677933,0.5168861015640485,0.5274702495434598,0.5274702495434598,0.0,0.013162949277818914
2020,Q3,0.008416021463130807,0.046240142675942675,0.1995507446003717,-0.07805553625812645,0.18384908625524643,0.01653423604249271,0.01587236328278796,0.2611098535514629,0.513853132569158,0.47864390060594664,0.4962335058844638,0.4962335058844638,0.0,-0.0013956495141342895
2020,Q4,0.05111389762605523,0.006034275793535437,-0.005137264272317088,-0.059407846666093,-0.007527766402385394,0.011989121651059698,0.00952205242915305,-0.1523666941317875,-0.17538112799960204,-0.16894157072562577,-0.14294694877416825,-0.14294694877416825,0.0,0.04430476330216648
2021,Q1,0.013130789280255462,0.029896423619840684,0.34946548417550005,-0.04857455477287309,0.3328491813283605,-0.04810667863139029,-0.04669868527652721,0.11166595480054031,-0.2338433660955892,0.0107704668059454,0.006830794967444431,0.006830794967444431,0.0,-0.009932532270362726
2021,Q2,0.047288517718544476,-0.03679433033290935,-0.2866487543122873,1.021353018795459,-0.2476716362794239,0.03934439034572468,0.03774865645013281,0.016123567155295282,0.7363166509053249,0.977851621939589,1.007472506401173,1.007472506401173,0.0,0.031026152858592004
2021,Q3,0.01240430756157651,0.056432278956488835,0.1600830205226833,-0.006598062156857654,0.14673790197321734,0.034824560133356774,0.03328995363464893,0.1780952868289667,0.3708405527627905,-0.07274375759775431,-0.058551087226796694,-0.058551087226796694,0.0,0.014248290703081867
2021,Q4,0.060486715295978044,0.043325471946422445,0.06995021444246907,0.31240182989349075,0.0867661889896385,0.03422694289262229,0.030970802034322897,0.020290445374698374,-0.12601901432363738,0.004076807637010349,0.012196867219738339,0.012196867219738339,0.0,0.056129686481816154
2022,Q1,0.0018541185192273435,0.032821294724592054,0.0703347030844963,-0.1180512080746231,0.054555826181265976,0.027540639992189586,0.02630539794117137,0.031090142014916333,-0.010372251588521397,-0.09655760968942295,-0.1204151643762269,-0.1204151643762269,0.0,0.01236006621105501
2022,Q2,0.02748267149670247,-0.0014756432666083175,-0.11424191179908882,0.1092737699151447,-0.0985848790242666,0.029587345116119934,0.028438558074947773,0.033795594117775885,0.11003776184241154,0.06014505033054274,0.07048732589879458,0.07048732589879458,0.0,0.022949313526323234
2022,Q3,0.023518305001695605,0.007945980978733669,-0.02906165728310628,0.08188788469589792,-0.019497628360503727,0.016488666085003656,0.015355748678268055,-0.08407467107475541,-0.3670505738921168,-0.36249112460350064,-0.2982222131068689,-0.2982222131068689,0.0,0.03296984880823328
2022,Q4,0.07454571490714423,-0.003621542884199247,-0.05655615219093457,-0.10772270162512265,-0.061422858134908664,0.006810497026661144,0.011449090376209003,-0.20331285331073734,-1.0655415753766375,-0.5088010716554949,-0.33425003974965195,-0.33425003974965195,0.0,0.06345912925156472
2023,Q1,0.027071124456930162,0.05508470636862173,0.0051522969631134785,2.736405579642703,0.25212037548522903,0.008342553704322908,0.007412573939901357,-0.01454087336708254,8.274862612591235,0.37016739150801126,0.08650163611701855,0.08650163611701855,0.0,0.0653071109845429
2023,Q2,0.029507186322947243,0.04233515402607546,-0.17315057568193903,0.7254105191102409,0.06930623417971371,0.03460804278904317,0.034224483101041425,-0.057853152098978455,-0.05389380420035916,1.1508661705654433,1.3050538768354256,1.3050538768354256,0.0,0.06559591770316642
2023,Q3,0.033361199049093626,0.029587544024118007,-0.003802304994998229,0.019950064742488394,0.006539207554685511,0.03735319059744868,0.03675368439640114,0.1544746257452474,-0.41375672878770553,-0.46117126125623753,0.08682419034719424,0.08682419034719424,0.0,0.2539770306313276
2023,Q4,0.03943912654110959,0.008037075647482794,0.09482377481325921,0.005607177575007505,0.05546233405664802,-0.005546898579458781,-0.00627855684382983,-0.07099178253697103,-0.1921334435430454,-1.282469621700871,-0.8811958861498015,-0.8811958861498015,0.0,0.40474358955993917
2024,Q1,0.006506668574258079,0.05129063548107782,0.18769139540799684,0.001105583359361173,0.10926006647887121,0.03311669860857869,0.032704977095417975,0.20252283384744074,-2.1461279115244842,-7.928767999689134,6.868254468470216,6.868254468470216,0.0,-0.333453028204322
2024,Q2,0.008786167992265614,0.017790603385337223,0.010250337351344063,0.010296754075380221,0.010267946240007042,0.020445803106107885,0.02038124471672642,0.048683053193000925,2.597968994410625,-0.15331181436065444,-0.27101792802356517,-0.27101792802356517,0.0,-0.2673435967564798
2024,Q3,0.012059726196401943,0.018094243627815754,0.491710163020453,-0.721294838092693,0.031525185992780536,0.01397316425613715,0.013514758918475867,0.03898461681272969,-0.37626505868958504,-0.48886223357616054,-0.19776338865411824,-0.19776338865411824,0.0,-0.2129951872667205
