연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
2016,Q1,-0.00856560469243195,-0.005375446699998787,1.4230192431382331,-0.021160196920668284,0.21769733726983542,-0.0578815209537098,-0.030738050842355924,-0.76113324444916,-0.611934642487084,-0.7673928954953548,-11.084584781237476,-11.084584781237476,-0.03509393154278839,-0.08059057814055104
2016,Q2,-0.011230145434151795,-0.04158510898702128,-0.7179908910649249,-0.04062762772809847,-0.2635516818820327,-0.019522392651874276,-0.009879724418582758,-0.31725526282634264,-1.140132545656281,-2.857175284588563,-3.1911200709466447,-3.1911200709466447,-0.0252079682870594,-0.07399015227037897
2016,Q3,-0.0013716944090591543,0.0003688110051820459,0.27729596956848335,-0.002891290284650072,0.03241926434779674,-0.00583457769061102,-0.003036320948343496,0.00376343031694093,-0.5854302713046367,-0.8320307427598734,-0.6973593994175166,-0.6973593994175166,8.373309758047398e-05,0.01257673040974483
2016,Q4,-0.011564447792276833,-0.017457345162214533,-0.022025260727943752,-0.010659192321114563,-0.012431347967861606,-0.03716189166535944,-0.01801031160184896,-0.059563755201620494,4.942226314511493,11.685931940743224,5.367070368432381,5.367070368432381,-0.02239191710372479,-0.05098015261536948
2017,Q1,-0.005038741620510434,0.035900311395710593,2.554949056871713,-0.003694762049339495,0.3913640669094727,-0.007596508560119508,-0.003430438388868362,2.4632322428744664,-12.502408618934815,-3.1985704570463818,-3.321200255761547,-3.321200255761547,0.03478539358431698,0.20787599832685744
2017,Q2,0.009667541785926215,-0.0439562999569878,-0.7136784291995025,-0.008831190452036175,-0.28689184447730043,-0.012190662674532393,-0.006427806730151975,-0.6773566719551722,-1.078640290114072,-1.0862034656754944,-1.132622007203087,-1.132622007203087,-0.036203884576360035,-0.1597038883887989
2017,Q3,0.028873152128606527,0.09708906210046431,2.462498601965159,-0.3370613545487553,0.10637671488430289,0.19505833938558426,0.09605931160065806,4.508114332474738,-27.48811958129404,-27.192773809157977,-18.63194618637813,-18.63194618637813,0.3540774848402668,0.42080713382621515
2017,Q4,0.006018115838922755,0.004070969306050554,0.19685985804447914,0.10743679930759131,0.15176491826483596,-0.02501607445869347,-0.01245845446061633,-0.7797106473731812,-1.0582073076776881,-1.0951251093325265,-1.1384067222293974,-1.1384067222293974,0.0,-0.22552986993176072
2018,Q1,0.011509345244801406,0.08546642856838416,0.35054447667631927,-0.004989536140002082,0.17815349230753896,0.1404678937508681,0.07336817712520904,4.43468671346947,-22.827354441951496,-13.488986708354327,-9.728589525400105,-9.728589525400105,0.0,0.44862844017345616
2018,Q2,0.031671336397424144,-0.06075995668445011,-0.43185697160313297,0.4005960046310961,-0.09096334766326186,-0.010195131057269213,-0.05643270309997339,-0.8212582680283991,-1.0285476788847039,-1.0259098215778037,-1.05012346766457,-1.05012346766457,0.0,-0.2817134615567659
2018,Q3,0.030006041007616613,0.016941735994480567,-0.3592535518897725,0.8465143115313152,0.40151817011506474,-0.027423174356055124,-0.03614033079198187,0.15113809321670213,-0.20420570127209703,0.11626874788613017,-0.11347927230172428,-0.11347927230172428,0.0,0.01256847789373694
2018,Q4,0.010702843908643178,0.03307722386167167,-0.03161872346824568,0.13904669434926942,0.11025113336987014,0.03355794826618341,0.017588323663173533,1.7276414269597429,-16.823461739238905,-13.418207298596252,-5.786545490748706,-5.786545490748706,0.0,0.1443891541039597
2019,Q1,0.051388029815267355,0.11503830021975125,1.247498951083196,0.1727848606236495,0.3309453925387873,0.1137865342876283,0.06775953791074674,0.798105993638222,1.629675271756076,1.635138196486111,0.9206196793835197,0.9206196793835202,0.0,0.22613543623005428
2019,Q2,0.0011061853888487683,-0.05939583215483746,-0.5973279795500792,-0.1228689887002169,-0.24077694596951704,-0.016497182161945623,-0.009887530069988326,-0.8326050763675699,-1.0491178583334284,-1.077197201735554,-0.7300792490969266,-0.7300792490969266,0.0,-0.21702878409953474
2019,Q3,-0.016653068980853947,-0.013008689738365442,-0.06458493529400722,0.0039485947364947815,-0.005084355202796487,-0.023287182782046223,-0.014667259052771331,0.16322708120909502,-0.563383535692056,-0.5533192697266267,-1.3331994868257468,-1.3331994868257468,0.0,-0.021830289373528378
2019,Q4,0.0098457100814342,-0.0029391109104306423,1.3049662109932152,-0.018169168503589406,0.14579497446787726,-0.055550463321490606,-0.03437202734459899,0.09392778631354637,1.694024396961472,7.400081956883332,-15.748025089402383,-15.748025089402383,0.0,0.029456156425142987
2020,Q1,0.017569894894978066,0.05723691194447467,-0.1568185211696118,0.016760071077736027,-0.026511076509670217,0.18336356280904487,0.07823818542025207,4.362094745389844,-19.893950473511723,-4.702626176283149,-0.2576778708342551,-0.2576778708342551,0.0,0.2747182441237048
2020,Q2,0.021849817039131247,-0.0026258079458041372,0.26383896546609065,-0.005342743435459929,0.05277889403025915,-0.01379634959684184,-0.015169753929199725,-0.7908661940837197,-1.093306904080718,-1.0813926106848855,-0.6581577801460202,-0.6581577801460202,0.0,-0.18663453679853814
2020,Q3,0.00037731671142671175,0.013317466492362984,-0.03784952491579363,0.05572711180607515,0.031471384660521684,0.01357782429582377,0.00892373293579829,0.9075462654423652,-1.772932330389057,-2.0309505504079595,0.4042923735944175,0.4042923735944175,0.0,0.05549216749933805
2020,Q4,0.0276565730970304,0.014368659248967797,0.7591380878924903,-0.15513638254948003,0.06592316360868877,0.0027326195943213616,0.0016122393712607597,-0.6516481471956954,-3.1856522924262096,-4.286494831006567,4.257440142177476,4.257440142177476,0.0,0.028076624644944648
2021,Q1,-0.0031572394265340087,0.0425032268236496,0.16202855254996895,0.3244779005360343,0.25965556336430207,-0.023522908275130594,-0.01467793477260626,3.337350202621823,-3.236709712877153,-0.06684771844020787,-1.1356894854772772,-1.1356894854772772,0.0,-0.003808885234523607
2021,Q2,-0.008722886196244839,0.06954238095417176,-0.027131809266782603,0.09684374238160798,0.05120772334807011,0.11504180734395253,0.07571450820756898,-0.3185878112578039,-0.9097273862770385,-3.961166789202232,-5.854173092613132,-5.854173092613132,0.0,0.1807996301779753
2021,Q3,0.02772254035159505,0.0740492506444399,0.049889172921045555,0.188393587258455,0.14120893278602575,0.07577953799807213,0.051955867890777885,0.0044802323232135954,-3.450117160076541,-0.2647647128920779,-0.26649465557573315,-0.26649465557573315,0.0,0.040293225905420504
2021,Q4,0.054127717385915375,-0.1301195043036084,-0.8198620422617773,-0.2999715077156022,-0.462911379026944,-0.025946647854269367,-0.011353009094811073,-0.024246969987033906,-2.4494115129119667,-0.7601257239369765,-1.3701688520550672,-1.3701688520550672,0.0,-0.17868055861544563
2022,Q1,1.1554863151630457e-05,0.011834066792377751,-0.3328752578978099,-0.042503614876008844,-0.07302673627041645,0.023713963500673563,0.028286610990692962,-0.16604941495057424,1.2994975088136984,0.8725016399134295,-2.567984015942809,-2.567984015942809,0.0,0.064654794894764
2022,Q2,0.005552918857963718,0.004933988029014902,1.5968334345014132,-0.053058552539685055,0.07175739989061913,-0.008438586662948389,-0.006745064237850595,-0.3892556297709907,-0.8117145639273518,-0.751900152759258,-1.1925698923419457,-1.1925698923419457,0.0,-0.0560764120892947
2022,Q3,0.0020299766386744356,0.00952897643716577,1.6358636713629378,-0.3447604783830842,0.01828769428484911,0.004248963226189062,0.00787718484506339,-0.062078158775010994,0.0042346576761105315,-0.13330451487504025,-1.495149997190835,-1.495149997190835,0.0,0.01279819134639193
2022,Q4,0.06837545100923248,0.03131790025442438,0.3485921210865115,0.028580344066869268,0.18041838634081309,0.004592389365216887,0.002908853899077135,-0.08021279078020394,-0.6001128398447828,-0.8651105007648524,0.17828297396993653,0.17828297396993653,0.0,0.016725045062941923
