연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익
2020,Q3,0.1519098732772921,-0.2871052855382531,-0.6363645333194536,5.453695346713446,-0.5822575877707223,0.0,0.11751895731926298,-0.14522217873822085,-0.9849903101391725,3.6908638055970933,3.058730400336242,3.058730400336242,3.058730400336242,-1.295744571071271
2020,Q4,-0.43506571841017394,-0.13297391141368198,-0.3518925285953084,2.3095069936592587,0.013400529887185764,0.0,0.10359280173770324,-0.16736176666674618,15.387504994804534,0.8590854810741981,0.8686330090381058,0.9425742247325841,0.9425742247325841,1.5558009075114527
2021,Q1,0.336153839476679,0.3092874938560872,0.27286449595664464,-0.01835795580737354,0.14232606900569822,0.0,-0.16673326608772365,0.35702731195640514,10.691438877618912,-1.5587216791747296,-1.9478198606208235,-1.9117424990140504,-1.9117424990140504,-1.0492580838091168
2021,Q2,-0.20887311841310385,-0.05366020594866461,0.010560217765562152,-0.07543518405152583,-0.022564471612831705,0.0,0.04650340245754481,-0.061144777323389965,-0.5048028446368824,-1.3832523659631317,-1.2279100278270896,-1.228708465373243,-1.228708465373243,-5.898301182402463
2021,Q3,0.012782559336440125,-0.029170024173066356,-0.18278527998133642,-0.03492191806737854,-0.12891038926628973,0.0,0.0028497148742578915,-0.004176553660170668,0.027648145236117472,-0.7339420488338719,-0.9338400723613669,-0.9340710413820862,-0.9340710413820862,0.4325362036843383
2021,Q4,1.8097712264933397,0.14831732711751733,1.000211278503568,0.21144655708348314,0.6818113788928675,0.0,-0.020858235566722394,0.031376629662776656,1.287091236091007,-14.636955270287174,-12.881908022287286,-8.076496352527371,-8.076496352527371,-1.371998560542993
2022,Q1,0.015422079107309417,-0.021031533656694634,-0.259223628560303,0.7399270953222212,0.03130131468960551,0.0,0.03391198243903615,-0.039737083180869326,-0.6993656941428052,-1.2232210526888396,-1.9155743850341316,-2.5373102858524677,-2.5373102858524677,-0.6539590332113966
2022,Q2,0.06301143268990916,-0.05290375627997357,0.14036779322729087,0.03391368415290996,0.0881449723294705,0.0,0.08885720967264255,-0.10704904674108151,-0.32319295837462425,1.3788740279753697,1.8192728417969741,1.8524307951760988,1.8524307951760988,-5.304440032224893
2022,Q3,0.05520612513433143,0.08775541378601304,0.00870428861973127,1.1482061444320326,0.5398460604348445,0.0,0.09344380325382717,-0.12372793974717022,-0.0786013143509221,0.11064537753018455,0.158926355937971,0.1454544686813135,0.1454544686813135,-0.7126667156254218
2022,Q4,-0.15932807898323842,-0.04701377074260582,0.03668815729170505,-0.023424274190444128,-0.002401185113866333,0.0,0.007259034855410906,-0.08368676773078498,2.1657985885645448,-0.9125597746620359,-0.8895638899452039,-0.8869928456185773,-0.8869928456185773,1.5633732266704765
2023,Q1,0.14533302464386155,-0.0012212649479858007,0.1483829110090953,-0.16710300148329338,-0.05244498630769501,0.0,-0.012380466157213998,0.044621636946853505,-0.2804160472159697,0.6942706258907643,-2.3808707891266803,-2.3494543710457005,-2.3494543710457005,-0.7494499480993797
2023,Q2,-0.041401552169465505,-0.10801005108445716,0.05825597140254368,-0.0599483834141622,-0.007884061998232661,0.0,0.0787027644835363,-0.189291832031376,-0.7351751043025474,5.357988557952317,-7.120719652861909,-7.019636196716068,-7.019636196716068,11.035844837260074
2023,Q3,0.3728478692766719,0.02986896565764874,0.18748868052434653,-0.04243188583641433,0.06559027421107877,0.0,0.0057354253893877605,-0.0056182257606864905,3.2876733071295687,-1.0020315220881864,-0.9045274652116706,-0.9197643389515824,-0.9197643389515824,-0.7254012088896409
2023,Q4,-0.0707353135078983,0.018273152797422254,-0.11728818376889882,-0.017614927174472106,-0.06980079564463593,0.0,-0.041560821692093186,0.11203557721189594,0.7167264094861694,414.0690861479997,-7.374530507266959,-8.310451447784452,-8.310451447784452,11.351605535962655
2024,Q1,-0.01657974081137792,0.12916677691043255,0.8579624285974612,-0.5145730716233217,0.16735855079923123,0.0,-0.027453910189265684,0.09515663264740248,-0.2447836286356836,-0.49110501394955686,-0.464196637007664,-0.3869996189572633,-0.3869996189572633,-2.5163110583728443
2024,Q2,-0.025785658491924934,0.022163019690107033,-0.024555956114651445,-0.021963994476439486,-0.024013638648550106,0.0,-0.021745761291639965,0.06599480658145551,0.04438882419812118,-0.20816922091647905,-0.2049104341596636,-0.21525306621532125,-0.21525306621532125,-0.240466500997644
2024,Q3,-0.03227264677885566,-0.10558367358161624,-0.10126213318045163,-0.3466587729884296,-0.15271442549417436,0.0,0.020367647356820173,-0.06462369667603851,-0.1267742745039936,-1.1997707976517065,-1.8621390462492668,-1.9132966513853786,-1.9132966513853786,-2.043847669342362
