연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
2016,Q1,0.02394645792081329,0.09289309292265768,0.42167779236642255,0.08270163098859373,0.3484052868069838,0.05399637453797501,0.041814552124921134,-0.6940076010743368,-0.569408489494312,-0.5662662858874961,-0.564577206476691,-0.564577206476691,-0.04155539580670231,0.20151804297964504
2016,Q2,0.03333967874079624,-0.008781153554916932,-0.24907087145999884,-0.15175696657661764,-0.2321806583504793,0.06255998880830349,0.0490203431751266,-0.03860156333520137,-0.2538657331996347,-0.26096438149330736,-0.26871995455133324,-0.26871995455133324,0.009598386773640666,0.01816673655608536
2016,Q3,0.028048668003799904,0.05919083243126266,0.2173428696465023,0.09135382375339995,0.19318524271425375,0.03714748546911517,0.03381509350311296,-0.022077565889600415,-0.27849851625588506,-0.3705560890931391,-0.3676443263478564,-0.3676443263478564,0.04373559863504117,0.05292325929294073
2016,Q4,0.07692301559103587,0.012723950083260327,0.04974280515872209,-0.2655681548203288,-0.00555631874412843,0.025394066939844473,0.016719527951228885,-0.1357695358708555,-0.4669413480889092,-0.18446038688183708,-0.22262165825935532,-0.22262165825935532,0.017361548399338567,0.031601929248336935
2017,Q1,0.008770549070890477,0.03474285767648033,0.11376363414117274,0.07432150475027921,0.10865492891185058,0.02369585437574573,0.01894160852868465,0.264345681099619,2.095460287878991,1.084098337098462,1.181487040702776,1.181487040702776,0.03849410769170403,0.017885016777515972
2017,Q2,0.044959086330235154,-0.018184700941639487,-0.1854142153902405,-0.10845501256864809,-0.175754842571354,0.022847572684854933,0.01846724764825658,-0.2740419970833371,-0.6631358687216466,-0.5898091769888685,-0.6030988107138457,-0.6030988107138457,-0.0132864309839138,0.014242900832267313
2017,Q3,0.04220273143752418,-0.005219261540082121,-0.14799430926724255,0.09021388236521699,-0.11565491219787627,0.019197857104499283,0.015570129804279853,0.00834893109431789,-0.12222266065516252,-0.16560320779087767,-0.13910175248844203,-0.13910175248844203,0.14540804499176851,0.008202826267350138
2017,Q4,0.10647559059731337,0.025398483845384234,0.1955411099922768,-0.04278422021657613,0.1556537429056788,0.004975679134738842,0.004046432934152966,-0.16287891237472352,-0.42230192132552846,-0.6961745213672108,-0.9901507975417505,-0.9901507975417505,0.0,0.03917673497650398
2018,Q1,0.00039997578317430005,0.03286573490226474,0.1802350074750947,-0.08290206516369758,0.1437571497854413,0.01450380654689476,0.011943109153985443,0.4068955461515342,3.10043887008218,6.256059084932893,221.28738927746278,221.28738927746278,0.0,0.011757177660306706
2018,Q2,-0.00420926355388096,-0.01603911311238715,-0.2078682232425748,-0.04953856979930482,-0.19026908346843607,0.026167349462461242,0.021116022365855747,-0.08012640791082992,-0.4435220553473751,-0.4025521885446085,-0.38120180384394897,-0.38120180384394897,0.0,-0.0002593447304332086
2018,Q3,0.009476991442993965,-0.039215682222099923,-0.41454007790164515,0.030918130546734313,-0.356419500283752,0.01769093817093914,0.01442570780103658,-0.0218981175285633,-0.3594339192551874,-0.41780045222328865,-0.4529962600452432,-0.4529962600452432,0.0,-0.01574140318882522
