연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익
2016,Q1,-0.04191336826977432,-0.029511231426023854,-0.23706918794519094,0.2742725024114041,-0.20273206238246666,0.0,0.016873352224145544,0.011807674521447264,-0.7815583203956377,-0.8125171851163,-0.7488643367031431,-0.7414096202788931,-0.7414096202788931,-0.02534515066488452
2016,Q2,-0.030483586514598482,-0.00022765225758891727,-0.08157951670426888,0.1721170143193842,-0.054350919020820454,0.0,0.015047707963257384,0.009945113111391013,0.050117992165908065,0.10502341131851423,-0.47478874110251257,-0.48038451037916907,-0.48038451037916907,0.007718251281919164
2016,Q3,-0.002081301043800776,0.018548151405301194,0.02848049414952114,0.27988327639484956,0.06192476956439208,0.0,0.015493926936973157,0.01091431325208525,-0.03357510154959731,0.04099597341020633,0.04773573183654123,0.04514754427226664,0.04514754427226664,0.013998742893710503
2016,Q4,0.03477549535572089,0.018705905541932744,0.09285596204118618,-0.531473678554432,-0.007245928325563478,0.0,0.017247907358534986,0.023503623530058748,0.13213372253932598,-0.052349789804595925,0.18703840649257253,0.130452289223558,0.130452289223558,0.021089386838138546
2017,Q1,-0.02413908082127869,-0.009396670455106282,-0.07941962751916398,0.007435259547843298,-0.07284736500158606,0.0,0.003245916326969578,0.001981052032709707,-0.036310731470997615,0.06567944743165777,0.11865254141227966,0.23476001284166204,0.23476001284166204,0.014992090251393808
2017,Q2,-0.005423801705181974,0.03912749533453286,0.13100496134521822,0.5256860324216679,0.16345631745831835,0.0,0.026666629732646108,0.018498289762637787,0.07781407564875553,0.3795082392850839,0.33803334105105276,0.27786027405457325,0.27786027405457325,0.026077713862240337
2017,Q3,-0.00832035958887356,0.013600982809056417,-0.06845712595161979,0.2926257133595145,-0.02952496688153461,0.0,0.030340848727656633,0.021775067525310554,0.01654545761479853,0.328588287624098,0.1704961638996485,0.1681242518741164,0.1681242518741164,0.038033781022615454
2017,Q4,-0.009762719585531099,0.022841686024634322,0.07012687215261248,-0.5499494521467453,-0.018923392320884802,0.0,0.03183938802203734,0.030360387273526523,0.04549054733376212,0.0780529689238858,0.03992939662236061,0.08122954542441208,0.08122954542441208,0.04074439858276513
2018,Q1,-0.021996037740237173,0.010903697937244106,0.13517209903541438,0.03993475931622048,0.12889793753015732,0.0,-0.013145317125967115,-0.009322027210367234,-0.02419236220423171,-0.10555061848084923,0.030316173466803154,-0.02991581198417259,-0.02991581198417259,-0.015011059245261249
2018,Q2,0.008094906242074318,0.015838721018530233,-0.11130560919946686,0.6675554149649543,-0.0640384148592591,0.0,0.043902131238048314,0.03144099688048141,0.09891400321057109,0.4443600728567929,0.4851976668791793,0.4473606946317672,0.4473606946317672,0.0595597710958673
2018,Q3,0.011596615380832676,0.03655348051321328,0.055123677456057285,0.2981444219244167,0.08140005242694981,0.0,0.038961424373914255,0.02860455634117276,-0.05304291265137384,-0.18905345778417104,-0.07357768762416828,-0.07357768761917693,-0.07357768761917693,0.028575356123123452
2018,Q4,-0.004598999392210978,0.022143059962152822,0.10506758473081557,-0.23330737718149208,0.0611481290586009,0.0,0.03311565928685334,0.014874672054599358,0.13418665489218817,0.2647661948916207,-0.04093057272039291,-0.11692416038089748,-0.11692416038089748,0.01832919165692859
2019,Q1,0.10402229325083101,0.044912654874621705,0.13221639256072248,1.9825539819523037,0.30573856344163697,0.0,-0.007438196615739523,-0.00590696041821237,-0.101792630208839,-0.23690999694121795,-0.05522795970640826,-0.016645632007632583,-0.016645632007632583,-0.03775184504705664
2019,Q2,0.01454314861906636,0.0038518898043820027,-0.13747628842444914,0.07882513639496103,-0.09114275050477572,0.0,0.03760355915693325,0.028163232462523613,0.09270591146098695,0.2612449123065581,0.1218025554759552,0.18410986239920812,0.18410986239920812,0.0471317783575953
2019,Q3,-0.016683793849118334,0.01559355017006303,0.0023003785818613842,0.04303576859702973,0.012658078936629957,0.0,0.021223054119902995,0.016257631510033344,-0.11395045447091612,-0.29051853004774797,-0.3986011941305433,-0.41438744138315553,-0.41438744138315553,0.007107078625670171
2019,Q4,-0.01346139489428444,-0.0007541664498353917,-0.05485974514522707,-0.21450394979601195,-0.09666982448281802,0.0,0.03846907281003631,0.020867639777302882,0.05753343300129399,0.7012694143859435,0.6094119793460115,0.8510768432420963,0.8510768432420963,0.058838069090882295
2020,Q1,-0.011391031975465093,-0.017119415956018735,0.14316514552678705,0.029542954808339017,0.11728966163203158,0.0,-0.055526577622918905,-0.04393011523724388,-0.12612520315749387,-0.4233310564207027,-0.19243464815112188,-1.343446763994888,-1.343446763994888,-0.09578841133168092
2020,Q2,0.0015183764941999467,-0.025819943148195246,-0.19751390087680287,-0.26958040552642093,-0.21263688412441095,0.0,0.023121896985298207,0.017728430338884715,-0.002777199749802395,-0.057526471666675016,-0.17128210755912499,-2.716467649612447,-2.716467649612447,0.05922457512833801
2020,Q3,-0.0038998013193763947,0.0145557523841493,-0.014493237486486232,-0.020495625898888647,-0.015661728714458478,0.0,0.025382383089988636,0.020005257958918055,0.016150821528038817,0.13577325222687242,0.09178600536031256,0.12314625195108153,0.12314625195108153,0.03002726481660778
2020,Q4,0.0021462724819958368,0.01901071007266042,0.05225608454366748,0.03515577126428027,0.048943496446541834,0.0,0.028083996881200335,0.013801307158128884,0.05092456440374549,0.37527842437787085,0.28025523363129645,0.1345205667506928,0.1345205667506928,0.02541653474161598
2021,Q1,0.00807493521535707,0.029574355974120836,0.2775406118237336,0.23732406807353668,0.26985246395753126,0.0,-0.01671557995313866,-0.013692391992615627,0.02311870495284163,-0.2508752527369946,-0.161847610175488,-0.07368343448179482,-0.07368343448179482,-0.03470169459483663
2021,Q2,0.024275868465569506,-0.0014078718536177925,-0.09307363732322038,-0.015313970411184208,-0.07858920197036767,0.0,0.021614776995457996,0.016485541388128633,-0.005060431930086096,-0.12578892609639258,-0.16120506778336974,-0.160075655240834,-0.160075655240834,0.017778247625025
2021,Q3,0.003112365868906064,0.006280779864990205,-0.04876137696658844,-0.024144616391876705,-0.04386107820724927,0.0,0.021240626491621395,0.01681817943071917,0.015857018720422333,-0.10739005070289309,0.012686056365459386,0.003930685985866322,0.003930685985866322,0.02351317119671248
2021,Q4,0.04682723741585959,0.017168206973899425,0.09585407903977461,0.17735015903742202,0.11241150575120251,0.0,0.006099429445776794,-0.0016528993952624749,0.0819742825893488,-0.7602838393644407,-0.6786330474434106,-0.7067419291562034,-0.7067419291562034,-0.02944130042240145
2022,Q1,-4.64228996263083e-05,0.004339285584294972,0.12509055676292768,-0.08718702161959713,0.07944479899410228,0.0,-0.014275247560273763,-0.012198084698512357,-0.034635276373950474,3.34424394575717,2.857929465827675,3.3606478804343567,3.3606478804343567,0.004905483677211997
2022,Q2,0.10319743565780204,0.025222464643486653,-0.08499611003335283,0.6993268563696984,0.05762131692344896,0.0,0.02288003032947561,0.017426769786942575,0.022469698113209757,-0.10674931813261324,-0.12582365918583882,-0.14687448747570342,-0.14687448747570342,-0.0006473153431638679
2022,Q3,0.05754591072450865,0.06727864735310818,0.12464151825424952,0.20652347554172712,0.1485643510867123,0.0,0.05821082422843071,0.04694728825555661,-0.014020015926967555,-0.7208140474400233,-0.00029248044321228406,1.6023868323099943,1.6023868323099943,0.06697363533253231
2022,Q4,0.12288799576694709,0.013295166229172262,-0.05018078546173799,0.0995411275511644,-0.004230289685309363,0.0,0.008041519555872956,0.018104136386355663,-0.008624825025749017,0.6179454715396464,-0.7212549507537389,-0.8538137339564884,-0.8538137339564884,-0.043057374086039935
2023,Q1,-0.007518134971503998,-0.014653301236014049,0.05428913062259677,-0.051896177855688674,0.018304103536636696,0.0,-0.027895197661884308,-0.023498395647811088,-0.03570285843613463,0.49806435939905724,2.72238518594831,1.8297271101798325,1.8297271101798325,-0.012359279764873388
