연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익
2016,Q1,0.0019532149857295344,0.017477513908089826,0.1563574584679106,0.09319289238427997,0.15131524555074738,0.0,-0.732161079414392,-0.018083698788288416,-0.7514835917804543,-0.7360383559761132,-0.7425290172537092,-0.7386804360063638,-0.7386804360063638,0.11767156123220612
2016,Q2,0.0074791594414069795,-0.013740305975578737,-0.21969892256601764,-0.05579607033318834,-0.207275629835855,0.0,1.0887993393470765,0.04655423934245628,0.06313354138035265,-0.014085893398914195,0.09069563737548836,0.0885785885010737,0.0885785885010737,-0.007796328999273183
2016,Q3,0.004248354666054555,0.018539308448168645,-0.06350770512900095,0.036714611639130146,-0.05445958747422475,0.0,0.39259406030563504,0.035765708985097344,0.011164332424518086,0.08223300493439889,-0.24208061938903636,-0.24709478044749567,-0.24709478044749567,0.0138484090793205
2016,Q4,0.032014009805027,0.11550529973862056,0.4586776369980121,0.031210015429439908,0.4163644097535151,0.0,0.3948981267355227,0.05069261936732894,0.018291182129397843,-0.13376435959057187,0.5958939669546901,0.7258245430379655,0.7258245430379655,0.07015191931088083
2017,Q1,0.04065078321406612,-0.03710472044313351,-0.09456788966106078,0.0824831300319202,-0.08180810118451332,0.0,-0.7545015065212155,-0.024122872795602435,-0.05422603239917401,0.05726606376358623,-0.28380001863486626,-0.2947256056209291,-0.2947256056209291,0.009214255188660925
2017,Q2,0.011546973316639786,-0.018480681345786842,-0.2738773095738606,0.002766455711353588,-0.25037266925478063,0.0,1.0425841100075703,0.04488005283325136,0.10367647172558336,0.07253940026295891,0.17189096858256026,0.04061898243667916,0.04061898243667916,-0.008933941867729223
2017,Q3,0.022419990558345537,0.10006638133648238,0.4501274273559501,0.03638919394497275,0.40310416414344696,0.0,0.5221047383255275,0.04066313070560268,-0.014680314387823468,-0.013454184074986997,-0.03437241934993873,0.022885699184041153,0.022885699184041153,0.06376954678230029
2017,Q4,0.010367853652527792,-0.012439339231569035,-0.13312953083011758,-0.477990578473227,-0.16208057380576912,0.0,0.24008635838894343,0.027110475989346572,-0.13445217196662174,-0.2424178199158824,-0.37430480634010854,-0.212774596443423,-0.212774596443423,0.0031850008821812104
2018,Q1,0.010318531584567303,0.018213701558418505,0.32797386171732,-0.14284167477691423,0.30335052302167065,0.0,-0.7694996189579277,-0.043265975928506784,-0.16248007396590125,-0.16812207602365803,0.45116197648532586,0.21117164369016495,0.21117164369016495,0.01977349472756651
2018,Q2,0.039089205062428745,-0.0035345944165702248,-0.14375771794543135,0.0256390845484209,-0.13793130611732718,0.0,1.1232585470914058,0.03594175015608614,0.23274007719653356,0.29251266251329455,0.06329486882694346,-0.016787320115615123,-0.016787320115615123,0.011864573281109791
2018,Q3,0.028638561640579763,0.02711463805063752,0.005997463515113877,0.1573386599065385,0.012190531128671855,0.0,0.44210681884351466,0.030762540177770692,-0.05903638497789754,-0.0014118236203456425,-0.16148133202223858,-0.16419036114477237,-0.16419036114477237,0.02971727076496955
2018,Q4,0.004026508723789846,-0.03319768213184571,-0.2263045316792761,-0.07463354294231761,-0.2192079473657751,0.0,0.15027811024687665,0.011449636430830079,0.02870114928697176,-0.12797406002672063,-0.30296027416054727,-0.35587938002004094,-0.35587938002004094,-0.013305636581774083
2019,Q1,0.015093106272925816,0.0620156489576813,0.6243773661938485,0.2672143413536674,0.6045715971582935,0.0,-0.7299799860372886,-0.03851398928336014,-0.03550673400675597,0.052445626019614,0.4603845457533904,0.5741160129587004,0.5741160129587004,0.0409547886132271
2019,Q2,0.023359390367302613,0.0033225538108356822,-0.1321234419730155,0.2913437010355051,-0.11357805432736545,0.0,1.2799589114765397,0.03947040549216285,0.23372067107263006,0.3452142564772116,0.32792269222219006,0.33676207737072494,0.33676207737072494,0.005106945018838349
2019,Q3,0.05516663000035327,-0.029736259265492504,-0.28699267645637294,0.04075226827741796,-0.2660826998338096,0.0,0.5153783380156587,0.032585995560704406,-0.10973648063488706,-0.16188095292533833,-0.12282876491215688,-0.12457887648384525,-0.12457887648384525,0.012697992683100123
2019,Q4,0.015433432779024647,0.009669956101718613,-0.034088041071918984,-0.37012513514387013,-0.06449024074015897,0.0,0.2036517072746553,0.023569029874921155,0.0337944829939294,-0.09752870090656529,-0.42343128607699865,-0.4387528265485928,-0.4387528265485928,0.016772520593850038
2020,Q1,0.005586050471261483,0.01820428955578146,0.4036822835004572,0.027460888986392984,0.38076478397002633,0.0,-0.7067213840172792,-0.043900722735950914,-0.11578657688434701,-0.028083417854791404,0.7951574166001372,0.8545454276616347,0.8545454276616347,0.012260201368125667
2020,Q2,0.0228216618747632,0.012315728064889786,-0.1040747988120404,0.2750571424675248,-0.08688939608103607,0.0,1.0438059633733605,0.03685699552794586,0.3732040791859821,0.4802359234781597,0.05977231358192858,0.05404177183119785,0.05404177183119785,0.011134021851209486
