연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
2016,Q1,-0.0009746244912722801,0.00704551377773166,-0.08217423256518519,0.03945008711439946,-0.04479049941912394,0.03153643104020021,0.025486222043879625,-0.7402743592248857,1.704812647753029,0.7278471774891944,3.1521714114215698,3.1521714114215698,0.11400112267172258,-0.1288097586229522
2016,Q2,0.00019598043612534255,0.004492831146927445,-0.07635186684199768,-0.02218975086394892,-0.058235843425327505,0.029504077747998902,0.025279309641520697,0.0,-0.9044422311033112,-0.8520202687060826,-0.8810474983469253,-0.8810474983469253,0.08420646411025845,-0.1463927650505925
2016,Q3,0.0010009166037738826,-0.030248138086898413,-0.19231189636142876,-0.025978740047772564,-0.1345477303899385,-0.0019166013727349718,0.0014984738899659344,-0.30717749794491966,-0.9783605635846011,-0.8778700949238321,-0.19199062980669523,-0.19199062980669523,0.008957331035893246,-0.07101519866241246
2016,Q4,0.014980803760214378,0.061395486452791026,0.34487427695889217,0.16717365069261847,0.2754208064226509,0.006186791552324378,0.005100106146243899,0.3296487052196633,-418.708677253111,-41.82245754992857,-2.1618832394108236,-2.1618832394108236,0.05671912993120953,-0.04508912254180697
2017,Q1,0.0036498184703983583,-0.00040715441750716064,-0.03192172187747522,-0.0220674286547351,-0.02839710065669332,0.009358238363761817,0.008935146359370094,-0.029642528306465077,-1.0761233339482117,-1.1418235465915438,-1.7505092693046223,-1.7505092693046223,-0.03567294960413836,0.1329981998379981
2017,Q2,0.007790689232287207,0.012695469863945652,0.005423781167413155,-0.026728874589221352,-0.006151296946308227,0.013889470333851905,0.018753259519388887,0.1365413432977154,0.39050978511229295,-0.28091754878711195,-0.3027515728146508,-0.3027515728146508,0.010462923034389338,0.01999766867179753
2017,Q3,0.013642388988980958,-0.011190880415260951,-0.12798219948734713,0.0010163101109221806,-0.08250378283099424,0.014537740898427964,0.011170402104704102,-0.1691863117170338,-0.67630907380014,0.21686992548647965,0.45951223128243135,0.45951223128243135,0.10231227622636907,-0.024953722955530666
2017,Q4,0.001333767925536966,0.0038825570160443412,0.08895168778185147,-0.027441939299205798,0.04418172669333953,-0.007215169910050556,-0.007583249996618635,0.007823851811280758,-0.977489965776785,-1.052839312243913,0.08449944852475788,0.08449944852475788,0.0,-0.0014637292744059671
2018,Q1,0.0009129287692581922,-0.002457015009316943,0.05349719327103153,-0.10832033613090875,-0.004475373583719189,0.00411428573733108,-0.001852803690662319,-0.014883979006806602,23.102484068149305,-9.734253836924013,0.08390965814277096,0.08390965814277096,0.0,0.004098117763344344
2018,Q2,-0.0027728549882768405,0.0007298675088762696,-0.027142341726934416,0.030702954326573106,-0.008580465758492473,0.013358777207951533,0.0035096651122088485,0.13593465413336459,0.6426420755002051,0.7676641132471622,0.08470366725319045,0.08470366725319045,0.0,0.015085714243976645
2018,Q3,0.0075459997171478665,-0.013593438487781384,-0.08341355385611315,0.066258923688717,-0.03348237553526445,-0.02856353451125615,-0.007726717500586178,-0.08212121363811564,-2.517040545823054,-1.390623713187745,-1.1879010599376723,-1.1879010599376723,0.0,-0.03928694021785084
2018,Q4,0.0009065278851072556,0.005877060688822322,0.30868537015713815,-0.21852143548746783,0.11465765195013722,-0.024805517124325882,-0.025377525707380943,0.23106899798264857,-0.8110775000595472,-0.09991358856874755,-3.589458108446148,-3.589458108446148,0.0,0.04170899768068104
2019,Q1,0.019347027083786328,0.00949755071901115,0.026955606728043868,0.052303152023927435,0.033495855149040965,0.0068673858008718724,0.0016117103903494634,-0.09169344335961238,-3.6965775719787275,-3.978199621264607,0.3014374200773806,0.3014374200773806,0.0,0.010752717369993059
2019,Q2,0.006272393536297383,0.030782675959550643,0.08520246119173702,0.0016073528023548,0.06324048916298208,0.021107258909117688,0.01977752451615311,0.14862047585282956,1.8642374113256626,0.3889495687544726,0.2803551366360151,0.2803551366360151,0.0,0.04371844512216039
2019,Q3,0.027340191675281345,-0.013569654834350686,-0.088889740509423,0.016014318725297683,-0.062927105989796,0.0046343490294000755,0.0038787432747353634,-0.12498175121198585,-0.9819342545765368,-0.7409917597930218,-0.5177318414564764,-0.5177318414564764,0.0,-0.02981737267936102
2019,Q4,0.036197621535773106,0.035287674407731506,0.17130226457094855,0.07294570740930006,0.1449094177185084,0.0019474733478597184,-0.0008859195081727389,0.19920280831975412,53.119188434368326,1.1817753527241823,-0.05393246522507178,-0.05393246522507178,0.0,0.0604992893150913
2020,Q1,0.023215868549683716,-0.00423630663856156,0.017228217976419158,-0.04500503208469775,0.00157830163833661,0.0044930125022411005,-0.006435034425519959,-0.17045884032066672,-0.3933750931551635,-0.004617888106538848,0.3226806854622477,0.3226806854622477,0.0,-0.014747014457249241
