연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익
2019,Q4,0.008609848036744472,0.015935068968686128,0.13395789736279684,-0.03030170542783972,0.06290692115418284,0.0,-0.0070444292177279655,-0.0003542591238347992,0.08711553834276686,-1.7130357497987405,-1.4126710656050037,-1.4737388569261904,-1.4737388569261904,0.00042059666200877643
2020,Q1,-0.0179960051895649,-0.03926277704170966,-0.08723149279660114,-0.03460977096733331,-0.06646583311317755,0.0,-0.018256080320363965,-0.029232052668078712,-0.1629927689411944,-0.41361778195554466,0.2612075285385933,-0.17342293799121422,-0.17342293799121422,-0.032111132332738435
2020,Q2,0.009189291521865872,0.02983584322558297,0.08078796757625395,0.0189345923426818,0.05554637441834487,0.0,0.01775321963205445,0.020719084973179758,0.1632316546734498,-3.179073107634878,-2.8857047919828633,-3.6267435820486056,-3.6267435820486056,0.02371045554894069
2020,Q3,-0.0018557771290109715,0.0007819434762152966,0.09635376778604687,-0.22446501237881922,-0.030027332077624425,0.0,0.022114227985263746,0.012079433307689014,0.11568988946397041,0.32337648159376875,0.06257285331539952,0.2677602822556264,0.2677602822556264,0.011662944623510585
2020,Q4,0.029823187810911422,0.03005636181756266,0.08139796861639259,-0.005459394367709258,0.05404081645768777,0.0,0.0053437474087716375,0.02162737804412118,0.03349255265841977,-0.812166236623673,-0.755763822058605,-0.7812358808720627,-0.7812358808720627,0.02025650524041822
2021,Q1,0.005780687920031946,0.02374710673440794,0.09546768325922494,0.04500115432242113,0.08046970319682578,0.0,0.0035832987628379165,0.0031803231531843945,-0.011502304134530683,1.4220632112195686,2.326857183517707,2.165189990996462,2.165189990996462,-0.007389117326937034
2021,Q2,0.02205531604208244,0.03815911632773883,0.032144236958735695,0.07921464642508069,0.04567372893952215,0.0,0.02567907284089488,0.03522450586696402,0.13781768713937037,2.042897164959059,0.7171460498481981,0.729414600144441,0.729414600144441,0.04085276323748421
2021,Q3,0.011945170802732052,0.006964494976570812,-0.06888457919063518,0.0316517914818788,-0.03906041029168039,0.0,0.032263451904726015,0.025119585578956105,0.017711508667703102,0.021285449843425397,0.3113445148639711,0.288673763313841,0.288673763313841,0.0292323320987804
2021,Q4,-0.00907139797483869,0.029759507650567896,0.18727453325884502,-0.09054625483566803,0.09879416199865121,0.0,0.024676878528465007,0.004232833937874991,0.13422557638672883,-0.4322842213821152,-0.2784449285462629,-0.18774379466272206,-0.18774379466272206,-0.00480587813339628
2022,Q1,0.01723471229456952,0.06153423061109087,0.13289174408441173,0.26384803575108795,0.16741190712540255,0.0,0.021985669826170673,0.01869778762120733,0.07259043404131438,1.1595879719239761,0.36457821575080285,0.306966230433946,0.306966230433946,0.008662866444147932
2022,Q2,-0.00452499736806089,0.0343949275369102,0.130007509627998,0.04219533814102294,0.10494803707709455,0.0,0.023668435889924178,0.001683167316154588,0.15127945958187805,-0.23107934838920852,-0.25060580788541664,-0.2529948132449362,-0.2529948132449362,0.0019329889620509633
2022,Q3,-0.01489565018650607,0.027896107049593555,0.09562265777321755,-0.11807114305533595,0.03810298535573997,0.0,0.05955406824374543,0.0226758466116046,0.11490183005847254,0.8980313090319407,1.9639277360552359,1.5757350495606293,1.5757350495606293,0.012838916321365135
2022,Q4,0.031071317896920414,-0.008608562489238136,-0.0421434999009459,-0.06280122011992983,-0.0468673921691809,0.0,0.02318525707652075,0.011253912146853784,0.16638333127145444,-0.45403943483328857,-0.7782406131133637,-0.7499956202601066,-0.7499956202601066,0.05846123720988028
2023,Q1,0.02016483799240487,0.05679824569154235,0.15369833078451345,-0.05675256169833898,0.10637811108738182,0.0,0.040074954306800636,0.03253772426798052,-0.1019003001415858,-0.513329012219301,2.1761352974467014,2.6037668526295272,2.6037668526295272,-0.018637957518399806
2023,Q2,0.006436340516029704,-0.007759620437457149,-0.019804877772144125,-0.08814276371416563,-0.032905127646717935,0.0,0.015287532077843613,0.005424550792170191,0.05641249989352737,0.3081569706020415,-0.7303880213143179,-0.6787348038927365,-0.6787348038927365,0.02038146425677345
2023,Q3,0.037010546974040937,-0.02169645804989595,-0.11375750904378479,-0.029975055826562014,-0.09861391772175887,0.0,0.02820697922860238,0.017095076661806763,-0.001056229273141418,1.0495032737894947,1.3011079535310994,0.8733039566199525,0.8733039566199525,-0.24432905564004948
2023,Q4,0.0642834329541706,0.010028244208664994,0.04284111627112286,-0.039511698248709703,0.026822451652498414,0.0,0.006759084296366291,0.0025220319892858,-0.25147153654976107,-0.5892699302477931,-0.22125016028440814,-0.42081305506455047,-0.42081305506455047,1.6060549575253362
2024,Q1,0.012498642323440556,0.04078641264513028,0.002429839121604882,0.07128528312032834,0.01495787155751227,0.0,0.09798548109025274,0.052610363931345105,0.22163446791484254,-0.7987320280731323,4.925740204695607,5.739870088497999,5.739870088497999,0.3184956741986178
2024,Q2,0.023964334780293806,0.0815170877898379,0.22726250851357377,0.22620390163368942,0.22705920896191767,0.0,0.032196615014541186,0.017273197707435184,-0.0033825261818407615,12.782900410986896,-0.723234772955692,-0.6676573732778812,-0.6676573732778812,-0.6843814418986869
2024,Q3,-0.03146048947642255,0.005787418107062958,-0.009524991178442854,0.17123925982773014,0.025165578302505542,0.0,-0.004758052798244816,-0.00453029835390395,-0.17838575258093825,-1.3364525397330314,-1.484932280717812,-1.1525392029625054,-1.1525392029625054,-1.2668035861744862
