연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
2017,Q2,0.050447411798018704,-0.014381504443873872,-0.05137665843933825,0.042279865104382974,-0.02611522278046552,-0.01587978155854708,-0.005167902793950074,-0.4127444562514898,-3.489693090839108,-0.2692816940298248,-0.3318189468584468,-0.3318189468584468,0.046004602759589064,-0.01042492897762759
2017,Q3,0.009712685980555635,-0.0009480172328832914,-0.011171023767722277,0.0553861805530691,0.008041828254966576,-0.023145936020714908,-0.007858426810562924,1.0161098903838095,-3.4124197254129958,0.30554805086403203,0.43442676013875303,0.43442676013875303,0.1349339304993753,-0.004970321410808887
2017,Q4,0.010872065034973621,0.010521768988831948,0.051667620838931505,-0.02428346973659201,0.02871334319386909,-0.007550237319558173,-0.003686028191915214,0.3048884077690541,1.471967188665161,-0.7609652944259468,-0.6813488120325908,-0.6813488120325908,0.0,0.007254742525599767
2018,Q1,0.0026942504412152957,0.009499742874140127,0.024196375629487843,0.11063592835998737,0.048974670498781014,-0.06675609657442694,-0.022333139264111845,-0.21210838216717853,-0.8024123439733926,4.552451031980525,-2.3858342527585856,-2.3858342527585856,0.0,-0.012383450886361835
2018,Q2,-0.344310587888921,0.027623337574602225,-0.016506334230356856,0.25138698158705886,0.06480058405102596,-0.015761748950983145,-0.00454332079071007,-0.042778078769096894,1.372755007979999,-0.6417346068501222,5.576123438009185,5.576123438009185,0.0,-0.01618377322631126
2018,Q3,-0.002097448743440644,-0.004362766625436776,0.022022310663976086,-0.04356512135360735,-0.0013719649378536314,-0.022124681191168394,-0.007130742232858034,-0.1942399457701126,-0.5587822798731319,0.42148537334188685,-0.012470351049811979,-0.012470351049811979,0.0,-0.0041204963874696965
2018,Q4,0.022643219503053702,-0.19391993287127207,-0.698271037433388,-0.08795292285726364,-0.48977544124050587,0.2659188361811218,0.08148137058754279,0.7639310223353253,0.0989349466195939,-16.465836136830923,1.465272262241327,1.465272262241327,0.0,-0.053045763783060806
2019,Q1,0.0011306997164426402,-0.015458051842224374,-0.07153086960192068,-0.0023418570631162927,-0.02928019421819683,-0.02546837167862026,-0.009387837730598814,-0.2967837411364118,-3.034265208485764,-1.0922925302135102,-1.1715685084673155,-1.1715685084673155,0.0,-0.023972155554202623
2019,Q2,0.007217305156228537,-0.01041453212004162,-0.06211979762816611,-0.0063069913410070955,-0.027091563516763117,-0.00911544649731888,-0.003237619986912188,-0.3771668738464985,-0.3403889878589522,-0.4645297228695112,-0.6512030282106435,-0.6512030282106435,0.0,-0.006698063687647915
2019,Q3,0.0015633080907482277,-0.00713714253277542,0.1577311580711096,-0.16602073721340616,-0.04979696991814908,0.03027972559930525,0.010782044711858951,1.366982545346909,-2.529969478643306,-3.2553544082442407,-4.291524160607645,-4.291524160607645,0.0,0.01799018388318263
2019,Q4,0.024493598509505388,0.021878658683847974,-0.03603307655371579,-0.05937151886191505,-0.049163397936919595,0.1402275538877371,0.04993129178568201,0.6953280898683987,3.53039328821845,2.7828845379771256,3.771298381390701,3.771298381390701,0.0,0.05171720407834024
