연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익
2020,Q4,0.022242459280235716,-0.011680444801230538,0.023954751299685828,-0.07480221061804826,-0.016781560431836984,0.0,-0.0047718089695455435,-0.0013521665010763906,-0.07538856671820982,-1.2135732466419697,-1.7090650385846722,-1.0447908327446824,-1.0447908327446824,-0.021120457524757996
2021,Q1,-0.0037079428488240307,-0.006634043307830351,0.026153626089269633,-0.04689399160678043,-0.002199739168078252,0.0,-0.027959737579090316,-0.015473506493270839,-0.03721776611108807,-1.4731793080662672,-0.8268439930516451,0.7473189878741151,0.7473189878741151,0.003041897891736589
2021,Q2,-0.004745797160579435,-0.011413364816732274,0.024850060441282906,0.032171777430636705,0.027564680712653722,0.0,-0.15169458104331857,-0.0901608472955483,-0.016240954699127563,0.740804468716491,-3.869466671922425,34.70062978859962,34.70062978859962,-0.022483916854779462
2021,Q3,-0.004301588831245651,-0.002964456013989869,-0.0007696586495135049,-0.007894540318006071,-0.003423143531332773,0.0,-0.00549848039138634,-0.0019178623817566187,0.030812720523810233,-3.5532317212926885,-1.5698841274529332,-0.9399627632500019,-0.9399627632500019,0.009480664482685697
2021,Q4,-0.04022652701674079,0.01766719855998833,0.07401507286602604,-0.05969354647986047,0.02444204928896143,0.0,0.0010021932348511786,0.002232242002494944,-0.09253183778049434,-3.8880416975246304,-8.487778715198264,-2.025677496631232,-2.025677496631232,0.04618663198549311
2022,Q1,-0.02858998463566309,0.012279105388057099,-0.006318198884626591,-0.051088643247862664,-0.021553794234137613,0.0,0.1569882282259425,0.0910678040168702,0.25332713286275976,0.41346043636462526,0.6837512736193001,13.237920589737975,13.237920589737975,0.04992444244953864
2022,Q2,0.007405056744965277,-0.03167012641425648,-0.10531983991517557,0.0180664664317296,-0.06459834817879317,0.0,0.060345230290869134,0.037096575820441346,-0.1318821983900701,-0.6439457766330439,-0.6676513241731505,-0.7632908066820882,-0.7632908066820882,-0.07617151619060125
2022,Q3,0.017826283044284574,0.023058850978071144,0.04788415214012676,0.0070161849461296555,0.03320443282368424,0.0,0.0045677176558795995,0.003948625521051685,-0.03197376497143589,-1.889492355023373,-1.7051859181425155,-1.6860256736490475,-1.6860256736490475,0.012865337228646023
2022,Q4,0.036385487845955744,-0.03249135645570311,-0.0521114274082376,-0.013248581087557887,-0.038505770640246295,0.0,-0.03244310072879619,-0.020832473135846796,-0.17857781091886182,1.8009425815103004,-0.5232338064937183,-1.1316065692796995,-1.1316065692796995,-0.05426747148210831
2023,Q1,0.0274635714009015,0.06333259429047944,0.06949561438783936,0.07221791542508438,0.0704737118491312,0.0,0.08596547426917889,0.04973946380377692,0.27465567876473274,-1.4934523661964847,-8.539671811368535,41.97613336531543,41.97613336531543,0.10827139557309517
2023,Q2,0.02509883867352758,0.025081399329887066,0.021543282048443357,-0.006882998539915697,0.011313342332673226,0.0,0.08255130380981357,0.051806567135193715,0.04348260579017538,-0.077513611273337,-0.3809027230113008,-0.33199101399528375,-0.33199101399528375,0.022866643411227683
2023,Q3,0.014015125193818534,0.043612977049138024,0.01072840271839226,0.08303582351056815,0.0362819141014219,0.0,0.08986663112512239,0.05729544983502155,-0.012641227482821926,0.3084659920557933,0.23147601678916407,0.1795643582555948,0.1795643582555948,1.1054846484331389
2023,Q4,0.0030503035823838953,-0.02799712632372886,-0.006345333555188848,0.025489748098778797,0.005412805371797225,0.0,-0.13002227470117556,-0.08911310738334388,-0.08899368129322027,-2.092423509335997,-2.331445598253262,-2.338788079481926,-2.338788079481926,-0.7956639471092981
2024,Q1,0.02960482935943176,0.04762401688092299,0.05011595976837224,0.012719326046750856,0.03602787226039772,0.0,0.10285989373190652,0.07103786422142377,0.14762871307434855,-1.6798712246044825,-2.0335556740478418,-2.0860701327869657,-2.0860701327869657,5.977290328637029
2024,Q2,0.004651055179744068,0.026042755484681157,-0.03571004780495368,0.09208874811997081,0.011351255514969072,0.0,0.09101756733020117,0.05473680958014038,0.05025826421620927,1.077848526877653,-0.042814606674735134,-0.10638246047346589,-0.10638246047346589,-0.3088167693297784
2024,Q3,0.006539568571971355,-0.004766265674271963,0.04266998676012235,-0.013105602089571122,0.020491226474034674,0.0,-0.07601934451954429,-0.05206765706781491,-0.080756694106071,-1.2591583102826926,-1.241970384348111,-1.5881615386292767,-1.5881615386292767,-1.8572596500107061
