연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익
2021,Q1,0.10248055030134906,2.0413176377721562,0.7912413267477192,-0.1867613739557903,0.40520019225957227,0.25,0.7875209997405304,3.8923542084606,-0.5004229935176214,0.42441219010586306,0.47592661359619326,0.2747045450508139,0.2747045450508139,0.25723208129217956
2021,Q2,0.012216267275063197,0.04795503219495756,0.0945177938464199,-0.01752429601230321,0.06892282958544449,0.0,0.5549734284664045,0.04114147912314747,0.2829768308968015,0.23158005412499505,0.23344943404234075,0.2596827995806419,0.2596827995806419,-0.006478796646899987
2021,Q3,0.02028775104324243,0.0710167439471876,0.2668859295873076,-0.4659665446050153,0.11301189126304556,0.0,0.5165635508600053,0.057006150076975404,0.5271252786453977,0.517751432888498,0.4224489248303629,0.4473532506253799,0.4473532506253799,0.05325806136068878
2021,Q4,0.047485180886993605,0.09949088019597419,0.02514551652077146,-0.02797016990994905,0.01979445120161638,0.0,0.8060922837322497,0.1274883372647162,1.041662142725229,1.5291638693484364,1.6055269955195857,1.4067507340545968,1.4067507340545968,-0.27640944867833583
2022,Q1,0.09338944449765907,-0.051512383446862486,-0.3234426434271903,0.15863485658407028,-0.2771511422709221,0.0013071895424836555,0.06860587521806472,0.020183465855854177,-0.8068319542488611,-0.9064675646063798,-0.8698167036356768,-0.8488504047761143,-0.8488504047761143,-0.9465205917729542
2022,Q2,0.05762709103429264,0.046287525708645916,0.21616638214007455,-0.5069144361222526,0.10487274546781,0.002402689295039062,0.10649900595821826,0.033097744444320565,0.5877679981642832,1.5761921014051516,0.6895039208165985,0.658829700956417,0.658829700956417,1.4602778895286992
2022,Q3,0.010834289209379566,0.002508739823582573,-0.037753631875781624,-0.047536894440524,-0.03842564418713579,0.0,0.043356649613786935,0.012364920063247187,-0.34153654176687465,-0.6509408783309067,-0.5812299327311015,-0.5495348593379807,-0.5495348593379807,-1.2429092600400176
2022,Q4,0.14597644967521584,0.020420750255147224,0.042778906432507924,-0.24051222766527247,0.02350402157337994,0.0,0.06745108200403505,0.019715606108523742,0.540872061580143,-0.5749519623009209,0.3298990207432011,0.3526813693175177,0.3526813693175177,2.3156331164474087
2023,Q1,0.04592285256714046,-0.05568860027403666,-0.27055373437109476,-0.1315640114055997,-0.2635363909424423,0.0,-0.02561065694026643,-0.007977211047901278,-0.8531952516513942,-4.162200592773945,-1.8181220561369562,-1.4916488916378599,-1.4916488916378599,4.832865166295264
2023,Q2,0.048100934993992484,-0.026685862145882866,-0.13075278621827624,-0.1155799240020815,-0.12984946112014073,0.0,-0.030189225452705526,-0.009105299211607298,0.28554877988435545,0.21375830853037847,0.14255440068639347,0.12543623956342564,0.12543623956342564,0.23784712517156548
2023,Q3,0.19286647342176888,-0.024261199782066978,-0.24065110011217594,-0.11749258314790434,-0.23319854472544144,0.0,0.09714115374505505,0.0070060189570100295,7.755355134358423,-2.766688078231466,-3.0557003615482135,-4.1504774425457285,-4.1504774425457285,-6.8915595768252205
2023,Q4,-0.004164832857830314,-0.03473958651273701,-0.2599796688592364,-0.06976009937048444,-0.24673224622950962,0.0005691807384049508,-0.002697893122759476,-0.010582482681916194,-0.6091719405273401,-1.1266587184189112,-0.9287970666687063,-0.9024037617316414,-0.9024037617316414,-5.072068533907952
2024,Q1,0.13044376732882879,0.03561292280648054,-0.01090911982502718,6.241007509876164,0.5267845983102586,0.0,-0.023861907599394105,-0.006998608142063767,-0.7541982161428169,2.5326665083292608,-5.566304081308691,-3.75396277728357,-3.75396277728357,-0.7555798803173609
2024,Q2,0.10410161886996505,0.025387234993996755,0.015006782871996638,0.00030292989913816015,0.009009228915837664,0.0,-0.02011647753589374,0.02757188949821865,0.20236276779018847,-0.297314376549509,-0.15201930911873907,-0.1770792034998261,-0.1770792034998261,-4.912052809947806
2024,Q3,0.5307396416559196,0.043118655394253524,-0.05565141165032195,1.1637662596838299,0.43744506455132526,0.0,-0.041370703347556104,-0.008530178897702467,1.3022262445958357,1.0216784738556592,0.8481349577443713,1.0151873234609932,1.0151873234609932,-1.3179097336885905
