연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익
2021,Q1,0.457554548728073,0.007896588651376213,0.002057189803065018,0.005103704708690149,0.004126183036929243,0.0,-3.8059193978912815,0.009491089912606387,-0.7902282334145654,-0.8392070568938391,-0.7970533671650322,-0.7970410227011906,-0.7970410227011906,-0.8934721694012389
2021,Q2,1.4592275269171764,0.6131892895944924,0.8744010391694088,0.8057663760194265,0.8277434975906104,0.09485405246386125,1.3163814203890838,0.5229367083086285,0.300169116733741,0.06681563668805324,-0.23677576241627807,-0.029495957129326622,-0.029495957129326622,-4.436297345193887
2021,Q3,0.042007167659495304,0.003661392930532914,-0.098758133387985,-0.0011015963414351404,-0.033169893016783636,0.0012306803062280824,-0.2790927636826037,0.022255394795340777,-0.26990256014296443,-1.5184512187738664,-1.4695512217546973,-1.4911078828265005,-1.4911078828265005,0.5954375182871878
2021,Q4,0.29694549686424954,0.4275131522564317,0.11747045417395374,0.6372916637884685,0.4781734990848705,0.05896342555487566,-0.40384058539466605,0.40332432008643404,1.52119133415251,-2.1321580929650077,-4.010549656860427,0.04313561013984457,0.04313561013984457,-0.2644461293895214
2022,Q1,0.019465035681921483,0.023080889723881448,-0.013337119365477768,0.005892806120841865,0.001442867669446013,0.0,10.281341236572274,0.03396346454678878,-0.4559690415319506,-0.8490486834606998,4.222464213010488,-16.177568878722457,-16.177568878722457,-4.51386738908963
2022,Q2,-0.0006579876877987889,0.005297108789025673,0.6366600140225074,-0.19712077420909802,-0.007025684541553501,0.0,0.27894696244713324,0.011299775801755452,0.23477536792070097,2.632452458406071,-0.7456207084658072,-0.6939216435070927,-0.6939216435070927,-1.1428602369324297
2022,Q3,0.057157467094938186,0.0059627669548718565,-0.05054395805902756,-2.8212064048238616e-05,-0.019011273036445453,0.0,0.3693799462973135,0.017907652545383623,0.04644029037689945,0.3414693491187373,1.263281033864211,0.693574068723408,0.693574068723408,-2.8431866324777095
2022,Q4,-0.11380216665332565,-0.13147420285526212,-0.3037284747581688,-0.022392792136446626,-0.12471623305307167,0.0,-0.6403907661249102,-0.13458925324082927,-0.23064350775141962,-2.385205498257026,-3.0958274301197553,-3.3740819536455775,-3.3740819536455775,-7.23032383796154
2023,Q1,0.23408478171042613,0.1995898530793021,1.9011770548470421,-0.0014545853077960746,0.5490168563345659,0.0,18.45574777782629,0.03668580267232757,-0.14912805009065255,-1.1554738302434102,-1.8807619508758953,-1.8050497127587892,-1.8050497127587892,-1.6380878419868679
2023,Q2,-0.047277951754106096,-0.07045334849592055,-0.24568315339198077,-0.22959303181575086,-0.2383118474441478,0.007223350115835636,0.054537877562090165,0.04647713541092746,1.1284015587715253,9.13360315420746,-0.27428011262737007,-0.25986790295649564,-0.25986790295649564,0.4125884585851676
2023,Q3,0.03583389173886986,-0.023936116184404166,-0.2246100842010499,0.00035044830617647627,-0.1203700741656566,0.0,0.05025689922603638,0.024958592234637145,-0.4425909048658698,-0.36773787090375254,-0.017148454533363777,-0.028238639604004745,-0.028238639604004745,0.9542864473856241
2023,Q4,-0.013591691803402473,-0.053808883513714045,0.9490647002439121,-0.5543037279025955,0.1568448616580449,0.0,-0.31372445210438216,-0.14547202320653108,0.3049794827369823,-0.8278431340772743,-7.365307580908649,-7.5561402263682895,-7.5561402263682895,-5.197464765355417
2024,Q1,0.033256528684497466,0.019579498149392638,-0.020626407499921173,-0.0719242374669653,-0.0310410211008888,0.0,0.12835186784915176,0.049399040631920244,-0.24398187842252184,3.6017731279980856,-1.3340051957668912,-1.3541877053730518,-1.3541877053730518,-1.5532159035728612
2024,Q2,0.022162618836487846,-0.038559878843882345,-0.331551949510565,0.7213952091173801,-0.12679965173259755,0.0,0.02111037400597282,0.009435949391602527,0.747833515753376,1.2190829627078927,-0.8246702558502987,-0.8528849319666741,-0.8528849319666741,-0.8528849319666741
2024,Q3,0.028464406494342898,0.0038634610779162415,-0.006005961714968255,0.13476137722956305,0.04795638123647561,0.0,-0.018275431743589032,-0.01688295595783562,-0.4101325021391644,-0.670387183307121,-2.4062139507410834,-1.8839840041458706,-1.8839840041458706,-1.8839840041458706
