연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
2016,Q1,0.013457560591986661,0.05798118970646682,0.09885024224455852,0.009087541003751642,0.06261827799272823,0.07684092499650608,0.053325866317248005,-0.8083640092224422,-0.3984814164314264,-0.28610971282415354,-0.30197918922016886,-0.30197918922016886,0.964528536779911,-0.38341065964675447
2016,Q2,0.008563127728433262,0.07575675246948577,0.020480316143733246,0.1587246338352455,0.07347042568996853,0.11003688357990749,0.07807231933616565,0.22457691881391417,0.3030983887890297,0.011955973742249215,0.009410380155638443,0.009410380155638443,0.4263096166730438,0.15007193521714202
2016,Q3,0.048598837344347556,0.08186391900396539,0.24629121920788943,0.0007415613572416824,0.1446951238210885,0.025318409136926734,0.01850079228100343,-0.014397036559955279,-0.8186836935473553,-0.6125436995593235,-0.613062556204782,-0.613062556204782,0.0,-0.049486402135062835
2016,Q4,0.09431287741791872,0.050540049315005664,0.07321749106222253,0.07082208035060722,0.07235102855523734,0.03525171291042395,0.025819117411983283,0.10131152849740932,2.1670912220309813,-0.16157197522026923,-0.09604087591240873,-0.09604087591240873,0.0,0.03193357527376617
2017,Q1,0.03907538529098087,0.0737084711880629,0.17905094395959598,0.15710402510678279,0.17112367322461153,-0.056209944993868,-0.041711933774840615,0.14110080908218947,-0.0939171122994652,1.7637392752492782,1.5665458679741349,1.5665458679741349,0.0,0.05424902290490019
2017,Q2,0.07050550432822766,-0.07801770470164182,-0.21569770247775788,-0.0018020479715417093,-0.13936304895693064,0.014765725487583259,0.010809121761308216,-0.10291077862102183,-0.6483252512348068,-0.8666206470460361,-0.8337742160383983,-0.8337742160383983,0.0,-0.13889805129303257
2017,Q3,0.09616871508094227,0.042216789093095786,0.0038764572796461394,0.09738868154081093,0.04258304177061345,0.05691745289358385,0.04176525122044361,0.11722286137865301,3.717789318393069,6.521130586452406,5.026982420544191,5.026982420544191,0.0,0.11671224658927737
2017,Q4,0.13988981370132536,0.04753579827035548,0.012713667426526687,0.06681662434130065,0.036285170925221655,0.08284169960148846,0.061417122665389456,0.11559930374024718,-0.3299701215202778,0.0031440503504267525,-0.02581650085418552,-0.02581650085418552,0.0,0.006746328587881711
2018,Q1,0.06644948262317008,0.05877945925346162,0.223628562894983,0.0607817491021152,0.1505893574336188,-0.06858060090853768,-0.051815889783142444,-0.06938507488561885,-0.31635769164364635,-0.5067070663430144,-0.5073317791233843,-0.5073317791233843,0.0,-0.10820478631954167
2018,Q2,0.04405154536550615,0.05615005286330699,0.17101019296426978,-0.05504729229480265,0.0775339275746858,0.033428346849558865,0.02489203474318491,0.10944026748940017,0.5856056002336061,-0.18368264163119807,-0.1533927627343108,-0.1533927627343108,0.0,0.03296661562886727
2018,Q3,0.029325311892569372,0.010730547823828429,-0.020037814849171443,0.041486282428327526,0.0022725581650355764,0.03156463787756536,0.023729101224574833,0.19736628399069334,-0.2204937024197342,0.471226830175006,0.4077039601817789,0.4077039601817789,0.0,0.06467122207940545
2018,Q4,0.07447465903562933,-0.056310325470735445,-0.09239693703081586,-0.0072234780534845555,-0.060302217821735726,-0.06640251098478289,-0.05030401904803894,-0.04544106316714713,-2.0587155436080478,-2.4779910825662252,-2.434817173602723,-2.434817173602723,0.0,-0.26856673600337444
2019,Q1,0.009290926062584637,0.0277583351615196,0.04531203261771388,0.022790065527411363,0.036346028965096755,0.0202389246831729,0.014973097174704186,-0.20917858054289473,-1.8140573499832637,-1.3435622651962396,-1.352084047607386,-1.352084047607386,0.0,0.0934940476053745
2019,Q2,0.009947312634460248,0.04485498104176289,0.09164432776354614,0.08674349127668446,0.0897188233513404,-0.030371182763656135,-0.023344172968186028,0.1531816361468028,-1.3354040718349929,-2.248702411247449,-2.297271683939626,-2.297271683939626,0.0,-0.026119699764036164
2019,Q3,0.0031570506105207397,-0.013392403974065603,-0.022997659702985285,-0.027396983517456786,-0.024721403950855425,0.008238140472229372,0.005822888759827949,-0.0036161559241302266,-3.550898468131164,-1.367410045450189,-1.3410429805572124,-1.3410429805572124,0.0,0.04879169211065393
2019,Q4,0.035390896938292116,-0.0341916505409382,-0.10797838499013757,0.017124124784668293,-0.059095160914781064,0.0072388751770315896,0.006764881598662065,0.038753915666998706,-0.9581107175947975,0.000741401798585839,-0.0978461659395512,-0.0978461659395512,0.0,-0.05282450518643089
2020,Q1,0.004073434262453768,-0.0019853625243407835,0.08891697591630021,0.08720143813137904,0.08819233582093378,-0.18433784626006566,-0.14059052253118964,-0.20464968259085903,-105.12599483204134,-17.579305519351344,-20.169451281939573,-20.169451281939573,0.0,-0.4621127116261625
2020,Q2,-0.00033835922440339505,0.031608444937066826,0.15268703920687732,-0.08283403160219005,0.053293948581051964,-0.017305335879478023,-0.01059571783239055,-0.3330762876310346,-0.8362915529685265,-0.8688666215951191,-0.9224067399080922,-0.9224067399080922,0.0,0.223907076283556
2020,Q3,-0.006606492533572594,-0.0502396401434293,-0.11545863087509067,-0.015031695687109825,-0.07855450016107024,0.00736444214402332,0.00842494429002194,0.12979628052284364,-0.9410391516040819,-1.1626258929247546,-1.418186078526134,-1.418186078526134,0.0,0.05454171768264171
2020,Q4,-0.010265351432113379,-0.026031234921421675,0.024986872764909407,-0.167694824506344,-0.05069952501991393,0.02947973519414604,0.020669821014863476,0.09978402985551482,-9.386877828054299,5.516860036475108,3.196112764839783,3.196112764839783,0.0,0.031453785817265656
2021,Q1,-0.01507516252190444,0.13815391383032272,0.30876920492059834,-0.05927936203323869,0.18201528445400195,0.08599572571568403,0.06092351521414341,0.24103268630151642,6.710412732667925,1.7917009038619556,1.8868886663328324,1.8868886663328324,0.0,0.390163460768157
2021,Q2,-0.006019382840157128,0.008176947502418264,-0.04069381982185771,0.026115624690226547,-0.022381991415156732,0.09384509381463868,0.06812614374494297,0.25472638450133256,-0.09271725388230245,0.16934020112828052,0.18611071762063203,0.18611071762063203,0.0,0.1621243176683127
2021,Q3,-0.01491737356299927,0.006059058793095096,-0.0024661832671957207,-0.02670501158352745,-0.009439390620522237,0.045633179865506746,0.033886930497164736,0.061080335556605636,-0.03793603300888848,-0.13735497062476854,-0.1849401877723723,-0.1849401877723723,0.0,0.050480182578921395
2021,Q4,0.00027577841926684776,0.03105116493480331,0.03248690934249043,-0.011101745593654622,0.020165571723798292,0.0649064382301725,0.049777459549001035,0.16379940106175406,-0.2882813781041048,-0.17970761989740902,-0.13956986417707817,-0.13956986417707817,0.0,0.0898402917425063
2022,Q1,-0.005797702137464444,0.11697769583451012,0.15368547413867373,0.10435960179877202,0.14016972532085892,0.10265248777890612,0.07820625642030454,0.11960711880299302,2.408136882713284,2.08729385442604,2.0309001748148456,2.0309001748148456,0.0,0.32596804894147513
2022,Q2,-0.0037883121819723975,-0.018611409718536587,-0.12757713108474011,-0.04351938861980498,-0.10526792754312442,0.17273502118208062,0.1345826979639264,0.23111230282648387,0.29287689712308795,0.1671748510513238,0.16170120056416204,0.16170120056416204,0.0,0.1786591904250363
2022,Q3,0.0019895780185310574,0.02638862439459344,0.15766006816974665,-0.14933123361755474,0.07056058459999615,-0.043699033774354246,-0.03519203698072837,-0.025985614608989294,-0.7030724773744221,-1.0187523516443269,-1.009395839337958,-1.009395839337958,0.0,-0.17799958831017137
2022,Q4,0.016751581881579325,-0.06737465917671803,-0.1712812281387457,0.014333491430561951,-0.12943549696691936,0.03580663326459543,0.02862853460610104,-0.04753200446676309,-1.3151834489019676,-13.525538813656304,-24.952831179745772,-24.952831179745772,0.0,-0.031531096993874574
2023,Q1,0.0035988574305219068,0.01869185091846104,0.06564190095900524,-0.030023842604504414,0.040512912381868604,-0.012287398547428552,-0.009876574670448557,-0.14320023187296682,-4.197331909689675,0.08240421248823693,0.1650563359896846,0.1650563359896846,0.0,-0.01838285878393975
2023,Q2,0.03170502225778238,-0.04033088692012077,-0.10937291590805476,0.06153286798762969,-0.06752354795376747,-0.003639231359861439,-0.002918080925092381,-0.14897350646508445,-0.9320441506246906,-1.1024098588973454,-1.0921920938409357,-1.0921920938409357,0.0,-0.13532956289769982
2023,Q3,0.04846989258450285,0.13321311092798038,0.19066552815102678,0.18251076493330465,0.18839232070276446,0.07764558528598187,0.06221429892786956,0.16022446627517706,23.51275677837776,-21.19531292928183,-23.208819926500613,-23.208819926500613,0.0,3.0322964525761913
2023,Q4,0.05570234714468758,-0.008558699318248153,-0.005963350576965176,-0.07521465388557769,-0.025172181437963292,0.01849835092435015,0.015357048595384004,0.0954810283017582,-1.0666712511262035,-0.9030104656841739,-0.7080515688718758,-0.7080515688718758,0.0,-0.30564779166528777
2024,Q1,0.010632897040959266,0.03489998487339707,0.08487251844786292,-0.007264224236423145,0.06062770419956087,-0.0008066067835412749,-0.0006577194221686344,-0.05177487600192621,-8.928096919688123,2.2210003646870704,0.06298924988506771,0.06298924988506771,0.0,-0.5530538535273029
2024,Q2,0.039066440064674746,-0.016565847209970008,-0.032205286979537506,-0.007490776934864218,-0.02611821106789003,-0.0031327482345312463,-0.0025541099094386066,0.025754941743406423,-0.6474951654123566,-1.1882136231808325,-1.1364764709018846,-1.1364764709018846,0.0,-1.1364764709018846
2024,Q3,0.04133594836170751,0.026261734541191295,0.06539024783515734,0.05138560648905588,0.061874991413851,-0.0303660774554545,-0.024742909552560977,-0.07717226963236568,-3.6002677309179165,5.3559612225538515,8.030994964403542,8.030994964403542,0.0,8.030994964403542
