Date,Close,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60
2015-01-02,58800,1.0,1.0,1.0,1.0,1.0,1.0
2015-01-05,58400,1.0034246575342465,1.0034246575342465,1.0034246575342465,1.003082191780822,1.0032534246575342,1.0033675799086759
2015-01-06,60100,0.9833610648918469,0.9833610648918469,0.9833610648918469,0.9848757054963764,0.9841008809907441,0.983603539513273
2015-01-07,60000,0.98875,0.98875,0.98875,0.9909591584158414,0.9898573877805488,0.9891186379555061
2015-01-08,62200,0.9630225080385852,0.9630225080385852,0.9630225080385852,0.9685664381714725,0.9657686373036499,0.9639285553180142
2015-01-09,61700,0.9756888168557536,0.9756888168557536,0.9756888168557536,0.9825411625612013,0.9791652199900139,0.9768510456618019
2015-01-12,62100,0.9737750172532781,0.9737750172532781,0.9737750172532781,0.9819442522403569,0.977990040656747,0.9751968595092481
2015-01-13,61500,0.9853658536585366,0.9853658536585366,0.9853658536585366,0.9934524823844036,0.989686665875234,0.9868523664161423
2015-01-14,62100,0.9785292538915727,0.9785292538915727,0.9785292538915727,0.9873667323445469,0.9833126071243213,0.9801866957936047
2015-01-15,60900,0.9980295566502463,0.9980295566502463,0.9980295566502463,1.0053891820524357,1.0022834016069129,0.9995584632289306
2015-01-16,60800,1.0029605263157895,0.999700956937799,0.999700956937799,1.0056040302275804,1.0033708409751068,1.0010740453024167
2015-01-19,60800,1.0069078947368422,0.9997258771929824,0.9997258771929824,1.0044843552446234,1.002911637529208,1.0009672388447768
2015-01-20,60500,1.0125619834710744,1.0043229497774953,1.0043229497774953,1.0076075280664316,1.0068529225200242,1.0053777991089416
2015-01-21,60000,1.021,1.0117857142857143,1.0117857142857143,1.0129078600934918,1.0133171777231311,1.0125465918536714
2015-01-22,61800,0.9906148867313915,0.983495145631068,0.983495145631068,0.9865792578540451,0.985787985519865,0.9844668349266964
2015-01-23,62000,0.9879032258064516,0.9815524193548387,0.9815524193548387,0.9865423720240036,0.9846827172377759,0.982775003345978
2015-01-26,62800,0.9764331210191083,0.9708692394155114,0.9708692394155114,0.9788682333083587,0.9753844742301365,0.9725098314958597
2015-01-27,64300,0.9580093312597201,0.951097287022637,0.951097287022637,0.9642488320648028,0.9580337326540727,0.9534689865728023
2015-01-28,63500,0.9722834645669292,0.9650227932034812,0.9650227932034812,0.9807852599263689,0.9734505707038206,0.9678932487200851
2015-01-29,62600,0.9889776357827476,0.9799520766773163,0.9799520766773163,0.9958329360064159,0.9888282748218046,0.9830343351918256
2015-01-30,60800,1.0182565789473683,1.010608552631579,1.0085369674185463,1.0206430592504299,1.0161386148590625,1.0113468843111462
2015-02-02,60500,1.022809917355372,1.0173553719008264,1.0129226145755073,1.0209733968916774,1.0189096244762461,1.015329645191116
2015-02-03,60300,1.0258706467661691,1.0208955223880598,1.0155743024010382,1.0198863950850419,1.019930283927478,1.017552413879306
2015-02-04,61300,1.0112561174551387,1.0053017944535074,0.9990483958673192,1.002653262222512,1.0029472143139326,1.0008961339285039
2015-02-05,60600,1.020957095709571,1.0155940594059405,1.0101650165016502,1.0116296083110803,1.0130248863996836,1.0117352815536684
2015-02-06,60300,1.023217247097844,1.019485903814262,1.0146064549049625,1.0136165159731831,1.0162066390557623,1.015820347779223
2015-02-09,60100,1.0221297836938437,1.0212146422628952,1.0173168176495964,1.0138868323134094,1.017588715873444,1.0181400035028885
2015-02-10,59300,1.027487352445194,1.0331365935919055,1.0299325463743676,1.022534846308978,1.028141548185798,1.0301531229226801
2015-02-11,60000,1.0096666666666667,1.0193333333333334,1.0172988505747127,1.0086712992015445,1.0145194848232517,1.017175183858733
2015-02-12,59900,1.0068447412353922,1.0202003338898165,1.018363939899833,1.0084678713806718,1.0145883697629805,1.0178944364774412
2015-02-13,60000,1.0038333333333334,1.0178333333333334,1.0161290322580645,1.0055506172368802,1.01161127778488,1.0153735624595757
2015-02-16,59500,1.0105882352941176,1.025294117647059,1.0238970588235294,1.011450908170054,1.0181155945481988,1.0227110674377329
2015-02-17,60600,0.9927392739273927,1.0067656765676567,1.0051505150515052,0.9943490503573127,0.9996710428729868,1.0039432057589663
2015-02-23,60900,0.987192118226601,1.0025451559934317,1.000193180720564,0.9913709097013671,0.9952641065193243,0.9990461381081346
2015-02-24,61200,0.9833333333333333,0.997140522875817,0.9954248366013072,0.9889659351258736,0.9913294671971052,0.994427436340095
2015-02-25,61500,0.9804878048780488,0.991869918699187,0.9908310749774164,0.9870271391442103,0.9878160494205513,0.990065598528771
2015-02-26,61100,0.9885433715220949,0.9969721767594109,0.9973901888795506,0.9946734060843312,0.9948411722565574,0.9967069413984214
2015-02-27,61800,0.9813915857605178,0.9836569579288026,0.9864588656106285,0.9864252825046066,0.9851729292540156,0.9860830394795581
