Date,Close,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60
2015-01-02,169000,1.0,1.0,1.0,1.0,1.0,1.0
2015-01-05,168000,1.0029761904761905,1.0029761904761905,1.0029761904761905,1.0026785714285715,1.0028273809523809,1.0029265873015873
2015-01-06,164500,1.0162107396149949,1.0162107396149949,1.0162107396149949,1.0143594300659404,1.0152912086938697,1.0159058783536028
2015-01-07,170000,0.9875,0.9875,0.9875,0.9876230343622598,0.987511827050022,0.9874930881127792
2015-01-08,178000,0.9544943820224719,0.9544943820224719,0.9544943820224719,0.9595310314470592,0.9568858179210996,0.955260041018247
2015-01-09,180000,0.9532407407407408,0.9532407407407408,0.9532407407407408,0.9621499129116539,0.9575917563470108,0.9546572925288127
2015-01-12,177500,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9815563258815981,0.9765472162079081,0.9731279622977528
2015-01-13,179500,0.9655292479108635,0.9655292479108635,0.9655292479108635,0.9773039101678366,0.9716011909301064,0.9675676558976751
2015-01-14,177500,0.9790297339593115,0.9790297339593115,0.9790297339593115,0.9908578614693212,0.9853480661937513,0.9811932097437062
2015-01-15,174500,0.9962750716332378,0.9962750716332378,0.9962750716332378,1.0062347637258202,1.0019435723647148,0.9982860147209166
2015-01-16,171000,1.0178362573099415,1.0151515151515151,1.0151515151515151,1.0213491352026312,1.0192475657112487,1.0167195371403503
2015-01-19,172500,1.0115942028985507,1.0057971014492753,1.0057971014492753,1.009976787086177,1.00896987621561,1.007095034989829
2015-01-20,173500,1.0109510086455331,1.0,1.0,1.0033399796664708,1.0027416788824473,1.0011701452129662
2015-01-21,171500,1.0236151603498542,1.0108288213244483,1.0108288213244483,1.012130755523474,1.012611362167554,1.0117162766171646
2015-01-22,168000,1.0389880952380952,1.0297619047619047,1.0297619047619047,1.0268642845305387,1.0295766520764424,1.0300612713847819
2015-01-23,168000,1.031845238095238,1.0279017857142858,1.0279017857142858,1.0217746175596631,1.0260484461461272,1.027677002946333
2015-01-26,164500,1.0458966565349543,1.0468442696227427,1.0468442696227427,1.0353328213221278,1.042301883203567,1.0457877719788082
2015-01-27,164000,1.0396341463414633,1.0472560975609757,1.0472560975609757,1.03129710496276,1.0402920197993055,1.0454173987158708
2015-01-28,165500,1.0229607250755286,1.0357767530609001,1.0357767530609001,1.017868951764553,1.0274080251688038,1.0334307921093908
