Date,Close,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60
2015-01-02,13149,1.0,1.0,1.0,1.0,1.0,1.0
2015-01-05,13281,0.9950304946916648,0.9950304946916648,0.9950304946916648,0.9955274452224984,0.9952789699570816,0.9951133197801371
2015-01-06,13281,0.9966869964611098,0.9966869964611098,0.9966869964611098,0.9973253825250821,0.9970125038862465,0.9967968062256615
2015-01-07,13196,1.0023302515913914,1.0023302515913914,1.0023302515913914,1.0025142069754112,1.002443088531324,1.002372481109019
2015-01-08,13131,1.0058335237224887,1.0058335237224887,1.0058335237224887,1.0053303931373412,1.0056140210608568,1.0057680814377559
2015-01-09,12924,1.018286392241824,1.018286392241824,1.018286392241824,1.015865725816632,1.0171385868214162,1.0179204991617088
2015-01-12,12905,1.016959096695633,1.016959096695633,1.016959096695633,1.0131779866993444,1.0151124889422136,1.0163600258365517
2015-01-13,12754,1.0253743923474987,1.0253743923474987,1.0253743923474987,1.0194463528810067,1.022441133857073,1.024416379255372
2015-01-14,12642,1.030629822988627,1.030629822988627,1.030629822988627,1.0222821781125813,1.0264466629455717,1.0292555920114748
2015-01-15,12868,1.0112760335716506,1.0112760335716506,1.0112760335716506,1.0034187904648195,1.0071513709607893,1.0098859527150725
2015-01-16,12689,1.0219166206950903,1.023219825331891,1.023219825331891,1.013983632636533,1.0183111895292993,1.0215547201198163
2015-01-19,12557,1.0268933662499005,1.0311446470760002,1.0311446470760002,1.0197191292201835,1.0250629818103805,1.02908201502643
2015-01-20,12435,1.0301648572577402,1.0380872846494078,1.0380872846494078,1.0238897803144333,1.030523961777504,1.0355258025739087
2015-01-21,12266,1.0367764552421328,1.048647830239221,1.048647830239221,1.030645475671163,1.0390712126686978,1.0454156228370077
2015-01-22,12219,1.0333005974302316,1.0491693264587936,1.0491693264587936,1.0279908877702844,1.0377900719832622,1.0453176231966972
2015-01-23,12426,1.012079510703364,1.0297108884596813,1.0297108884596813,1.0088073271202482,1.0180562432815494,1.0256909017690892
2015-01-26,12896,0.9751240694789083,0.9926424974456284,0.9926424974456284,0.9772978497143696,0.9831715492319716,0.9891951949460647
2015-01-27,12510,1.00326139088729,1.021977973177014,1.021977973177014,1.006060054916392,1.0119668777090787,1.0182844209040256
2015-01-28,12632,0.9934927169094363,1.0114704509849672,1.0114704509849672,0.9970233465862617,1.001947736363743,1.0078593743535391
2015-01-29,12792,0.9804721701063165,0.9988782051282051,0.9988782051282051,0.9874130394123395,0.9905810713777072,0.9955730773835509
2015-01-30,12726,0.9858478705013358,1.0023966682382524,1.0038653525216468,0.993911821515687,0.9961830096977761,1.0006883965026219
2015-02-02,12717,0.9878037272941731,1.0008885743492961,1.0043678111618664,0.9956062656676246,0.9972212569631643,1.0013084937058165
2015-02-03,12782,0.9854952276639024,0.9938468158347676,0.999292483315532,0.9922799155138778,0.9929808489574251,0.9964482219919366
2015-02-04,12754,0.9914850243061,0.9942959071663792,1.0014243897339397,0.9954741544003957,0.9956675819189966,0.998717032684437
2015-02-05,12520,1.0124201277955271,1.0104392971246008,1.0193354632587859,1.011502648194486,1.0127957037603392,1.0163751841936075
2015-02-06,12773,0.9950833790025836,0.9898340248962655,0.9991779534956549,0.9930272415433073,0.9934821516885957,0.9964558996983449
2015-02-09,12848,0.98890099626401,0.9838340597758405,0.9935917393109174,0.9895625389348994,0.9889401030442764,0.9911562616502341
2015-02-10,12859,0.9907691111283925,0.9834007310055214,0.9930010109650829,0.9907751380152892,0.9893012583153237,0.9908320617672114
2015-02-11,12801,0.9965783923131006,0.9884774626982267,0.9975863954594065,0.9961278492088455,0.9944100940066621,0.9955689575370809
2015-02-12,12538,1.0154570106875098,1.0078959961716383,1.0178949327378104,1.0139202557898435,1.0137388806581398,1.0155989427910872
2015-02-13,12623,1.007803216351105,1.0008476590350948,1.0106845415306929,1.0058006155714916,1.0062233082116916,1.008314321077646
2015-02-16,12482,1.0173049190834802,1.0118530684185227,1.0214108315975003,1.0140368868083187,1.0158436590283881,1.0187194971241507
2015-02-17,12877,0.9868369961947658,0.9825308689912247,0.9903798409661576,0.9860389664056392,0.9861972959199741,0.9880861827553081
2015-02-23,13103,0.972479584827902,0.968778142410135,0.9740831690991286,0.9746685242437224,0.9722229579134714,0.9724438323463581
2015-02-24,13103,0.976928947569259,0.9721514157063268,0.9748236499820107,0.9792783532003639,0.9749505153493612,0.9737558291469656
2015-02-25,13121,0.9782409877295938,0.9734661992226202,0.974222831931848,0.9819496895987772,0.9761964541677582,0.973713935057626
2015-02-26,13337,0.9660643323086151,0.9593536777386219,0.9595678755909692,0.9722235288395945,0.9642544785448574,0.9598897187356339
2015-02-27,13647,0.949893749542024,0.9417271195134462,0.9394083141465447,0.9592089576245916,0.9479664686805491,0.9409114824528085
2015-03-02,13544,0.9626033668044891,0.9522556113408152,0.9479228194526481,0.9725962796127917,0.9595325005653711,0.9504074756138615
2015-03-03,13938,0.9454369349978476,0.9294482709140479,0.9230987229157698,0.955087439414382,0.9389653845254592,0.9269453368139876
2015-03-04,13844,0.9606761051719157,0.9397970239815082,0.9310892805547529,0.968561128886102,0.9506339560762294,0.9361770318682219
2015-03-05,13619,0.9848961010353182,0.958634995227256,0.9477463207913315,0.9873701470578684,0.9695938155257948,0.9537479482622314
2015-03-06,13628,0.9897563839154682,0.9611058115644262,0.9483501819100211,0.9891334088936249,0.971950825084229,0.9551365693244027
2015-03-09,13703,0.9887177990221119,0.9593081806903597,0.944451447261051,0.9866801309303506,0.9698484382913743,0.9520435982641189
2015-03-10,13440,1.0105729166666666,0.9815029761904762,0.9637566137566137,1.004899088419789,0.9899028874216824,0.9719112544405754
2015-03-11,13009,1.0431931739564917,1.0149281266815282,0.9957805131564436,1.0312475724807455,1.0205155689064616,1.0039396600023496
2015-03-12,13403,1.013019473252257,0.987163321644408,0.9672207397200691,1.0007630247609696,0.991427569315669,0.9754870356252567
2015-03-13,13459,1.0074076825915745,0.9852849394457242,0.9639630854199173,0.9972174576803898,0.988521737248148,0.9726019563546449
2015-03-16,13215,1.0235187287173666,1.0050435111615588,0.9821337842742092,1.0127879867825602,1.0061237394147187,0.9909445521382784
2015-03-17,13168,1.0213244228432563,1.0110229343863912,0.9859264884568651,1.0134204147919095,1.0087833810180955,0.9947045482968491
2015-03-18,13065,1.0234137007271336,1.0206850363566782,0.9938227414961393,1.017517030941743,1.015132617309924,1.0024443110373182
2015-03-19,12943,1.0278374410878466,1.0320868423085838,1.00312910453527,1.0221792015307791,1.022335712850891,1.0114196795043429
2015-03-20,12773,1.034823455726924,1.045416112111485,1.0161691303442255,1.029277429429314,1.032502137108602,1.0238971006193631
2015-03-23,12868,1.0206947466583773,1.0367850481815357,1.0085066026548775,1.0177369830601792,1.022499349381065,1.0156962890264263
2015-03-24,13027,1.0050664005526981,1.02383894987334,0.9962664954604772,1.0043486831758994,1.009061197632829,1.0031705344166646
2015-03-25,13009,1.0064570681835652,1.0248251210700285,0.997687040839858,1.0046950062212696,1.009457771305238,1.0043817824615493
2015-03-26,12896,1.0113446029776674,1.032095223325062,1.0063163880545036,1.0110442439642264,1.0165540791438008,1.0126743687554374
2015-03-27,13037,0.9971695942318018,1.0185932346398712,0.9955114488471803,1.000089529146481,1.0050285765593667,1.001655916123528
2015-03-30,13168,0.9868924665856622,1.0070321992709599,0.9858516794694894,0.9919329683283711,0.9955047997508681,0.9920078164107903
2015-03-31,13215,0.9837381763147939,1.0007150964812714,0.9826396771345693,0.9905132717723636,0.9927314270436999,0.988916498618843
2015-04-01,13018,0.9982639422338301,1.0126862805346444,0.997342141650023,1.004502124934991,1.0070141665932408,1.0037352342625978
2015-04-02,12981,1.0014020491487559,1.0131153223942686,0.9997997072644634,1.0060261305415745,1.0089411955165637,1.0063485882177488
2015-04-03,12859,1.011571661871063,1.0197371490784664,1.0087383674210022,1.0127397543325178,1.0167471224237474,1.0153024342787162
2015-04-06,12839,1.0129215671002414,1.0179609003816497,1.009846301633045,1.0117141913935968,1.0165822678559124,1.0162560919170511
2015-04-07,12717,1.0202013053393095,1.0248840135252026,1.0189916384891615,1.0175254694920108,1.0238229739283742,1.025042572284521
2015-04-08,12585,1.0275327771156137,1.0339491458085022,1.029230565488015,1.0230710535860805,1.0312654896537503,1.0344741362067296
2015-04-09,12445,1.0354680594616312,1.0417316191241464,1.0401928485335477,1.0282927911000936,1.0387791614795163,1.0444181671924744
2015-04-10,12276,1.0435239491691104,1.0512544802867385,1.053863907896166,1.0347309816045374,1.0480189054717086,1.0566457271189693
2015-04-13,12473,1.0214703760121862,1.0316764210695102,1.036993238728988,1.0150449868208333,1.0284665707258618,1.038500932147397
2015-04-14,12492,1.0141290425872558,1.0274015369836695,1.0349143451809157,1.0110463774482965,1.0243378517044737,1.0355808992361324
2015-04-15,12859,0.98394898514659,0.9972781709308656,1.0055978951188531,0.985428828914125,0.9955696910946054,1.0058071021965642
2015-04-16,12859,0.9830002332996345,0.9969515514425693,1.0059893200611763,0.9880781341550023,0.9959919386314636,1.0055977143915136
2015-04-17,12859,0.9830002332996345,0.9972859475853488,1.0065388703113254,0.9902457470687506,0.9963739152344842,1.0053965344433329
2015-04-20,12859,0.9831557663892992,0.9972509526401742,1.0073074629960859,0.9920192482322535,0.9967194665594693,1.0052031943914534
2015-04-21,12859,0.9842600513259196,0.996597713663582,1.0081369728076315,0.99347029443031,0.9970320701330163,1.005017346022427
2015-04-22,12859,0.9863908546543277,0.9960144645773388,1.0086981880395054,0.9946575139073637,0.9973148707534741,1.0048386595829673
2015-04-23,12859,0.9896103896103896,0.9958705964693988,1.0086502320035253,0.9956288752042706,0.9975707124583457,1.0046668225929094
2015-04-24,12859,0.9941441791741193,0.9951784742203904,1.0091025740726338,0.9964236252937547,0.9978021673964328,1.004501538749117
2015-04-27,12859,0.9971459678046504,0.9939769811027296,1.0093967908339165,0.9970738753251097,0.9980115619087522,1.004342526912276
2015-04-28,12859,1.0,0.9925927366047127,1.009483630142313,0.9976058980500151,0.9982010000916061,1.004189520169325
