Date,Close,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60
2015-01-02,239500,1.0,1.0,1.0,1.0,1.0,1.0
2015-01-05,238000,1.0031512605042017,1.0031512605042017,1.0031512605042017,1.0028361344537813,1.0029936974789917,1.0030987394957984
2015-01-06,229000,1.0283842794759825,1.0283842794759825,1.0283842794759825,1.0252651278852152,1.02683898788855,1.0278728437323248
2015-01-07,230500,1.0162689804772234,1.0162689804772234,1.0162689804772234,1.0124675157320502,1.0143377997522465,1.015620209136893
2015-01-08,230500,1.0130151843817787,1.0130151843817787,1.0130151843817787,1.0088884310507118,1.0108696080042054,1.012284486255154
2015-01-09,238000,0.9842436974789915,0.9842436974789915,0.9842436974789915,0.9830447588834584,0.9834414608679158,0.9839323533606105
2015-01-12,238000,0.9864945978391356,0.9864945978391356,0.9864945978391356,0.9871302908841291,0.9865722707639732,0.9864635324335042
2015-01-13,265500,0.8987758945386064,0.8987758945386064,0.8987758945386064,0.9110743386888354,0.9043695805476576,0.9004942372954052
2015-01-14,255000,0.9429193899782135,0.9429193899782135,0.9429193899782135,0.9597743631416976,0.9509746376950202,0.9454698421080922
2015-01-15,259000,0.9355212355212356,0.9355212355212356,0.9355212355212356,0.9565148503063768,0.9458822803797291,0.938863394197645
2015-01-16,254000,0.9596456692913385,0.9581245526127415,0.9581245526127415,0.9803808192888285,0.9695673187389544,0.9619006699186836
2015-01-19,251500,0.9745526838966203,0.9703445990722332,0.9703445990722332,0.9920989315316814,0.9820380068699477,0.9743001851555615
2015-01-20,250000,0.9888,0.978,0.978,0.9984339508260349,0.9895097330158762,0.9819969535281117
2015-01-21,252000,0.989484126984127,0.9723639455782314,0.9723639455782314,0.9923459587758825,0.9839744096035434,0.9764712441698052
2015-01-22,250500,1.0033932135728543,0.9796407185628743,0.9796407185628743,0.9986155317894747,0.9911083160547598,0.9837916407144471
2015-01-23,255000,0.9923529411764705,0.9647058823529412,0.9647058823529412,0.9845939604553238,0.9767652642216946,0.9690931216675993
2015-01-26,255000,0.9990196078431373,0.9667820069204152,0.9667820069204152,0.9874906340532578,0.9794718424223043,0.9714354761398148
2015-01-27,258500,0.9827852998065764,0.9562647754137116,0.9562647754137116,0.9789562950031937,0.9700643598728717,0.961313888214306
2015-01-28,254000,0.9998031496062992,0.9746166597596353,0.9746166597596353,0.9969879289857687,0.9886779280863084,0.9798582133042567
2015-01-29,250000,1.0122,0.9907,0.9907,1.010543757452906,1.0040016089971235,0.9958367217077911
