Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,label
2021-01-04,1.0003164556962023,1.0704113924050631,1.0853279631760644,1.0164171485819171,1.044794404134323,1.0728658237520758,2021,Q1,0.457554548728073,0.0078965886513762,0.002057189803065,0.0051037047086901,0.0041261830369292,0.0,-3.8059193978912815,0.0094910899126063,-0.7902282334145654,-0.8392070568938391,-0.7970533671650322,-0.7970410227011906,-0.7970410227011906,-0.8934721694012389,0.5759493670886076
2021-01-05,0.995268138801262,1.0572555205047318,1.0804416403785488,1.0108087927322211,1.0375316820341431,1.0667866771125325,2021,Q1,0.457554548728073,0.0078965886513762,0.002057189803065,0.0051037047086901,0.0041261830369292,0.0,-3.8059193978912815,0.0094910899126063,-0.7902282334145654,-0.8392070568938391,-0.7970533671650322,-0.7970410227011906,-0.7970410227011906,-0.8934721694012389,0.5236593059936909
2021-01-06,0.9930599369085172,1.0481072555205049,1.0790303835298023,1.0088435365132564,1.0339452931425508,1.064211913983057,2021,Q1,0.457554548728073,0.0078965886513762,0.002057189803065,0.0051037047086901,0.0041261830369292,0.0,-3.8059193978912815,0.0094910899126063,-0.7902282334145654,-0.8392070568938391,-0.7970533671650322,-0.7970410227011906,-0.7970410227011906,-0.8934721694012389,0.47949526813880117
2021-01-07,1.001592356687898,1.0506369426751592,1.0877992532396223,1.0151217450322976,1.039637447691047,1.071528496799858,2021,Q1,0.457554548728073,0.0078965886513762,0.002057189803065,0.0051037047086901,0.0041261830369292,0.0,-3.8059193978912815,0.0094910899126063,-0.7902282334145654,-0.8392070568938391,-0.7970533671650322,-0.7970410227011906,-0.7970410227011906,-0.8934721694012389,0.44585987261146487
2021-01-08,0.9834890965732088,1.0210280373831775,1.0629917102275728,0.9942605731938102,1.0153459782566423,1.0463259162215512,2021,Q1,0.457554548728073,0.0078965886513762,0.002057189803065,0.0051037047086901,0.0041261830369292,0.0,-3.8059193978912815,0.0094910899126063,-0.7902282334145654,-0.8392070568938391,-0.7970533671650322,-0.7970410227011906,-0.7970410227011906,-0.8934721694012389,0.42367601246105924
2021-01-11,1.022653721682848,1.0524271844660191,1.1025350593311758,1.0268957564160257,1.0495471448728848,1.0836626280947297,2021,Q1,0.457554548728073,0.0078965886513762,0.002057189803065,0.0051037047086901,0.0041261830369292,0.0,-3.8059193978912815,0.0094910899126063,-0.7902282334145654,-0.8392070568938391,-0.7970533671650322,-0.7970410227011906,-0.7970410227011906,-0.8934721694012389,0.3656957928802589
2021-01-12,1.0263843648208468,1.0501628664495113,1.098371335504886,1.0274791231907017,1.0510026152767376,1.0872999139197892,2021,Q1,0.457554548728073,0.0078965886513762,0.002057189803065,0.0051037047086901,0.0041261830369292,0.0,-3.8059193978912815,0.0094910899126063,-0.7902282334145654,-0.8392070568938391,-0.7970533671650322,-0.7970410227011906,-0.7970410227011906,-0.8934721694012389,0.38110749185667747
2021-01-13,0.9421364985163204,0.9531157270029672,0.9974282888229477,0.9476463414533476,0.9615029369246848,0.990863967060999,2021,Q1,0.457554548728073,0.0078965886513762,0.002057189803065,0.0051037047086901,0.0041261830369292,0.0,-3.8059193978912815,0.0094910899126063,-0.7902282334145654,-0.8392070568938391,-0.7970533671650322,-0.7970410227011906,-0.7970410227011906,-0.8934721694012389,0.2255192878338279
2021-01-14,0.960843373493976,0.9646084337349398,1.010140562248996,0.9688421235943374,0.9782748836003116,1.0055704227685889,2021,Q1,0.457554548728073,0.0078965886513762,0.002057189803065,0.0051037047086901,0.0041261830369292,0.0,-3.8059193978912815,0.0094910899126063,-0.7902282334145654,-0.8392070568938391,-0.7970533671650322,-0.7970410227011906,-0.7970410227011906,-0.8934721694012389,0.24698795180722888
2021-01-15,1.0140127388535032,1.0151273885350318,1.0653397027600848,1.019947951593854,1.0310770777041405,1.06086357448724,2021,Q1,0.457554548728073,0.0078965886513762,0.002057189803065,0.0051037047086901,0.0041261830369292,0.0,-3.8059193978912815,0.0094910899126063,-0.7902282334145654,-0.8392070568938391,-0.7970533671650322,-0.7970410227011906,-0.7970410227011906,-0.8934721694012389,0.35350318471337583
