Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,label
2020-07-02,1.0,1.0,1.0,1.0,1.0,1.0,2020,Q3,0.1519098732772921,-0.2871052855382531,-0.6363645333194536,5.453695346713446,-0.5822575877707223,0.0,0.1175189573192629,-0.1452221787382208,-0.9849903101391724,3.690863805597093,3.058730400336242,3.058730400336242,3.058730400336242,-1.295744571071271,0.46456692913385833
2020-07-03,0.8848484848484849,0.8848484848484849,0.8848484848484849,0.8963636363636364,0.8906060606060606,0.8867676767676768,2020,Q3,0.1519098732772921,-0.2871052855382531,-0.6363645333194536,5.453695346713446,-0.5822575877707223,0.0,0.1175189573192629,-0.1452221787382208,-0.9849903101391724,3.690863805597093,3.058730400336242,3.058730400336242,3.058730400336242,-1.295744571071271,0.08181818181818179
2020-07-06,0.7871017871017871,0.7871017871017871,0.7871017871017871,0.8143252096740469,0.8007177391024184,0.7916371811381532,2020,Q3,0.1519098732772921,-0.2871052855382531,-0.6363645333194536,5.453695346713446,-0.5822575877707223,0.0,0.1175189573192629,-0.1452221787382208,-0.9849903101391724,3.690863805597093,3.058730400336242,3.058730400336242,3.058730400336242,-1.295744571071271,-0.2027972027972028
2020-07-07,0.8348729792147807,0.8348729792147807,0.8348729792147807,0.8704525186929779,0.8529858955382906,0.8409684975454811,2020,Q3,0.1519098732772921,-0.2871052855382531,-0.6363645333194536,5.453695346713446,-0.5822575877707223,0.0,0.1175189573192629,-0.1452221787382208,-0.9849903101391724,3.690863805597093,3.058730400336242,3.058730400336242,3.058730400336242,-1.295744571071271,-0.20554272517321015
2020-07-08,0.8663594470046083,0.8663594470046083,0.8663594470046083,0.9062121940863724,0.8870573658696815,0.8734060391060329,2020,Q3,0.1519098732772921,-0.2871052855382531,-0.6363645333194536,5.453695346713446,-0.5822575877707223,0.0,0.1175189573192629,-0.1452221787382208,-0.9849903101391724,3.690863805597093,3.058730400336242,3.058730400336242,3.058730400336242,-1.295744571071271,-0.2304147465437788
2020-07-09,0.9290348742903488,0.9290348742903488,0.9290348742903488,0.9681129163153744,0.9500518665975372,0.9363386217510018,2020,Q3,0.1519098732772921,-0.2871052855382531,-0.6363645333194536,5.453695346713446,-0.5822575877707223,0.0,0.1175189573192629,-0.1452221787382208,-0.9849903101391724,3.690863805597093,3.058730400336242,3.058730400336242,3.058730400336242,-1.295744571071271,-0.2092457420924574
2020-07-10,0.9391727493917276,0.9391727493917276,0.9391727493917276,0.9757964225484116,0.9594958223172192,0.946367367838833,2020,Q3,0.1519098732772921,-0.2871052855382531,-0.6363645333194536,5.453695346713446,-0.5822575877707223,0.0,0.1175189573192629,-0.1452221787382208,-0.9849903101391724,3.690863805597093,3.058730400336242,3.058730400336242,3.058730400336242,-1.295744571071271,-0.18248175182481752
2020-07-13,0.9736180904522612,0.9736180904522612,0.9736180904522612,1.0059243968795366,0.992420157693722,0.980461202421857,2020,Q3,0.1519098732772921,-0.2871052855382531,-0.6363645333194536,5.453695346713446,-0.5822575877707223,0.0,0.1175189573192629,-0.1452221787382208,-0.9849903101391724,3.690863805597093,3.058730400336242,3.058730400336242,3.058730400336242,-1.295744571071271,-0.13567839195979903
2020-07-14,1.0247568523430592,1.0247568523430592,1.0247568523430592,1.048477575979104,1.0400494055633638,1.030638969030697,2020,Q3,0.1519098732772921,-0.2871052855382531,-0.6363645333194536,5.453695346713446,-0.5822575877707223,0.0,0.1175189573192629,-0.1452221787382208,-0.9849903101391724,3.690863805597093,3.058730400336242,3.058730400336242,3.058730400336242,-1.295744571071271,-0.08753315649867377
2020-07-15,1.0822033898305086,1.0822033898305086,1.0822033898305086,1.092106661539845,1.091416110043833,1.0863133834578882,2020,Q3,0.1519098732772921,-0.2871052855382531,-0.6363645333194536,5.453695346713446,-0.5822575877707223,0.0,0.1175189573192629,-0.1452221787382208,-0.9849903101391724,3.690863805597093,3.058730400336242,3.058730400336242,3.058730400336242,-1.295744571071271,-0.053672316384180796
2020-07-16,1.0746594005449592,1.039881099826604,1.039881099826604,1.04250830217421,1.0452277491589652,1.0427248144601966,2020,Q3,0.1519098732772921,-0.2871052855382531,-0.6363645333194536,5.453695346713446,-0.5822575877707223,0.0,0.1175189573192629,-0.1452221787382208,-0.9849903101391724,3.690863805597093,3.058730400336242,3.058730400336242,3.058730400336242,-1.295744571071271,-0.08991825613079019
2020-07-17,1.0460732984293193,0.99912739965096,0.99912739965096,1.001258007138352,1.0036146905781251,1.0016031017592109,2020,Q3,0.1519098732772921,-0.2871052855382531,-0.6363645333194536,5.453695346713446,-0.5822575877707223,0.0,0.1175189573192629,-0.1452221787382208,-0.9849903101391724,3.690863805597093,3.058730400336242,3.058730400336242,3.058730400336242,-1.295744571071271,-0.143979057591623
2020-07-20,1.0537433155080214,1.0189222542163718,1.0189222542163718,1.0182248283884376,1.021800002568933,1.020880914342272,2020,Q3,0.1519098732772921,-0.2871052855382531,-0.6363645333194536,5.453695346713446,-0.5822575877707223,0.0,0.1175189573192629,-0.1452221787382208,-0.9849903101391724,3.690863805597093,3.058730400336242,3.058730400336242,3.058730400336242,-1.295744571071271,-0.08556149732620322
2020-07-21,1.0455525606469005,1.0252214093184444,1.0252214093184444,1.0213394468171666,1.0262637663533851,1.0265745201246677,2020,Q3,0.1519098732772921,-0.2871052855382531,-0.6363645333194536,5.453695346713446,-0.5822575877707223,0.0,0.1175189573192629,-0.1452221787382208,-0.9849903101391724,3.690863805597093,3.058730400336242,3.058730400336242,3.058730400336242,-1.295744571071271,-0.021563342318059342
2020-07-22,1.016223404255319,1.0108156028368795,1.0108156028368795,1.0062741686766032,1.0110704969325737,1.011846474590227,2020,Q3,0.1519098732772921,-0.2871052855382531,-0.6363645333194536,5.453695346713446,-0.5822575877707223,0.0,0.1175189573192629,-0.1452221787382208,-0.9849903101391724,3.690863805597093,3.058730400336242,3.058730400336242,3.058730400336242,-1.295744571071271,-0.03191489361702127
2020-07-23,1.0142091152815014,1.0177613941018766,1.0177613941018766,1.011645476605671,1.016911768591218,1.018399594932272,2020,Q3,0.1519098732772921,-0.2871052855382531,-0.6363645333194536,5.453695346713446,-0.5822575877707223,0.0,0.1175189573192629,-0.1452221787382208,-0.9849903101391724,3.690863805597093,3.058730400336242,3.058730400336242,3.058730400336242,-1.295744571071271,0.018766756032171594
2020-07-24,0.992063492063492,1.0040460628695924,1.0040460628695924,0.9985903433250464,1.003057440088667,1.0045551669968622,2020,Q3,0.1519098732772921,-0.2871052855382531,-0.6363645333194536,5.453695346713446,-0.5822575877707223,0.0,0.1175189573192629,-0.1452221787382208,-0.9849903101391724,3.690863805597093,3.058730400336242,3.058730400336242,3.058730400336242,-1.295744571071271,0.013227513227513255
2020-07-27,0.975195822454308,0.9914418334783872,0.9914418334783872,0.9882533501115992,0.9911075958897942,0.9920628012763054,2020,Q3,0.1519098732772921,-0.2871052855382531,-0.6363645333194536,5.453695346713446,-0.5822575877707223,0.0,0.1175189573192629,-0.1452221787382208,-0.9849903101391724,3.690863805597093,3.058730400336242,3.058730400336242,3.058730400336242,-1.295744571071271,-0.018276762402088753
2020-07-28,0.9836842105263158,0.9993074792243768,0.9993074792243768,0.996788758447984,0.999051684884774,0.9999022217221804,2020,Q3,0.1519098732772921,-0.2871052855382531,-0.6363645333194536,5.453695346713446,-0.5822575877707223,0.0,0.1175189573192629,-0.1452221787382208,-0.9849903101391724,3.690863805597093,3.058730400336242,3.058730400336242,3.058730400336242,-1.295744571071271,0.0052631578947368585
2020-07-29,1.0072386058981233,1.0171581769436997,1.0171581769436997,1.0126260812776833,1.0158405120732183,1.0174093969184566,2020,Q3,0.1519098732772921,-0.2871052855382531,-0.6363645333194536,5.453695346713446,-0.5822575877707223,0.0,0.1175189573192629,-0.1452221787382208,-0.9849903101391724,3.690863805597093,3.058730400336242,3.058730400336242,3.058730400336242,-1.295744571071271,-0.01072386058981234
2020-07-30,1.0162162162162165,1.041081081081081,1.0241956241956245,1.0169912406530397,1.0214646590280498,1.02398764666898,2020,Q3,0.1519098732772921,-0.2871052855382531,-0.6363645333194536,5.453695346713446,-0.5822575877707223,0.0,0.1175189573192629,-0.1452221787382208,-0.9849903101391724,3.690863805597093,3.058730400336242,3.058730400336242,3.058730400336242,-1.295744571071271,-0.05405405405405406
2020-07-31,1.028021978021978,1.062912087912088,1.0392107892107894,1.0275424356955605,1.0342005628607958,1.0382885055842506,2020,Q3,0.1519098732772921,-0.2871052855382531,-0.6363645333194536,5.453695346713446,-0.5822575877707223,0.0,0.1175189573192629,-0.1452221787382208,-0.9849903101391724,3.690863805597093,3.058730400336242,3.058730400336242,3.058730400336242,-1.295744571071271,-0.06318681318681318
2020-08-03,1.0622857142857145,1.094142857142857,1.0772670807453415,1.0560386126329444,1.0675713180827766,1.0749326920456757,2020,Q3,0.1519098732772921,-0.2871052855382531,-0.6363645333194536,5.453695346713446,-0.5822575877707223,0.0,0.1175189573192629,-0.1452221787382208,-0.9849903101391724,3.690863805597093,3.058730400336242,3.058730400336242,3.058730400336242,-1.295744571071271,-0.020000000000000018
2020-08-04,1.0535612535612535,1.0793447293447294,1.0711063627730293,1.0433094253864492,1.057772309242749,1.0675913212562345,2020,Q3,0.1519098732772921,-0.2871052855382531,-0.6363645333194536,5.453695346713446,-0.5822575877707223,0.0,0.1175189573192629,-0.1452221787382208,-0.9849903101391724,3.690863805597093,3.058730400336242,3.058730400336242,3.058730400336242,-1.295744571071271,-0.031339031339031376
