Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,label
2016-01-04,0.9996363636363635,0.991939393939394,0.9548080808080808,0.9983545537342728,0.9924276280529318,0.965238682197321,2016,Q1,0.0239464579208132,0.0928930929226576,0.4216777923664225,0.0827016309885937,0.3484052868069838,0.053996374537975,0.0418145521249211,-0.6940076010743368,-0.569408489494312,-0.5662662858874961,-0.564577206476691,-0.564577206476691,-0.0415553958067023,0.201518042979645,-0.10909090909090913
2016-01-05,1.0036540803897689,0.996163215590743,0.9607389362565976,1.0026334361064086,0.997523523561845,0.9709271922159752,2016,Q1,0.0239464579208132,0.0928930929226576,0.4216777923664225,0.0827016309885937,0.3484052868069838,0.053996374537975,0.0418145521249211,-0.6940076010743368,-0.569408489494312,-0.5662662858874961,-0.564577206476691,-0.564577206476691,-0.0415553958067023,0.201518042979645,-0.09257003654080387
2016-01-06,0.9904076738609112,0.9818345323741008,0.947162270183853,0.989367610572297,0.9836913009045104,0.9572425875228676,2016,Q1,0.0239464579208132,0.0928930929226576,0.4216777923664225,0.0827016309885937,0.3484052868069838,0.053996374537975,0.0418145521249211,-0.6940076010743368,-0.569408489494312,-0.5662662858874961,-0.564577206476691,-0.564577206476691,-0.0415553958067023,0.201518042979645,-0.1163069544364509
2016-01-07,1.007073170731707,0.9992073170731708,0.9651626016260164,1.005121206757834,1.000439741819562,0.9744519891517894,2016,Q1,0.0239464579208132,0.0928930929226576,0.4216777923664225,0.0827016309885937,0.3484052868069838,0.053996374537975,0.0418145521249211,-0.6940076010743368,-0.569408489494312,-0.5662662858874961,-0.564577206476691,-0.564577206476691,-0.0415553958067023,0.201518042979645,-0.11829268292682926
2016-01-08,0.9995157384987894,0.9931598062953996,0.9603510895883776,0.99821643251957,0.9938228512365326,0.968443594476242,2016,Q1,0.0239464579208132,0.0928930929226576,0.4216777923664225,0.0827016309885937,0.3484052868069838,0.053996374537975,0.0418145521249211,-0.6940076010743368,-0.569408489494312,-0.5662662858874961,-0.564577206476691,-0.564577206476691,-0.0415553958067023,0.201518042979645,-0.1404358353510896
2016-01-11,1.015782983970407,1.0110974106041923,0.9798808055898068,1.0136465597299051,1.0110419721276471,0.9868030722273516,2016,Q1,0.0239464579208132,0.0928930929226576,0.4216777923664225,0.0827016309885937,0.3484052868069838,0.053996374537975,0.0418145521249211,-0.6940076010743368,-0.569408489494312,-0.5662662858874961,-0.564577206476691,-0.564577206476691,-0.0415553958067023,0.201518042979645,-0.08877928483353881
2016-01-12,1.0141800246609125,1.0114056720098643,0.9814632141389232,1.0111653670517404,1.009990355734529,0.9872358463703934,2016,Q1,0.0239464579208132,0.0928930929226576,0.4216777923664225,0.0827016309885937,0.3484052868069838,0.053996374537975,0.0418145521249211,-0.6940076010743368,-0.569408489494312,-0.5662662858874961,-0.564577206476691,-0.564577206476691,-0.0415553958067023,0.201518042979645,-0.0850801479654747
2016-01-13,0.9986650485436892,0.9965412621359224,0.967556634304207,0.9960829671348912,0.9946221331202864,0.9725898694625228,2016,Q1,0.0239464579208132,0.0928930929226576,0.4216777923664225,0.0827016309885937,0.3484052868069838,0.053996374537975,0.0418145521249211,-0.6940076010743368,-0.569408489494312,-0.5662662858874961,-0.564577206476691,-0.564577206476691,-0.0415553958067023,0.201518042979645,-0.10800970873786409
2016-01-14,1.0440051020408163,1.0461734693877551,1.0178784013605442,1.0383756127403008,1.04104738314691,1.0214834072514622,2016,Q1,0.0239464579208132,0.0928930929226576,0.4216777923664225,0.0827016309885937,0.3484052868069838,0.053996374537975,0.0418145521249211,-0.6940076010743368,-0.569408489494312,-0.5662662858874961,-0.564577206476691,-0.564577206476691,-0.0415553958067023,0.201518042979645,-0.036989795918367374
2016-01-15,1.06282722513089,1.0711387434554973,1.0451570680628273,1.0536385439666305,1.0617951769730574,1.0466424111259405,2016,Q1,0.0239464579208132,0.0928930929226576,0.4216777923664225,0.0827016309885937,0.3484052868069838,0.053996374537975,0.0418145521249211,-0.6940076010743368,-0.569408489494312,-0.5662662858874961,-0.564577206476691,-0.564577206476691,-0.0415553958067023,0.201518042979645,-0.011780104712041939
2016-01-18,1.0573490813648294,1.0698162729658791,1.0486220472440946,1.046148726833041,1.0584313703874737,1.047769887891579,2016,Q1,0.0239464579208132,0.0928930929226576,0.4216777923664225,0.0827016309885937,0.3484052868069838,0.053996374537975,0.0418145521249211,-0.6940076010743368,-0.569408489494312,-0.5662662858874961,-0.564577206476691,-0.564577206476691,-0.0415553958067023,0.201518042979645,-0.005249343832021025
2016-01-19,1.0508541392904074,1.0668199737187911,1.050569426193605,1.0388828059516182,1.0541248595500523,1.04753507560698,2016,Q1,0.0239464579208132,0.0928930929226576,0.4216777923664225,0.0827016309885937,0.3484052868069838,0.053996374537975,0.0418145521249211,-0.6940076010743368,-0.569408489494312,-0.5662662858874961,-0.564577206476691,-0.564577206476691,-0.0415553958067023,0.201518042979645,-0.023653088042049908
2016-01-20,1.0314694408322498,1.0527958387516254,1.0400086692674468,1.022970603849466,1.0390483215204598,1.0354360139596823,2016,Q1,0.0239464579208132,0.0928930929226576,0.4216777923664225,0.0827016309885937,0.3484052868069838,0.053996374537975,0.0418145521249211,-0.6940076010743368,-0.569408489494312,-0.5662662858874961,-0.564577206476691,-0.564577206476691,-0.0415553958067023,0.201518042979645,-0.06762028608582571
2016-01-21,1.0236363636363637,1.048051948051948,1.0390043290043292,1.0177071486708569,1.03410853591436,1.03297336460959,2016,Q1,0.0239464579208132,0.0928930929226576,0.4216777923664225,0.0827016309885937,0.3484052868069838,0.053996374537975,0.0418145521249211,-0.6940076010743368,-0.569408489494312,-0.5662662858874961,-0.564577206476691,-0.564577206476691,-0.0415553958067023,0.201518042979645,-0.07272727272727275
2016-01-22,0.9988535031847132,1.0252866242038217,1.019872611464968,0.9985767852100792,1.0129819763680317,1.0128010173978437,2016,Q1,0.0239464579208132,0.0928930929226576,0.4216777923664225,0.0827016309885937,0.3484052868069838,0.053996374537975,0.0418145521249211,-0.6940076010743368,-0.569408489494312,-0.5662662858874961,-0.564577206476691,-0.564577206476691,-0.0415553958067023,0.201518042979645,-0.0662420382165605
2016-01-25,0.9809523809523808,1.006641604010025,1.0038220551378445,0.9855257447606756,0.9968150243184872,0.9964230249779688,2016,Q1,0.0239464579208132,0.0928930929226576,0.4216777923664225,0.0827016309885937,0.3484052868069838,0.053996374537975,0.0418145521249211,-0.6940076010743368,-0.569408489494312,-0.5662662858874961,-0.564577206476691,-0.564577206476691,-0.0415553958067023,0.201518042979645,-0.10401002506265666
2016-01-26,0.9916137229987292,1.0183608640406607,1.0183608640406607,0.9994277346507072,1.0097240514743664,1.0100107586080973,2016,Q1,0.0239464579208132,0.0928930929226576,0.4216777923664225,0.0827016309885937,0.3484052868069838,0.053996374537975,0.0418145521249211,-0.6940076010743368,-0.569408489494312,-0.5662662858874961,-0.564577206476691,-0.564577206476691,-0.0415553958067023,0.201518042979645,-0.06734434561626435
2016-01-27,0.9735919899874844,1.0017521902377973,1.0039841468502295,0.987250727560696,0.9950774028068552,0.9950107863523936,2016,Q1,0.0239464579208132,0.0928930929226576,0.4216777923664225,0.0827016309885937,0.3484052868069838,0.053996374537975,0.0418145521249211,-0.6940076010743368,-0.569408489494312,-0.5662662858874961,-0.564577206476691,-0.564577206476691,-0.0415553958067023,0.201518042979645,-0.05882352941176472
2016-01-28,0.982093316519546,1.007124842370744,1.0117486338797814,0.9956803831123427,1.0023581367928218,1.0024559760723015,2016,Q1,0.0239464579208132,0.0928930929226576,0.4216777923664225,0.0827016309885937,0.3484052868069838,0.053996374537975,0.0418145521249211,-0.6940076010743368,-0.569408489494312,-0.5662662858874961,-0.564577206476691,-0.564577206476691,-0.0415553958067023,0.201518042979645,-0.015132408575031508
