Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,이익잉여금,총포괄손익,영업비용,label
2016-11-30,1.0179229480737018,1.044891122278057,1.0591848129536572,1.0187805542106183,1.0349392320620685,1.0521776622241323,2016,Q4,0.051838611084483,0.0170015218581938,0.0110013619407991,0.0234222669335137,0.0178861341287743,0.0159169985915854,0.8841266486776558,-0.5145242995092607,0.6558256879974687,-0.0216284070296827,-0.0216284070296827,0.0441159272368276,0.0213318394195081,0.0050039698794688,0.0036313285918121,-0.02010050251256279
2016-12-01,1.014572864321608,1.0391959798994974,1.058179787828029,1.015365907990506,1.031611686151395,1.050466918965591,2016,Q4,0.051838611084483,0.0170015218581938,0.0110013619407991,0.0234222669335137,0.0178861341287743,0.0159169985915854,0.8841266486776558,-0.5145242995092607,0.6558256879974687,-0.0216284070296827,-0.0216284070296827,0.0441159272368276,0.0213318394195081,0.0050039698794688,0.0036313285918121,-0.011725293132328285
2016-12-02,1.0209813874788494,1.0439086294416244,1.0673152848279752,1.021006156534839,1.0380768154069195,1.059127244102323,2016,Q4,0.051838611084483,0.0170015218581938,0.0110013619407991,0.0234222669335137,0.0178861341287743,0.0159169985915854,0.8841266486776558,-0.5145242995092607,0.6558256879974687,-0.0216284070296827,-0.0216284070296827,0.0441159272368276,0.0213318394195081,0.0050039698794688,0.0036313285918121,-0.0033840947546531774
2016-12-05,1.018813559322034,1.0408474576271187,1.0676271186440678,1.018602734454362,1.036042337385335,1.0589249198492252,2016,Q4,0.051838611084483,0.0170015218581938,0.0110013619407991,0.0234222669335137,0.0178861341287743,0.0159169985915854,0.8841266486776558,-0.5145242995092607,0.6558256879974687,-0.0216284070296827,-0.0216284070296827,0.0441159272368276,0.0213318394195081,0.0050039698794688,0.0036313285918121,-0.0016949152542372614
2016-12-06,1.014406779661017,1.036779661016949,1.0660451977401129,1.0152204190990235,1.032609733824827,1.0569929550240786,2016,Q4,0.051838611084483,0.0170015218581938,0.0110013619407991,0.0234222669335137,0.0178861341287743,0.0159169985915854,0.8841266486776558,-0.5145242995092607,0.6558256879974687,-0.0216284070296827,-0.0216284070296827,0.0441159272368276,0.0213318394195081,0.0050039698794688,0.0036313285918121,-0.008474576271186418
2016-12-07,1.0069256756756757,1.0298141891891892,1.0611768018018015,1.0096468712247872,1.0263477410051731,1.0516704906067416,2016,Q4,0.051838611084483,0.0170015218581938,0.0110013619407991,0.0234222669335137,0.0178861341287743,0.0159169985915854,0.8841266486776558,-0.5145242995092607,0.6558256879974687,-0.0216284070296827,-0.0216284070296827,0.0441159272368276,0.0213318394195081,0.0050039698794688,0.0036313285918121,-0.01858108108108103
2016-12-08,0.9857851239669422,1.004380165289256,1.037465564738292,0.9901425289084396,1.0038850366647922,1.0281194117822894,2016,Q4,0.051838611084483,0.0170015218581938,0.0110013619407991,0.0234222669335137,0.0178861341287743,0.0159169985915854,0.8841266486776558,-0.5145242995092607,0.6558256879974687,-0.0216284070296827,-0.0216284070296827,0.0441159272368276,0.0213318394195081,0.0050039698794688,0.0036313285918121,-0.03305785123966942
2016-12-09,0.9966555183946488,1.0132107023411372,1.0485228539576366,1.001417766784198,1.014147037463114,1.0388377213162008,2016,Q4,0.051838611084483,0.0170015218581938,0.0110013619407991,0.0234222669335137,0.0178861341287743,0.0159169985915854,0.8841266486776558,-0.5145242995092607,0.6558256879974687,-0.0216284070296827,-0.0216284070296827,0.0441159272368276,0.0213318394195081,0.0050039698794688,0.0036313285918121,-0.02842809364548493
2016-12-12,0.9984924623115576,1.0123115577889448,1.0494137353433837,1.0025324228464372,1.0143366546746353,1.039247397594872,2016,Q4,0.051838611084483,0.0170015218581938,0.0110013619407991,0.0234222669335137,0.0178861341287743,0.0159169985915854,0.8841266486776558,-0.5145242995092607,0.6558256879974687,-0.0216284070296827,-0.0216284070296827,0.0441159272368276,0.0213318394195081,0.0050039698794688,0.0036313285918121,-0.018425460636515956
2016-12-13,1.0003361344537816,1.0127731092436976,1.0521008403361345,1.004829137960872,1.0160560763484905,1.0413393326942435,2016,Q4,0.051838611084483,0.0170015218581938,0.0110013619407991,0.0234222669335137,0.0178861341287743,0.0159169985915854,0.8841266486776558,-0.5145242995092607,0.6558256879974687,-0.0216284070296827,-0.0216284070296827,0.0441159272368276,0.0213318394195081,0.0050039698794688,0.0036313285918121,-0.02857142857142858
2016-12-14,0.998489932885906,1.0090604026845638,1.0497203579418346,1.0025716952075152,1.0129844952955964,1.038294016652905,2016,Q4,0.051838611084483,0.0170015218581938,0.0110013619407991,0.0234222669335137,0.0178861341287743,0.0159169985915854,0.8841266486776558,-0.5145242995092607,0.6558256879974687,-0.0216284070296827,-0.0216284070296827,0.0441159272368276,0.0213318394195081,0.0050039698794688,0.0036313285918121,-0.028523489932885893
2016-12-15,0.9908485856905158,0.9993344425956738,1.0405435385468662,0.9952797720606736,1.004123003306183,1.0286836365095675,2016,Q4,0.051838611084483,0.0170015218581938,0.0110013619407991,0.0234222669335137,0.0178861341287743,0.0159169985915854,0.8841266486776558,-0.5145242995092607,0.6558256879974687,-0.0216284070296827,-0.0216284070296827,0.0441159272368276,0.0213318394195081,0.0050039698794688,0.0036313285918121,-0.021630615640598982
2016-12-16,0.995492487479132,1.0014190317195326,1.0433500278241514,0.9988569262522664,1.006763699400056,1.0310652470875747,2016,Q4,0.051838611084483,0.0170015218581938,0.0110013619407991,0.0234222669335137,0.0178861341287743,0.0159169985915854,0.8841266486776558,-0.5145242995092607,0.6558256879974687,-0.0216284070296827,-0.0216284070296827,0.0441159272368276,0.0213318394195081,0.0050039698794688,0.0036313285918121,-0.016694490818030094
2016-12-19,0.998494983277592,1.0018394648829432,1.0442586399108138,1.000431390913039,1.0076427506666694,1.0317143728744498,2016,Q4,0.051838611084483,0.0170015218581938,0.0110013619407991,0.0234222669335137,0.0178861341287743,0.0159169985915854,0.8841266486776558,-0.5145242995092607,0.6558256879974687,-0.0216284070296827,-0.0216284070296827,0.0441159272368276,0.0213318394195081,0.0050039698794688,0.0036313285918121,-0.021739130434782594
2016-12-20,0.986490939044481,0.9862438220757824,1.028171334431631,0.9882165262683802,0.9933974215952536,1.0158788587242524,2016,Q4,0.051838611084483,0.0170015218581938,0.0110013619407991,0.0234222669335137,0.0178861341287743,0.0159169985915854,0.8841266486776558,-0.5145242995092607,0.6558256879974687,-0.0216284070296827,-0.0216284070296827,0.0441159272368276,0.0213318394195081,0.0050039698794688,0.0036313285918121,-0.03789126853377267
2016-12-21,0.996345514950166,0.9932724252491696,1.0357696566998893,0.9970744311392572,1.0014912563880762,1.023519131990958,2016,Q4,0.051838611084483,0.0170015218581938,0.0110013619407991,0.0234222669335137,0.0178861341287743,0.0159169985915854,0.8841266486776558,-0.5145242995092607,0.6558256879974687,-0.0216284070296827,-0.0216284070296827,0.0441159272368276,0.0213318394195081,0.0050039698794688,0.0036313285918121,-0.01661129568106312
2016-12-22,0.9943615257048092,0.9917081260364844,1.0330569375345495,0.996253470211442,0.99984656010162,1.0211062862698572,2016,Q4,0.051838611084483,0.0170015218581938,0.0110013619407991,0.0234222669335137,0.0178861341287743,0.0159169985915854,0.8841266486776558,-0.5145242995092607,0.6558256879974687,-0.0216284070296827,-0.0216284070296827,0.0441159272368276,0.0213318394195081,0.0050039698794688,0.0036313285918121,0.0033167495854062867
2016-12-23,0.9922314049586776,0.9886776859504132,1.028732782369146,0.9942400575262954,0.996870683910607,1.0171493928978557,2016,Q4,0.051838611084483,0.0170015218581938,0.0110013619407991,0.0234222669335137,0.0178861341287743,0.0159169985915854,0.8841266486776558,-0.5145242995092607,0.6558256879974687,-0.0216284070296827,-0.0216284070296827,0.0441159272368276,0.0213318394195081,0.0050039698794688,0.0036313285918121,0.0033057851239668423
2016-12-26,0.9935537190082644,0.9894214876033058,1.0278236914600551,0.9952873197942416,0.9971687140143586,1.0165871176770906,2016,Q4,0.051838611084483,0.0170015218581938,0.0110013619407991,0.0234222669335137,0.0178861341287743,0.0159169985915854,0.8841266486776558,-0.5145242995092607,0.6558256879974687,-0.0216284070296827,-0.0216284070296827,0.0441159272368276,0.0213318394195081,0.0050039698794688,0.0036313285918121,0.011570247933884392
2016-12-27,0.9966887417218544,0.9910596026490066,1.0284492273730683,0.9974923925767076,0.998932069346819,1.0176711856427478,2016,Q4,0.051838611084483,0.0170015218581938,0.0110013619407991,0.0234222669335137,0.0178861341287743,0.0159169985915854,0.8841266486776558,-0.5145242995092607,0.6558256879974687,-0.0216284070296827,-0.0216284070296827,0.0441159272368276,0.0213318394195081,0.0050039698794688,0.0036313285918121,0.0
