Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,label
2016-01-04,0.9810202087725612,0.9695923535763872,1.009048096535884,0.9819546588631204,0.97853422546698,0.9973619157693852,2016,Q1,0.1261216211095255,0.0297490076667654,0.0774903433147933,-0.000243108116594,0.0381986572046193,0.0,0.0304593037131322,0.0262951736656011,-0.7731843225865674,-0.7127680802329719,-0.6803910426920597,-0.6758691465153086,-0.6758691465153086,-0.5353164303185952,0.16122452477674365
2016-01-05,0.9687981623251458,0.9508986801160724,0.9870318499512164,0.9691657290202284,0.9628700649025252,0.9781534942698388,2016,Q1,0.1261216211095255,0.0297490076667654,0.0774903433147933,-0.000243108116594,0.0381986572046193,0.0,0.0304593037131322,0.0262951736656011,-0.7731843225865674,-0.7127680802329719,-0.6803910426920597,-0.6758691465153086,-0.6758691465153086,-0.5353164303185952,0.17599852179719222
2016-01-06,0.9396140552064994,0.9178837643144412,0.9488129848873956,0.9442739841645826,0.9329000523307824,0.9424827166787476,2016,Q1,0.1261216211095255,0.0297490076667654,0.0774903433147933,-0.000243108116594,0.0381986572046193,0.0,0.0304593037131322,0.0262951736656011,-0.7731843225865674,-0.7127680802329719,-0.6803910426920597,-0.6758691465153086,-0.6758691465153086,-0.5353164303185952,0.1730775442960284
2016-01-07,0.9692321709599934,0.9447749109583368,0.9719937739860296,0.9742182279530376,0.960935403169778,0.9677453737500396,2016,Q1,0.1261216211095255,0.0297490076667654,0.0774903433147933,-0.000243108116594,0.0381986572046193,0.0,0.0304593037131322,0.0262951736656011,-0.7731843225865674,-0.7127680802329719,-0.6803910426920597,-0.6758691465153086,-0.6758691465153086,-0.5353164303185952,0.22091029570115128
2016-01-08,0.9378069207503432,0.910775071644611,0.9315374549823104,0.9457552687543848,0.9284971069107552,0.9298748898502218,2016,Q1,0.1261216211095255,0.0297490076667654,0.0774903433147933,-0.000243108116594,0.0381986572046193,0.0,0.0304593037131322,0.0262951736656011,-0.7731843225865674,-0.7127680802329719,-0.6803910426920597,-0.6758691465153086,-0.6758691465153086,-0.5353164303185952,0.1606823901118528
2016-01-11,0.9670531074641806,0.9377896780021728,0.9550052832113244,0.9751119566409132,0.9564704037072914,0.9548322758937762,2016,Q1,0.1261216211095255,0.0297490076667654,0.0774903433147933,-0.000243108116594,0.0381986572046193,0.0,0.0304593037131322,0.0262951736656011,-0.7731843225865674,-0.7127680802329719,-0.6803910426920597,-0.6758691465153086,-0.6758691465153086,-0.5353164303185952,0.19961179587136368
2016-01-12,0.9593503688536086,0.9291975380374022,0.9398526856255952,0.9674567122314234,0.9474043078043816,0.94221405804905,2016,Q1,0.1261216211095255,0.0297490076667654,0.0774903433147933,-0.000243108116594,0.0381986572046193,0.0,0.0304593037131322,0.0262951736656011,-0.7731843225865674,-0.7127680802329719,-0.6803910426920597,-0.6758691465153086,-0.6758691465153086,-0.5353164303185952,0.1870234054745008
2016-01-13,0.9740883737425844,0.9404029371937064,0.9444336525234288,0.9779323401298142,0.957350000616463,0.94935743224975,2016,Q1,0.1261216211095255,0.0297490076667654,0.0774903433147933,-0.000243108116594,0.0381986572046193,0.0,0.0304593037131322,0.0262951736656011,-0.7731843225865674,-0.7127680802329719,-0.6803910426920597,-0.6758691465153086,-0.6758691465153086,-0.5353164303185952,0.22648794170750586
2016-01-14,0.9972646221733744,0.9616198193912452,0.960317815087912,0.9960084291637336,0.97663660389502,0.967157760862347,2016,Q1,0.1261216211095255,0.0297490076667654,0.0774903433147933,-0.000243108116594,0.0381986572046193,0.0,0.0304593037131322,0.0262951736656011,-0.7731843225865674,-0.7127680802329719,-0.6803910426920597,-0.6758691465153086,-0.6758691465153086,-0.5353164303185952,0.2929683975689177
2016-01-15,1.0293762515948592,0.9961765625396074,0.9883295732677644,1.0213298981123196,1.0055311454886662,0.9964681839710512,2016,Q1,0.1261216211095255,0.0297490076667654,0.0774903433147933,-0.000243108116594,0.0381986572046193,0.0,0.0304593037131322,0.0262951736656011,-0.7731843225865674,-0.7127680802329719,-0.6803910426920597,-0.6758691465153086,-0.6758691465153086,-0.5353164303185952,0.27363982796643826
