Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,영업비용,label
2016-01-04,1.038719512195122,1.0309451219512196,1.0698678861788615,1.0337046529092522,1.0362992289224355,1.0661202561233292,2016,Q1,0.001726965347619,-0.0029765683025223,-0.0195502923447958,0.0098467610206913,-0.0037011038436205,-0.0009798154618235,-0.002837071105831,-0.7747849332762624,-0.7399242079324546,-0.6635441038501735,-0.6617460180151977,-0.6617460180151977,0.0021979260959972,0.248290197986317,0.1665805526652599,0.19817073170731714
2016-01-05,1.0106508875739646,0.9994082840236688,1.0379684418145956,1.0025540977375236,1.0051023942863575,1.033444251667217,2016,Q1,0.001726965347619,-0.0029765683025223,-0.0195502923447958,0.0098467610206913,-0.0037011038436205,-0.0009798154618235,-0.002837071105831,-0.7747849332762624,-0.7399242079324546,-0.6635441038501735,-0.6617460180151977,-0.6617460180151977,0.0021979260959972,0.248290197986317,0.1665805526652599,0.15976331360946738
2016-01-06,1.0160237388724036,1.001780415430267,1.0398615232443125,1.0045237564924592,1.0073149040704992,1.0353134965550663,2016,Q1,0.001726965347619,-0.0029765683025223,-0.0195502923447958,0.0098467610206913,-0.0037011038436205,-0.0009798154618235,-0.002837071105831,-0.7747849332762624,-0.7399242079324546,-0.6635441038501735,-0.6617460180151977,-0.6617460180151977,0.0021979260959972,0.248290197986317,0.1665805526652599,0.16617210682492578
2016-01-07,1.0408536585365853,1.027591463414634,1.066260162601626,1.026252925011538,1.031625628740295,1.0616317901567904,2016,Q1,0.001726965347619,-0.0029765683025223,-0.0195502923447958,0.0098467610206913,-0.0037011038436205,-0.0009798154618235,-0.002837071105831,-0.7747849332762624,-0.7399242079324546,-0.6635441038501735,-0.6617460180151977,-0.6617460180151977,0.0021979260959972,0.248290197986317,0.1665805526652599,0.22256097560975618
2016-01-08,1.0296969696969698,1.020909090909091,1.0578282828282828,1.016390808439135,1.0229568424688815,1.0533875054210882,2016,Q1,0.001726965347619,-0.0029765683025223,-0.0195502923447958,0.0098467610206913,-0.0037011038436205,-0.0009798154618235,-0.002837071105831,-0.7747849332762624,-0.7399242079324546,-0.6635441038501735,-0.6617460180151977,-0.6617460180151977,0.0021979260959972,0.248290197986317,0.1665805526652599,0.22424242424242413
2016-01-11,1.0411764705882354,1.041640866873065,1.0785345717234265,1.031432789491762,1.0408284538227366,1.0737169151405193,2016,Q1,0.001726965347619,-0.0029765683025223,-0.0195502923447958,0.0098467610206913,-0.0037011038436205,-0.0009798154618235,-0.002837071105831,-0.7747849332762624,-0.7399242079324546,-0.6635441038501735,-0.6617460180151977,-0.6617460180151977,0.0021979260959972,0.248290197986317,0.1665805526652599,0.241486068111455
2016-01-12,1.04,1.048125,1.0861458333333334,1.0336292951853845,1.0457684852842064,1.0810354686474146,2016,Q1,0.001726965347619,-0.0029765683025223,-0.0195502923447958,0.0098467610206913,-0.0037011038436205,-0.0009798154618235,-0.002837071105831,-0.7747849332762624,-0.7399242079324546,-0.6635441038501735,-0.6617460180151977,-0.6617460180151977,0.0021979260959972,0.248290197986317,0.1665805526652599,0.22187500000000004
2016-01-13,1.010091743119266,1.0237003058103975,1.060703363914373,1.009411278880708,1.021155146428988,1.05599549812933,2016,Q1,0.001726965347619,-0.0029765683025223,-0.0195502923447958,0.0098467610206913,-0.0037011038436205,-0.0009798154618235,-0.002837071105831,-0.7747849332762624,-0.7399242079324546,-0.6635441038501735,-0.6617460180151977,-0.6617460180151977,0.0021979260959972,0.248290197986317,0.1665805526652599,0.21406727828746175
2016-01-14,1.020496894409938,1.0385093167701864,1.0749482401656314,1.0205243912326154,1.0334866792018842,1.0700189530915674,2016,Q1,0.001726965347619,-0.0029765683025223,-0.0195502923447958,0.0098467610206913,-0.0037011038436205,-0.0009798154618235,-0.002837071105831,-0.7747849332762624,-0.7399242079324546,-0.6635441038501735,-0.6617460180151977,-0.6617460180151977,0.0021979260959972,0.248290197986317,0.1665805526652599,0.313664596273292
2016-01-15,1.0142414860681117,1.035139318885449,1.0697626418988648,1.0142076233583224,1.0274025509887967,1.064518709951087,2016,Q1,0.001726965347619,-0.0029765683025223,-0.0195502923447958,0.0098467610206913,-0.0037011038436205,-0.0009798154618235,-0.002837071105831,-0.7747849332762624,-0.7399242079324546,-0.6635441038501735,-0.6617460180151977,-0.6617460180151977,0.0021979260959972,0.248290197986317,0.1665805526652599,0.32198142414860675
2016-01-18,0.9933333333333332,1.012878787878788,1.0445454545454544,0.9940224686233176,1.0050749574918074,1.040562748623107,2016,Q1,0.001726965347619,-0.0029765683025223,-0.0195502923447958,0.0098467610206913,-0.0037011038436205,-0.0009798154618235,-0.002837071105831,-0.7747849332762624,-0.7399242079324546,-0.6635441038501735,-0.6617460180151977,-0.6617460180151977,0.0021979260959972,0.248290197986317,0.1665805526652599,0.3181818181818181
2016-01-19,0.9882175226586104,1.01012084592145,1.039274924471299,0.992652219668018,1.0018443365664833,1.0361919891013065,2016,Q1,0.001726965347619,-0.0029765683025223,-0.0195502923447958,0.0098467610206913,-0.0037011038436205,-0.0009798154618235,-0.002837071105831,-0.7747849332762624,-0.7399242079324546,-0.6635441038501735,-0.6617460180151977,-0.6617460180151977,0.0021979260959972,0.248290197986317,0.1665805526652599,0.3141993957703928
2016-01-20,1.025552050473186,1.0528391167192428,1.0818611987381703,1.0298568862606898,1.0417003203645006,1.0792669341181294,2016,Q1,0.001726965347619,-0.0029765683025223,-0.0195502923447958,0.0098467610206913,-0.0037011038436205,-0.0009798154618235,-0.002837071105831,-0.7747849332762624,-0.7399242079324546,-0.6635441038501735,-0.6617460180151977,-0.6617460180151977,0.0021979260959972,0.248290197986317,0.1665805526652599,0.4006309148264984
2016-01-21,1.0368589743589745,1.065544871794872,1.0952457264957265,1.0379317297499266,1.052832879968748,1.0933963727671687,2016,Q1,0.001726965347619,-0.0029765683025223,-0.0195502923447958,0.0098467610206913,-0.0037011038436205,-0.0009798154618235,-0.002837071105831,-0.7747849332762624,-0.7399242079324546,-0.6635441038501735,-0.6617460180151977,-0.6617460180151977,0.0021979260959972,0.248290197986317,0.1665805526652599,0.375
2016-01-22,1.0021739130434784,1.028726708074534,1.0584368530020705,1.0046618568994337,1.0182184727084724,1.0574908088929498,2016,Q1,0.001726965347619,-0.0029765683025223,-0.0195502923447958,0.0098467610206913,-0.0037011038436205,-0.0009798154618235,-0.002837071105831,-0.7747849332762624,-0.7399242079324546,-0.6635441038501735,-0.6617460180151977,-0.6617460180151977,0.0021979260959972,0.248290197986317,0.1665805526652599,0.3571428571428572
2016-01-25,0.9541176470588236,0.9716176470588236,1.000343137254902,0.9602968078327696,0.9677115708726214,1.0014566168316252,2016,Q1,0.001726965347619,-0.0029765683025223,-0.0195502923447958,0.0098467610206913,-0.0037011038436205,-0.0009798154618235,-0.002837071105831,-0.7747849332762624,-0.7399242079324546,-0.6635441038501735,-0.6617460180151977,-0.6617460180151977,0.0021979260959972,0.248290197986317,0.1665805526652599,0.2852941176470589
2016-01-26,0.9574780058651028,0.966715542521994,0.9957478005865102,0.9652114721323048,0.9682190682638186,0.998568332326332,2016,Q1,0.001726965347619,-0.0029765683025223,-0.0195502923447958,0.0098467610206913,-0.0037011038436205,-0.0009798154618235,-0.002837071105831,-0.7747849332762624,-0.7399242079324546,-0.6635441038501735,-0.6617460180151977,-0.6617460180151977,0.0021979260959972,0.248290197986317,0.1665805526652599,0.22580645161290325
2016-01-27,0.9515942028985508,0.9544927536231884,0.9832850241545892,0.9623805027599588,0.9610892123231696,0.9874173220713288,2016,Q1,0.001726965347619,-0.0029765683025223,-0.0195502923447958,0.0098467610206913,-0.0037011038436205,-0.0009798154618235,-0.002837071105831,-0.7747849332762624,-0.7399242079324546,-0.6635441038501735,-0.6617460180151977,-0.6617460180151977,0.0021979260959972,0.248290197986317,0.1665805526652599,0.21739130434782616
2016-01-28,0.9484240687679084,0.9449856733524356,0.9715377268385864,0.9601957439618838,0.9548287333576836,0.9768839243009922,2016,Q1,0.001726965347619,-0.0029765683025223,-0.0195502923447958,0.0098467610206913,-0.0037011038436205,-0.0009798154618235,-0.002837071105831,-0.7747849332762624,-0.7399242079324546,-0.6635441038501735,-0.6617460180151977,-0.6617460180151977,0.0021979260959972,0.248290197986317,0.1665805526652599,0.16332378223495692
2016-01-29,0.9366946778711484,0.927170868347339,0.9488795518207284,0.9498280702277252,0.9397718195137928,0.9564688029346656,2016,Q1,0.001726965347619,-0.0029765683025223,-0.0195502923447958,0.0098467610206913,-0.0037011038436205,-0.0009798154618235,-0.002837071105831,-0.7747849332762624,-0.7399242079324546,-0.6635441038501735,-0.6617460180151977,-0.6617460180151977,0.0021979260959972,0.248290197986317,0.1665805526652599,0.1876750700280112
2016-02-01,0.946629213483146,0.9337078651685392,0.9506554307116104,0.9611331944948114,0.9478962348531488,0.9604948473092068,2016,Q1,0.001726965347619,-0.0029765683025223,-0.0195502923447958,0.0098467610206913,-0.0037011038436205,-0.0009798154618235,-0.002837071105831,-0.7747849332762624,-0.7399242079324546,-0.6635441038501735,-0.6617460180151977,-0.6617460180151977,0.0021979260959972,0.248290197986317,0.1665805526652599,0.2134831460674158
2016-02-02,0.9609065155807366,0.9437677053824364,0.9577431539187912,0.9748830170387266,0.9601470568658784,0.9696854363867204,2016,Q1,0.001726965347619,-0.0029765683025223,-0.0195502923447958,0.0098467610206913,-0.0037011038436205,-0.0009798154618235,-0.002837071105831,-0.7747849332762624,-0.7399242079324546,-0.6635441038501735,-0.6617460180151977,-0.6617460180151977,0.0021979260959972,0.248290197986317,0.1665805526652599,0.20396600566572243
