Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,부채총계,자본금,이익잉여금,자본총계,법인세차감전 순이익,당기순이익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,보험계약자산,보험계약부채,이자수익,이자비용,영업이익(손실),당기순이익(손실),총포괄손익,차입부채,상각후원가측정금융자산,label
2024-02-02,0.8526785714285714,0.8278061224489796,0.8674319727891157,0.8796994396717129,0.8558730542414582,0.8629432529709432,2024,Q1,0.0081675623961956,0.0,-0.0009846748592383,-0.0261095230259761,-0.4336194498735577,-0.4157052187759312,0.0343857119485557,0.0129334471138617,inf,0.0045068062547954,-0.6706673810534833,-0.7409796900194568,-0.5518391433870853,-0.4157052187759312,-1.0601220248813383,0.2777777777777777,-0.0152776002144371,0.22193877551020402
2024-02-05,0.8869170984455959,0.8485103626943005,0.8828151986183074,0.912760156185069,0.8816361347138393,0.8804107514954548,2024,Q1,0.0081675623961956,0.0,-0.0009846748592383,-0.0261095230259761,-0.4336194498735577,-0.4157052187759312,0.0343857119485557,0.0129334471138617,inf,0.0045068062547954,-0.6706673810534833,-0.7409796900194568,-0.5518391433870853,-0.4157052187759312,-1.0601220248813383,0.2777777777777777,-0.0152776002144371,0.26165803108808294
2024-02-06,0.9043927648578812,0.8539405684754522,0.882278208440999,0.9266922204808384,0.8908477189604155,0.8821313362374501,2024,Q1,0.0081675623961956,0.0,-0.0009846748592383,-0.0261095230259761,-0.4336194498735577,-0.4157052187759312,0.0343857119485557,0.0129334471138617,inf,0.0045068062547954,-0.6706673810534833,-0.7409796900194568,-0.5518391433870853,-0.4157052187759312,-1.0601220248813383,0.2777777777777777,-0.0152776002144371,0.26485788113695086
2024-02-07,0.8830466830466831,0.8221130221130221,0.8413185913185912,0.9027627884598528,0.8616360451054097,0.8440691505340837,2024,Q1,0.0081675623961956,0.0,-0.0009846748592383,-0.0261095230259761,-0.4336194498735577,-0.4157052187759312,0.0343857119485557,0.0129334471138617,inf,0.0045068062547954,-0.6706673810534833,-0.7409796900194568,-0.5518391433870853,-0.4157052187759312,-1.0601220248813383,0.2777777777777777,-0.0152776002144371,0.19533169533169525
2024-02-08,0.8891566265060241,0.818433734939759,0.8277510040160642,0.9062037446064491,0.8597856037636412,0.833443907239777,2024,Q1,0.0081675623961956,0.0,-0.0009846748592383,-0.0261095230259761,-0.4336194498735577,-0.4157052187759312,0.0343857119485557,0.0129334471138617,inf,0.0045068062547954,-0.6706673810534833,-0.7409796900194568,-0.5518391433870853,-0.4157052187759312,-1.0601220248813383,0.2777777777777777,-0.0152776002144371,0.17831325301204815
2024-02-13,0.9103365384615384,0.8284855769230769,0.8284455128205129,0.9214753029075804,0.871269400832911,0.8369669793807512,2024,Q1,0.0081675623961956,0.0,-0.0009846748592383,-0.0261095230259761,-0.4336194498735577,-0.4157052187759312,0.0343857119485557,0.0129334471138617,inf,0.0045068062547954,-0.6706673810534833,-0.7409796900194568,-0.5518391433870853,-0.4157052187759312,-1.0601220248813383,0.2777777777777777,-0.0152776002144371,0.13100961538461542
2024-02-14,0.9560643564356436,0.8637995049504951,0.8553836633663366,0.9581466098303288,0.9069440528268892,0.8663576343905679,2024,Q1,0.0081675623961956,0.0,-0.0009846748592383,-0.0261095230259761,-0.4336194498735577,-0.4157052187759312,0.0343857119485557,0.0129334471138617,inf,0.0045068062547954,-0.6706673810534833,-0.7409796900194568,-0.5518391433870853,-0.4157052187759312,-1.0601220248813383,0.2777777777777777,-0.0152776002144371,0.18193069306930698
2024-02-15,0.9900503778337532,0.889735516372796,0.872544080604534,0.9795789039026964,0.9302749849465278,0.8855143318054912,2024,Q1,0.0081675623961956,0.0,-0.0009846748592383,-0.0261095230259761,-0.4336194498735577,-0.4157052187759312,0.0343857119485557,0.0129334471138617,inf,0.0045068062547954,-0.6706673810534833,-0.7409796900194568,-0.5518391433870853,-0.4157052187759312,-1.0601220248813383,0.2777777777777777,-0.0152776002144371,0.16246851385390437
2024-02-16,0.9926525529265257,0.8917185554171856,0.8650892486508925,0.97430893776618,0.9274819677935904,0.879668545980443,2024,Q1,0.0081675623961956,0.0,-0.0009846748592383,-0.0261095230259761,-0.4336194498735577,-0.4157052187759312,0.0343857119485557,0.0129334471138617,inf,0.0045068062547954,-0.6706673810534833,-0.7409796900194568,-0.5518391433870853,-0.4157052187759312,-1.0601220248813383,0.2777777777777777,-0.0152776002144371,0.1394769613947695
2024-02-19,0.9483529411764706,0.8570588235294118,0.8203529411764706,0.9349016784209824,0.8879883687746114,0.8365681138460067,2024,Q1,0.0081675623961956,0.0,-0.0009846748592383,-0.0261095230259761,-0.4336194498735577,-0.4157052187759312,0.0343857119485557,0.0129334471138617,inf,0.0045068062547954,-0.6706673810534833,-0.7409796900194568,-0.5518391433870853,-0.4157052187759312,-1.0601220248813383,0.2777777777777777,-0.0152776002144371,0.0929411764705883
