Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,이자수익,영업비용,label
2024-01-11,0.9755939524838012,0.960583153347732,0.8928077753779697,0.9766971766645012,0.9601513447236816,0.921074419931598,2024,Q1,-0.0193275894502794,0.030673307853799,-0.0427816197650111,0.1866882720314746,0.0881103157724538,0.0092467390942176,0.0104631322220467,-0.0199134572714756,-0.0801781484222659,-0.3766269319816419,-0.2570097576020825,-0.2570097576020825,0.0,-0.8213618469178665,-0.6081222967054807,-0.7394983182385202,-0.13650107991360694
2024-01-12,0.9830802603036876,0.9684381778741864,0.8997180043383948,0.984400933772624,0.967715254574344,0.927527112452312,2024,Q1,-0.0193275894502794,0.030673307853799,-0.0427816197650111,0.1866882720314746,0.0881103157724538,0.0092467390942176,0.0104631322220467,-0.0199134572714756,-0.0801781484222659,-0.3766269319816419,-0.2570097576020825,-0.2570097576020825,0.0,-0.8213618469178665,-0.6081222967054807,-0.7394983182385202,-0.13232104121475052
2024-01-15,0.989760348583878,0.9761437908496732,0.9067755991285404,0.9907465783764344,0.974605033179446,0.9338122765666786,2024,Q1,-0.0193275894502794,0.030673307853799,-0.0427816197650111,0.1866882720314746,0.0881103157724538,0.0092467390942176,0.0104631322220467,-0.0199134572714756,-0.0801781484222659,-0.3766269319816419,-0.2570097576020825,-0.2570097576020825,0.0,-0.8213618469178665,-0.6081222967054807,-0.7394983182385202,-0.11111111111111116
2024-01-16,0.9886956521739132,0.9755434782608696,0.9083260869565216,0.9906668212002075,0.9751066764345704,0.9340188974234576,2024,Q1,-0.0193275894502794,0.030673307853799,-0.0427816197650111,0.1866882720314746,0.0881103157724538,0.0092467390942176,0.0104631322220467,-0.0199134572714756,-0.0801781484222659,-0.3766269319816419,-0.2570097576020825,-0.2570097576020825,0.0,-0.8213618469178665,-0.6081222967054807,-0.7394983182385202,-0.15217391304347827
2024-01-17,1.036986301369863,1.022945205479452,0.9569025875190258,1.0330760979179865,1.02179086236553,0.9815582332537106,2024,Q1,-0.0193275894502794,0.030673307853799,-0.0427816197650111,0.1866882720314746,0.0881103157724538,0.0092467390942176,0.0104631322220467,-0.0199134572714756,-0.0801781484222659,-0.3766269319816419,-0.2570097576020825,-0.2570097576020825,0.0,-0.8213618469178665,-0.6081222967054807,-0.7394983182385202,-0.12328767123287676
2024-01-18,1.045958429561201,1.033256351039261,0.9708929946112396,1.036822586183645,1.0303908013423448,0.99312565266128,2024,Q1,-0.0193275894502794,0.030673307853799,-0.0427816197650111,0.1866882720314746,0.0881103157724538,0.0092467390942176,0.0104631322220467,-0.0199134572714756,-0.0801781484222659,-0.3766269319816419,-0.2570097576020825,-0.2570097576020825,0.0,-0.8213618469178665,-0.6081222967054807,-0.7394983182385202,-0.12840646651270204
2024-01-19,1.048491879350348,1.0364269141531322,0.977602474864656,1.0340640409950783,1.031822464108217,0.9978084153717134,2024,Q1,-0.0193275894502794,0.030673307853799,-0.0427816197650111,0.1866882720314746,0.0881103157724538,0.0092467390942176,0.0104631322220467,-0.0199134572714756,-0.0801781484222659,-0.3766269319816419,-0.2570097576020825,-0.2570097576020825,0.0,-0.8213618469178665,-0.6081222967054807,-0.7394983182385202,-0.11925754060324822
2024-01-22,1.036866359447005,1.0284562211981567,0.9729877112135176,1.0220222905362186,1.0223386173559563,0.991209118172067,2024,Q1,-0.0193275894502794,0.030673307853799,-0.0427816197650111,0.1866882720314746,0.0881103157724538,0.0092467390942176,0.0104631322220467,-0.0199134572714756,-0.0801781484222659,-0.3766269319816419,-0.2570097576020825,-0.2570097576020825,0.0,-0.8213618469178665,-0.6081222967054807,-0.7394983182385202,-0.12903225806451613
2024-01-23,1.0268348623853212,1.0240825688073394,0.9712844036697248,1.0141824576385468,1.0159681344164722,0.987099589408706,2024,Q1,-0.0193275894502794,0.030673307853799,-0.0427816197650111,0.1866882720314746,0.0881103157724538,0.0092467390942176,0.0104631322220467,-0.0199134572714756,-0.0801781484222659,-0.3766269319816419,-0.2570097576020825,-0.2570097576020825,0.0,-0.8213618469178665,-0.6081222967054807,-0.7394983182385202,-0.13761467889908252
2024-01-24,1.0208715596330276,1.0247706422018348,0.973776758409786,1.0116038289769926,1.014447359710141,0.987522553690388,2024,Q1,-0.0193275894502794,0.030673307853799,-0.0427816197650111,0.1866882720314746,0.0881103157724538,0.0092467390942176,0.0104631322220467,-0.0199134572714756,-0.0801781484222659,-0.3766269319816419,-0.2570097576020825,-0.2570097576020825,0.0,-0.8213618469178665,-0.6081222967054807,-0.7394983182385202,-0.12889908256880733
