Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,부채총계,자본금,이익잉여금,자본총계,법인세차감전 순이익,당기순이익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,보험계약자산,보험계약부채,파생상품자산,파생상품부채,이자수익,이자비용,영업이익(손실),당기순이익(손실),총포괄손익,영업이익,label
2024-03-22,0.9473134328358208,0.9236567164179104,0.8408706467661692,0.9540597604537996,0.930302350570902,0.8667807553319988,2024,Q1,-0.0004270960952823,0.0,0.0003067114700154,0.007893605162405,-0.5035487522708504,-0.4942400727768302,0.049567819358991,0.0120478775276611,0.3607210345860683,-0.0100235197849565,-0.5904120000324495,0.5107369722775144,-0.653122211406105,-0.6257520019254046,0.2167800072781363,-0.4942400727768302,-0.8074847535275637,-0.0954129224388898,-0.05671641791044779
2024-03-25,0.9555389221556886,0.9302395209580838,0.8473053892215568,0.9647496401111066,0.9394602881927274,0.8736586644319702,2024,Q1,-0.0004270960952823,0.0,0.0003067114700154,0.007893605162405,-0.5035487522708504,-0.4942400727768302,0.049567819358991,0.0120478775276611,0.3607210345860683,-0.0100235197849565,-0.5904120000324495,0.5107369722775144,-0.653122211406105,-0.6257520019254046,0.2167800072781363,-0.4942400727768302,-0.8074847535275637,-0.0954129224388898,-0.053892215568862256
2024-03-26,1.0157142857142858,0.9887301587301588,0.9014285714285716,1.0187698176548303,0.9964950852412772,0.928770108836659,2024,Q1,-0.0004270960952823,0.0,0.0003067114700154,0.007893605162405,-0.5035487522708504,-0.4942400727768302,0.049567819358991,0.0120478775276611,0.3607210345860683,-0.0100235197849565,-0.5904120000324495,0.5107369722775144,-0.653122211406105,-0.6257520019254046,0.2167800072781363,-0.4942400727768302,-0.8074847535275637,-0.0954129224388898,0.0365079365079366
2024-03-27,1.0413680781758958,1.0166938110749186,0.9276330076004342,1.0370780080104955,1.020323109224297,0.9545144696283072,2024,Q1,-0.0004270960952823,0.0,0.0003067114700154,0.007893605162405,-0.5035487522708504,-0.4942400727768302,0.049567819358991,0.0120478775276611,0.3607210345860683,-0.0100235197849565,-0.5904120000324495,0.5107369722775144,-0.653122211406105,-0.6257520019254046,0.2167800072781363,-0.4942400727768302,-0.8074847535275637,-0.0954129224388898,0.09283387622149841
2024-03-28,1.032200647249191,1.0130258899676376,0.9241100323624596,1.0248445237225652,1.0124124974734665,0.95003027154637,2024,Q1,-0.0004270960952823,0.0,0.0003067114700154,0.007893605162405,-0.5035487522708504,-0.4942400727768302,0.049567819358991,0.0120478775276611,0.3607210345860683,-0.0100235197849565,-0.5904120000324495,0.5107369722775144,-0.653122211406105,-0.6257520019254046,0.2167800072781363,-0.4942400727768302,-0.8074847535275637,-0.0954129224388898,0.08899676375404542
2024-03-29,1.0411764705882354,1.0242647058823529,0.9356753812636166,1.0285480155889644,1.020210671127719,0.9606772677896642,2024,Q1,-0.0004270960952823,0.0,0.0003067114700154,0.007893605162405,-0.5035487522708504,-0.4942400727768302,0.049567819358991,0.0120478775276611,0.3607210345860683,-0.0100235197849565,-0.5904120000324495,0.5107369722775144,-0.653122211406105,-0.6257520019254046,0.2167800072781363,-0.4942400727768302,-0.8074847535275637,-0.0954129224388898,0.20915032679738554
2024-04-01,1.041639344262295,1.027622950819672,0.9415573770491804,1.026116612498363,1.021312231371828,0.9650130283619776,2024,Q2,0.0029682478543688,0.0,0.0491043082000111,0.0257174625304361,-0.1285117355830844,-0.1323846089122844,0.0042682692462254,0.032830187793776,0.4566884954700974,0.0037684183778714,-0.1271958303632984,0.2923870279447063,0.020085999394003,0.0321383604783569,-0.1256261392402134,-0.1323846089122844,-0.4883182718660951,0.0092220199741501,0.2163934426229508
2024-04-02,1.0256451612903226,1.0120967741935485,0.9295967741935484,1.0078270091812336,1.00437855311824,0.9511057348161708,2024,Q2,0.0029682478543688,0.0,0.0491043082000111,0.0257174625304361,-0.1285117355830844,-0.1323846089122844,0.0042682692462254,0.032830187793776,0.4566884954700974,0.0037684183778714,-0.1271958303632984,0.2923870279447063,0.020085999394003,0.0321383604783569,-0.1256261392402134,-0.1323846089122844,-0.4883182718660951,0.0092220199741501,0.20483870967741935
2024-04-03,1.0499170812603649,1.041044776119403,0.9587617468214484,1.029650943951648,1.0295806172102084,0.9786436065458372,2024,Q2,0.0029682478543688,0.0,0.0491043082000111,0.0257174625304361,-0.1285117355830844,-0.1323846089122844,0.0042682692462254,0.032830187793776,0.4566884954700974,0.0037684183778714,-0.1271958303632984,0.2923870279447063,0.020085999394003,0.0321383604783569,-0.1256261392402134,-0.1323846089122844,-0.4883182718660951,0.0092220199741501,0.2404643449419568
2024-04-04,1.0346026490066225,1.0385761589403977,0.9601545253863136,1.0228650922374467,1.0252211551070134,0.9777766689306602,2024,Q2,0.0029682478543688,0.0,0.0491043082000111,0.0257174625304361,-0.1285117355830844,-0.1323846089122844,0.0042682692462254,0.032830187793776,0.4566884954700974,0.0037684183778714,-0.1271958303632984,0.2923870279447063,0.020085999394003,0.0321383604783569,-0.1256261392402134,-0.1323846089122844,-0.4883182718660951,0.0092220199741501,0.13907284768211925
2024-04-05,1.0298333333333334,1.0438333333333334,0.9694166666666668,1.024287066879206,1.0290030139688957,0.9848100921861478,2024,Q2,0.0029682478543688,0.0,0.0491043082000111,0.0257174625304361,-0.1285117355830844,-0.1323846089122844,0.0042682692462254,0.032830187793776,0.4566884954700974,0.0037684183778714,-0.1271958303632984,0.2923870279447063,0.020085999394003,0.0321383604783569,-0.1256261392402134,-0.1323846089122844,-0.4883182718660951,0.0092220199741501,0.15833333333333344
2024-04-08,0.9946428571428572,1.015422077922078,0.9476190476190476,0.9981036247266402,1.0020589331513152,0.960567310607559,2024,Q2,0.0029682478543688,0.0,0.0491043082000111,0.0257174625304361,-0.1285117355830844,-0.1323846089122844,0.0042682692462254,0.032830187793776,0.4566884954700974,0.0037684183778714,-0.1271958303632984,0.2923870279447063,0.020085999394003,0.0321383604783569,-0.1256261392402134,-0.1323846089122844,-0.4883182718660951,0.0092220199741501,0.08766233766233755
2024-04-09,0.99673735725938,1.0203099510603588,0.9554649265905384,1.002444979309579,1.006299833263652,0.9664070370583032,2024,Q2,0.0029682478543688,0.0,0.0491043082000111,0.0257174625304361,-0.1285117355830844,-0.1323846089122844,0.0042682692462254,0.032830187793776,0.4566884954700974,0.0037684183778714,-0.1271958303632984,0.2923870279447063,0.020085999394003,0.0321383604783569,-0.1256261392402134,-0.1323846089122844,-0.4883182718660951,0.0092220199741501,0.11582381729200653
2024-04-11,1.0315254237288136,1.0576271186440678,0.995,1.0339736441989136,1.0411924259904566,1.003946743797934,2024,Q2,0.0029682478543688,0.0,0.0491043082000111,0.0257174625304361,-0.1285117355830844,-0.1323846089122844,0.0042682692462254,0.032830187793776,0.4566884954700974,0.0037684183778714,-0.1271958303632984,0.2923870279447063,0.020085999394003,0.0321383604783569,-0.1256261392402134,-0.1323846089122844,-0.4883182718660951,0.0092220199741501,0.16610169491525428
2024-04-12,1.0476603119584056,1.0766031195840555,1.0192374350086657,1.0468567907194313,1.058493611896758,1.0256949783108245,2024,Q2,0.0029682478543688,0.0,0.0491043082000111,0.0257174625304361,-0.1285117355830844,-0.1323846089122844,0.0042682692462254,0.032830187793776,0.4566884954700974,0.0037684183778714,-0.1271958303632984,0.2923870279447063,0.020085999394003,0.0321383604783569,-0.1256261392402134,-0.1323846089122844,-0.4883182718660951,0.0092220199741501,0.18197573656845756
2024-04-15,1.038341968911917,1.0694300518134714,1.0179907887161772,1.0353787587071763,1.0496147271341525,1.0214256957058636,2024,Q2,0.0029682478543688,0.0,0.0491043082000111,0.0257174625304361,-0.1285117355830844,-0.1323846089122844,0.0042682692462254,0.032830187793776,0.4566884954700974,0.0037684183778714,-0.1271958303632984,0.2923870279447063,0.020085999394003,0.0321383604783569,-0.1256261392402134,-0.1323846089122844,-0.4883182718660951,0.0092220199741501,0.17962003454231423
2024-04-16,1.0578014184397162,1.0921985815602837,1.047340425531915,1.0514762591268694,1.0701462017226284,1.0469981162367168,2024,Q2,0.0029682478543688,0.0,0.0491043082000111,0.0257174625304361,-0.1285117355830844,-0.1323846089122844,0.0042682692462254,0.032830187793776,0.4566884954700974,0.0037684183778714,-0.1271958303632984,0.2923870279447063,0.020085999394003,0.0321383604783569,-0.1256261392402134,-0.1323846089122844,-0.4883182718660951,0.0092220199741501,0.2358156028368794
2024-04-17,1.0649819494584838,1.106407942238267,1.0686522262334537,1.0576457977236606,1.0809426420542965,1.0637364418504167,2024,Q2,0.0029682478543688,0.0,0.0491043082000111,0.0257174625304361,-0.1285117355830844,-0.1323846089122844,0.0042682692462254,0.032830187793776,0.4566884954700974,0.0037684183778714,-0.1271958303632984,0.2923870279447063,0.020085999394003,0.0321383604783569,-0.1256261392402134,-0.1323846089122844,-0.4883182718660951,0.0092220199741501,0.2888086642599279
2024-04-18,1.0561371841155234,1.0994584837545127,1.0713898916967508,1.047164743592086,1.0732338190015065,1.061646722445485,2024,Q2,0.0029682478543688,0.0,0.0491043082000111,0.0257174625304361,-0.1285117355830844,-0.1323846089122844,0.0042682692462254,0.032830187793776,0.4566884954700974,0.0037684183778714,-0.1271958303632984,0.2923870279447063,0.020085999394003,0.0321383604783569,-0.1256261392402134,-0.1323846089122844,-0.4883182718660951,0.0092220199741501,0.2382671480144405
2024-04-19,1.0454054054054054,1.0856756756756756,1.072072072072072,1.037045603857517,1.0645095820514676,1.057775358731447,2024,Q2,0.0029682478543688,0.0,0.0491043082000111,0.0257174625304361,-0.1285117355830844,-0.1323846089122844,0.0042682692462254,0.032830187793776,0.4566884954700974,0.0037684183778714,-0.1271958303632984,0.2923870279447063,0.020085999394003,0.0321383604783569,-0.1256261392402134,-0.1323846089122844,-0.4883182718660951,0.0092220199741501,0.23783783783783785
2024-04-22,0.9655574043261232,0.9968386023294508,0.9935940099833612,0.9653672351033576,0.9846488822385489,0.977574373903091,2024,Q2,0.0029682478543688,0.0,0.0491043082000111,0.0257174625304361,-0.1285117355830844,-0.1323846089122844,0.0042682692462254,0.032830187793776,0.4566884954700974,0.0037684183778714,-0.1271958303632984,0.2923870279447063,0.020085999394003,0.0321383604783569,-0.1256261392402134,-0.1323846089122844,-0.4883182718660951,0.0092220199741501,0.14143094841930126
2024-04-23,0.9420454545454544,0.968344155844156,0.973241341991342,0.95243084041825,0.9644175623285396,0.9552855472703244,2024,Q2,0.0029682478543688,0.0,0.0491043082000111,0.0257174625304361,-0.1285117355830844,-0.1323846089122844,0.0042682692462254,0.032830187793776,0.4566884954700974,0.0037684183778714,-0.1271958303632984,0.2923870279447063,0.020085999394003,0.0321383604783569,-0.1256261392402134,-0.1323846089122844,-0.4883182718660951,0.0092220199741501,0.09577922077922074
