Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,label
2016-01-04,0.9790629575402636,0.9507320644216692,0.9113469985358712,0.9735243102183354,0.9590367195543896,0.9066461042065562,2016,Q1,-0.0108880086465275,0.0135750668018104,0.114930969156993,-0.4349461044579999,0.0605640352222967,-0.0009838550016687,-0.0007242520287775,-0.7574853717603829,-0.7311220597348793,-0.7352061780027881,-0.7332560815048323,-0.7332560815048323,-0.2057339150700199,-0.0392471839709681,-0.1361639824304539
2016-01-05,0.98659793814433,0.9598674521354934,0.9192930780559646,0.9830303835737192,0.9680496184625828,0.9148735308734391,2016,Q1,-0.0108880086465275,0.0135750668018104,0.114930969156993,-0.4349461044579999,0.0605640352222967,-0.0009838550016687,-0.0007242520287775,-0.7574853717603829,-0.7311220597348793,-0.7352061780027881,-0.7332560815048323,-0.7332560815048323,-0.2057339150700199,-0.0392471839709681,-0.10603829160530187
2016-01-06,0.9927514792899408,0.9684171597633136,0.9257889546351086,0.9896851363661912,0.9749794398271512,0.9215921521904764,2016,Q1,-0.0108880086465275,0.0135750668018104,0.114930969156993,-0.4349461044579999,0.0605640352222967,-0.0009838550016687,-0.0007242520287775,-0.7574853717603829,-0.7311220597348793,-0.7352061780027881,-0.7332560815048323,-0.7332560815048323,-0.2057339150700199,-0.0392471839709681,-0.10207100591715978
2016-01-07,1.0360681114551085,1.0159442724458203,0.970639834881321,1.0291647016115828,1.018327873001595,0.965558334715696,2016,Q1,-0.0108880086465275,0.0135750668018104,0.114930969156993,-0.4349461044579999,0.0605640352222967,-0.0009838550016687,-0.0007242520287775,-0.7574853717603829,-0.7311220597348793,-0.7352061780027881,-0.7332560815048323,-0.7332560815048323,-0.2057339150700199,-0.0392471839709681,-0.0727554179566563
2016-01-08,1.0131818181818182,0.997878787878788,0.9523737373737372,1.006000492447623,0.997038695037635,0.9468779465618552,2016,Q1,-0.0108880086465275,0.0135750668018104,0.114930969156993,-0.4349461044579999,0.0605640352222967,-0.0009838550016687,-0.0007242520287775,-0.7574853717603829,-0.7311220597348793,-0.7352061780027881,-0.7332560815048323,-0.7332560815048323,-0.2057339150700199,-0.0392471839709681,-0.1045454545454545
2016-01-11,1.0314728682170542,1.022248062015504,0.9771834625322998,1.0240511522394475,1.018299389868712,0.969918304088248,2016,Q1,-0.0108880086465275,0.0135750668018104,0.114930969156993,-0.4349461044579999,0.0605640352222967,-0.0009838550016687,-0.0007242520287775,-0.7574853717603829,-0.7311220597348793,-0.7352061780027881,-0.7332560815048323,-0.7332560815048323,-0.2057339150700199,-0.0392471839709681,-0.07906976744186045
2016-01-12,1.0266666666666666,1.0235658914728685,0.9789922480620156,1.0196782154686388,1.0165565908335823,0.9709047897608024,2016,Q1,-0.0108880086465275,0.0135750668018104,0.114930969156993,-0.4349461044579999,0.0605640352222967,-0.0009838550016687,-0.0007242520287775,-0.7574853717603829,-0.7311220597348793,-0.7352061780027881,-0.7332560815048323,-0.7332560815048323,-0.2057339150700199,-0.0392471839709681,-0.08992248062015507
2016-01-13,0.9981900452488688,0.9965309200603318,0.9545500251382604,0.9934501632792332,0.9900094103760438,0.9463639254472576,2016,Q1,-0.0108880086465275,0.0135750668018104,0.114930969156993,-0.4349461044579999,0.0605640352222967,-0.0009838550016687,-0.0007242520287775,-0.7574853717603829,-0.7311220597348793,-0.7352061780027881,-0.7332560815048323,-0.7332560815048323,-0.2057339150700199,-0.0392471839709681,-0.09502262443438914
2016-01-14,1.024534161490683,1.0257763975155278,0.9843426501035196,1.0186218413731205,1.0173874994459375,0.9751278885157922,2016,Q1,-0.0108880086465275,0.0135750668018104,0.114930969156993,-0.4349461044579999,0.0605640352222967,-0.0009838550016687,-0.0007242520287775,-0.7574853717603829,-0.7311220597348793,-0.7352061780027881,-0.7332560815048323,-0.7332560815048323,-0.2057339150700199,-0.0392471839709681,-0.03105590062111796
2016-01-15,1.0520833333333333,1.0584935897435896,1.0170405982905983,1.0419481632573726,1.045234542370277,1.0061727035149397,2016,Q1,-0.0108880086465275,0.0135750668018104,0.114930969156993,-0.4349461044579999,0.0605640352222967,-0.0009838550016687,-0.0007242520287775,-0.7574853717603829,-0.7311220597348793,-0.7352061780027881,-0.7332560815048323,-0.7332560815048323,-0.2057339150700199,-0.0392471839709681,-0.012820512820512775
2016-01-18,1.0658456486042691,1.0819376026272578,1.0426655719759168,1.0553188363716084,1.064219308338535,1.029940174510923,2016,Q1,-0.0108880086465275,0.0135750668018104,0.114930969156993,-0.4349461044579999,0.0605640352222967,-0.0009838550016687,-0.0007242520287775,-0.7574853717603829,-0.7311220597348793,-0.7352061780027881,-0.7332560815048323,-0.7332560815048323,-0.2057339150700199,-0.0392471839709681,-0.021346469622331665
