Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,매출액,영업비용,label
2023-04-26,1.0365313653136532,1.0260147601476015,1.0854858548585486,1.021176728730331,1.03242988965065,1.0673946868634696,2023,Q2,0.161098995705893,0.048745151265032,0.0518897397591193,0.0055733786887672,0.0469176863855833,0.0010677348351426,-0.1773720384001667,0.0495959877579303,0.20722502153668,-0.01415273259486,-0.1971788332826463,-0.1971788332826463,0.0829585976036633,0.0791827224546402,0.0793989612747054,0.02583025830258312
2023-04-27,1.0026690391459074,0.9913701067615658,1.045314353499407,0.9875930253553146,0.9960992207780373,1.0284448732929496,2023,Q2,0.161098995705893,0.048745151265032,0.0518897397591193,0.0055733786887672,0.0469176863855833,0.0010677348351426,-0.1773720384001667,0.0495959877579303,0.20722502153668,-0.01415273259486,-0.1971788332826463,-0.1971788332826463,0.0829585976036633,0.0791827224546402,0.0793989612747054,-0.016014234875444844
2023-04-28,1.023119266055046,1.0212844036697248,1.0752599388379205,1.0150534649286376,1.0245825670133577,1.0585403765539072,2023,Q2,0.161098995705893,0.048745151265032,0.0518897397591193,0.0055733786887672,0.0469176863855833,0.0010677348351426,-0.1773720384001667,0.0495959877579303,0.20722502153668,-0.01415273259486,-0.1971788332826463,-0.1971788332826463,0.0829585976036633,0.0791827224546402,0.0793989612747054,-0.014678899082568808
2023-05-02,0.9965827338129496,1.0009892086330936,1.050959232613909,0.9958857497506486,1.0039013773058685,1.0363653034043887,2023,Q2,0.161098995705893,0.048745151265032,0.0518897397591193,0.0055733786887672,0.0469176863855833,0.0010677348351426,-0.1773720384001667,0.0495959877579303,0.20722502153668,-0.01415273259486,-0.1971788332826463,-0.1971788332826463,0.0829585976036633,0.0791827224546402,0.0793989612747054,-0.02877697841726623
2023-05-03,0.973286467486819,0.978646748681898,1.025278265963679,0.9780176213056792,0.982777985593706,1.012271380722017,2023,Q2,0.161098995705893,0.048745151265032,0.0518897397591193,0.0055733786887672,0.0469176863855833,0.0010677348351426,-0.1773720384001667,0.0495959877579303,0.20722502153668,-0.01415273259486,-0.1971788332826463,-0.1971788332826463,0.0829585976036633,0.0791827224546402,0.0793989612747054,-0.08260105448154653
2023-05-04,0.9694055944055944,0.974388111888112,1.0180652680652682,0.9778175840283508,0.9797546455422542,1.00673399319405,2023,Q2,0.161098995705893,0.048745151265032,0.0518897397591193,0.0055733786887672,0.0469176863855833,0.0010677348351426,-0.1773720384001667,0.0495959877579303,0.20722502153668,-0.01415273259486,-0.1971788332826463,-0.1971788332826463,0.0829585976036633,0.0791827224546402,0.0793989612747054,-0.11713286713286708
2023-05-08,0.949403747870528,0.9531516183986372,0.9907722884724588,0.9614069881644648,0.9590308662085844,0.9816309349602312,2023,Q2,0.161098995705893,0.048745151265032,0.0518897397591193,0.0055733786887672,0.0469176863855833,0.0010677348351426,-0.1773720384001667,0.0495959877579303,0.20722502153668,-0.01415273259486,-0.1971788332826463,-0.1971788332826463,0.0829585976036633,0.0791827224546402,0.0793989612747054,-0.17461669505962518
2023-05-09,0.9605488850771868,0.9620068610634648,0.9964551172098344,0.973820851157472,0.968885996146724,0.9887474122254166,2023,Q2,0.161098995705893,0.048745151265032,0.0518897397591193,0.0055733786887672,0.0469176863855833,0.0010677348351426,-0.1773720384001667,0.0495959877579303,0.20722502153668,-0.01415273259486,-0.1971788332826463,-0.1971788332826463,0.0829585976036633,0.0791827224546402,0.0793989612747054,-0.17066895368782165
2023-05-10,0.9863157894736844,0.985877192982456,1.0180701754385966,0.9967524730499612,0.9918421202437144,1.0109273710655022,2023,Q2,0.161098995705893,0.048745151265032,0.0518897397591193,0.0055733786887672,0.0469176863855833,0.0010677348351426,-0.1773720384001667,0.0495959877579303,0.20722502153668,-0.01415273259486,-0.1971788332826463,-0.1971788332826463,0.0829585976036633,0.0791827224546402,0.0793989612747054,-0.17368421052631577
2023-05-11,0.9985865724381624,0.995053003533569,1.0244994110718493,1.003106358295262,0.9989609761264872,1.0174792161760815,2023,Q2,0.161098995705893,0.048745151265032,0.0518897397591193,0.0055733786887672,0.0469176863855833,0.0010677348351426,-0.1773720384001667,0.0495959877579303,0.20722502153668,-0.01415273259486,-0.1971788332826463,-0.1971788332826463,0.0829585976036633,0.0791827224546402,0.0793989612747054,-0.15812720848056538
