Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,부채총계,자본금,이익잉여금,자본총계,매출액,법인세차감전 순이익,당기순이익,예수부채,당기손익-공정가치측정금융자산,이자수익,이자비용,영업이익(손실),당기순이익(손실),총포괄손익,영업비용,영업이익,label
2023-10-23,1.0947494033412888,1.1113365155131265,1.1988862370723947,1.0796481436682748,1.1094192166508676,1.1636568008406147,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.2124105011933175
2023-10-24,1.083054892601432,1.1015513126491647,1.1958233890214798,1.0651666630013157,1.0989983388745943,1.1582910040203422,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.20525059665871126
2023-10-25,1.0929095354523228,1.1171149144254278,1.2221271393643032,1.0746262472055927,1.1138812173455173,1.1804926814069607,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.2591687041564792
2023-10-26,1.121783700666325,1.159431060994362,1.2770886724756536,1.1034199748296414,1.1515914842195716,1.229586714367807,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.3249615581752947
2023-10-27,1.1415867944621938,1.1912673056443024,1.320589279375222,1.119709136316859,1.1776546662745395,1.268287654215506,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.38445154419595307
2023-10-30,1.1359696641386785,1.1975893824485373,1.3373058866016614,1.1138246735953683,1.179205329464173,1.2807559868027132,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.4219934994582881
2023-10-31,1.1283590308370044,1.2045980176211453,1.3522026431718062,1.1081839771282262,1.179763156220537,1.292015035154543,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.43722466960352424
2023-11-01,1.0702025586353945,1.1538379530916845,1.299280383795309,1.0595153577332688,1.1285041106262923,1.242473163308323,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.38326226012793185
2023-11-02,0.9759605911330048,1.06064039408867,1.1943103448275862,0.9829313613958132,1.0388083631049392,1.143357018503413,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.3226600985221675
2023-11-03,0.9356398104265404,1.0166350710900474,1.143301737756714,0.9555431267859332,0.999477286503216,1.0967280716482994,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.28436018957345977
2023-11-06,0.8173577235772358,0.8748373983739838,0.977859078590786,0.8523933472899065,0.8708680684458756,0.9426341306302364,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.0934959349593496
2023-11-07,0.8882713347921225,0.9406345733041576,1.0484463894967178,0.9326432746766872,0.9435109621581792,1.0143409815907485,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.14879649890590807
2023-11-08,0.8935652173913043,0.9326521739130434,1.0377681159420291,0.9399133969852204,0.94332356981568,1.0074724122083325,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.19130434782608696
2023-11-09,0.8734303534303535,0.8917255717255718,0.9896881496881496,0.9172635538686092,0.9114590634777788,0.9646842734619624,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.1434511434511434
2023-11-10,0.9334640522875816,0.9338126361655772,1.0336383442265795,0.96827766383387,0.959417406486505,1.010563770009305,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.18518518518518512
2023-11-13,0.942021505376344,0.921978494623656,1.0171827956989248,0.9638230751315184,0.9520818435195914,0.9976054100349444,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.1806451612903226
2023-11-14,0.956545842217484,0.915181236673774,1.0059132906894102,0.9636750473784464,0.9492987194126904,0.9894545221570568,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.18123667377398722
2023-11-15,0.9441478439425052,0.8843326488706366,0.9671937029431896,0.941137273657723,0.9223820170809118,0.9544281173786024,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.17043121149897322
2023-11-16,0.9607802874743326,0.8872073921971253,0.9661670088980152,0.951839587538137,0.9297742059303488,0.9559222774758306,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.1498973305954825
2023-11-17,0.9981012658227848,0.9155485232067512,0.9913291139240508,0.9819549121940266,0.9595339288199234,0.9827251434888524,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.14767932489451474
2023-11-20,0.9868200836820084,0.9140585774058576,0.981813110181311,0.9785126769531604,0.9561229889372614,0.9753375184505596,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.09623430962343105
2023-11-21,0.9192307692307692,0.8499423076923077,0.902801282051282,0.917755513330856,0.8904312257809714,0.8999517243404028,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,-0.0038461538461538325
2023-11-22,0.9307692307692308,0.8606153846153846,0.9030576923076924,0.9327090563616096,0.9008663471351648,0.9032319956951784,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,-0.0019230769230769162
2023-11-23,0.9382692307692309,0.8730961538461538,0.903698717948718,0.9449437733867716,0.910307647408006,0.9064047171680716,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.019230769230769162
2023-11-24,0.9649706457925636,0.9017221135029354,0.9203326810176126,0.9685708698541344,0.9333556571047528,0.9249140779316304,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.05870841487279854
2023-11-27,0.9843564356435645,0.925881188118812,0.9316963696369636,0.983700707553405,0.9497359806534694,0.9380046919638944,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.17623762376237617
2023-11-28,0.955893536121673,0.9043916349809886,0.8954816223067175,0.9545315789544118,0.9202169775819335,0.9038162998712576,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.11787072243346008
2023-11-29,0.9732692307692308,0.92875,0.9059102564102564,0.9718098767080744,0.9374220214243448,0.9170565905013688,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.20961538461538454
2023-11-30,0.9729007633587786,0.9329198473282444,0.8988994910941476,0.9708657569385476,0.9369074492614072,0.9130051369381776,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.1622137404580153
2023-12-01,1.0084479371316306,0.968958742632613,0.9252914210870988,0.9995718717131972,0.9678969562023174,0.9418811173918888,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.13948919449901775
2023-12-04,1.0163385826771654,0.9724409448818898,0.9268175853018372,1.001259617809262,0.9726782399168178,0.9455799611683589,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.1220472440944882
2023-12-05,1.0194059405940594,0.982970297029703,0.932026402640264,1.0058972047927894,0.9805082858724304,0.9527973574542872,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.12475247524752486
2023-12-06,0.9986407766990292,0.9692233009708738,0.9139288025889968,0.9888442711003051,0.965138881455938,0.9364506530533464,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.08155339805825235
2023-12-07,0.9941972920696324,0.968955512572534,0.9108768536428112,0.9877427811763524,0.965080957451078,0.9350303799772955,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.1334622823984526
2023-12-08,0.9901923076923076,0.9692307692307692,0.906294871794872,0.9853089441981762,0.9633690700587858,0.9319429911970856,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.12307692307692308
2023-12-11,0.9845714285714284,0.9657142857142856,0.898647619047619,0.98030231322034,0.958556590673996,0.9255897258477008,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.11428571428571432
2023-12-12,0.9894636015325672,0.9763409961685824,0.9047381864623244,0.98849328282238,0.9674878664452752,0.9331744789407508,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.11494252873563227
2023-12-13,0.994990366088632,0.985067437379576,0.910738599871548,0.9952603683131096,0.97564406453842,0.9405826969478752,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.06551059730250475
2023-12-14,0.9640595903165736,0.9567039106145252,0.8813283674736189,0.9688270154715652,0.9483751104383578,0.9120365956473264,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.027932960893854775
2023-12-15,0.9612546125461254,0.9541512915129152,0.8738437884378845,0.9671823156279896,0.9453761423126484,0.9067828764226578,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.007380073800737907
2023-12-18,0.9739776951672864,0.96682156133829,0.8814869888475837,0.9790326690830236,0.9569378220513056,0.9163600104388182,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,-0.0018587360594795044
2023-12-19,1.001904761904762,0.9912380952380953,0.9040761904761904,1.0026798586493504,0.9824778609531472,0.9410491632029168,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.11619047619047618
2023-12-20,0.9658759124087593,0.9521897810218978,0.8675304136253041,0.9677608381085236,0.9468384309182866,0.9047803586985866,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.0036496350364962904
2023-12-21,0.9683636363636364,0.9514545454545454,0.8664969696969698,0.9707432154630148,0.9487862980710994,0.9047200762383972,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,-0.0072727272727273196
2023-12-22,0.9834558823529412,0.9649816176470588,0.8781678921568628,0.9848226799033964,0.9631317239883568,0.917495373500196,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.044117647058823595
2023-12-26,0.9788706739526412,0.9602003642987248,0.8724165148755312,0.980243722604244,0.9587066960832384,0.9121183525386992,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.060109289617486406
2023-12-27,0.975812274368231,0.9540613718411552,0.8674909747292419,0.9765973471262832,0.954810860137894,0.9070375083564288,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.07220216606498187
2023-12-28,0.9573684210526316,0.9316666666666666,0.8461520467836257,0.9584233449396566,0.934865423041894,0.8854595340387077,2023,Q4,0.0281562036814697,0.0002202332710807,0.1114402242355239,0.0254504798972821,1.7984352678503437,1.704958031632226,1.7195887525283755,0.0318212299981508,0.0515685451342586,1.82171892172284,-5.763469077138601,0.0863395089550775,1.7195887525283755,3.1655269602180844,1.8829754041808937,0.156513052013637,0.04561403508771922
2024-01-02,0.9785714285714284,0.9515178571428572,0.8644761904761904,0.9799856752500712,0.9561728343149416,0.9045083176237948,2024,Q1,0.1214668753532501,0.0001027528968977,0.0526723819191639,0.0055303517959544,-0.60931716669923,-0.5682120713209795,-0.5714869265303764,0.1232691274743258,0.7019068601798952,-0.6149615041517853,-1.2383479235899404,0.07120008618015,-0.5714869265303764,-0.7110321725482367,-1.3902426198123,-0.0005399853686665,0.06428571428571428
2024-01-03,1.0077205882352942,0.982720588235294,0.8926593137254901,1.0072071863737229,0.9857912252373052,0.9333701426739244,2024,Q1,0.1214668753532501,0.0001027528968977,0.0526723819191639,0.0055303517959544,-0.60931716669923,-0.5682120713209795,-0.5714869265303764,0.1232691274743258,0.7019068601798952,-0.6149615041517853,-1.2383479235899404,0.07120008618015,-0.5714869265303764,-0.7110321725482367,-1.3902426198123,-0.0005399853686665,0.1066176470588236
2024-01-04,1.0435114503816794,1.0217557251908398,0.9286386768447836,1.037350170799054,1.021186668852489,0.970011516060152,2024,Q1,0.1214668753532501,0.0001027528968977,0.0526723819191639,0.0055303517959544,-0.60931716669923,-0.5682120713209795,-0.5714869265303764,0.1232691274743258,0.7019068601798952,-0.6149615041517853,-1.2383479235899404,0.07120008618015,-0.5714869265303764,-0.7110321725482367,-1.3902426198123,-0.0005399853686665,0.1450381679389312
