Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),매출액,자본금,총포괄손익,영업비용,label
2024-06-12,0.9177907594264472,0.8679500796601168,0.896052398654629,0.9295813356394246,0.8971941529547022,0.8947418147601576,2024,Q2,-0.0025055215402191,-0.0157911793249801,-0.0591236114745016,-0.0210188773710661,-0.0380452979653215,-0.0033463940514265,0.0019750424984057,-0.784663972952915,-0.8917151116684606,-0.9048850448460046,-0.9048850448460046,-0.3561755584229947,0.0,-0.9351696928384045,0.0558835004424878,-0.2363250132766861
2024-06-13,0.9638843426077468,0.8972176759410802,0.9199854519003456,0.9631312252681312,0.9291277689517672,0.9217991771476414,2024,Q2,-0.0025055215402191,-0.0157911793249801,-0.0591236114745016,-0.0210188773710661,-0.0380452979653215,-0.0033463940514265,0.0019750424984057,-0.784663972952915,-0.8917151116684606,-0.9048850448460046,-0.9048850448460046,-0.3561755584229947,0.0,-0.9351696928384045,0.0558835004424878,-0.2105837424986361
2024-06-14,1.0073322053017484,0.9315002820078964,0.95017860500094,0.9965018624441552,0.9643255394215668,0.9545349237745228,2024,Q2,-0.0025055215402191,-0.0157911793249801,-0.0591236114745016,-0.0210188773710661,-0.0380452979653215,-0.0033463940514265,0.0019750424984057,-0.784663972952915,-0.8917151116684606,-0.9048850448460046,-0.9048850448460046,-0.3561755584229947,0.0,-0.9351696928384045,0.0558835004424878,-0.15736040609137059
2024-06-17,1.010005652911249,0.9392594686263426,0.9516393442622952,0.9989814594286132,0.9696959392310512,0.9581131765773152,2024,Q2,-0.0025055215402191,-0.0157911793249801,-0.0591236114745016,-0.0210188773710661,-0.0380452979653215,-0.0033463940514265,0.0019750424984057,-0.784663972952915,-0.8917151116684606,-0.9048850448460046,-0.9048850448460046,-0.3561755584229947,0.0,-0.9351696928384045,0.0558835004424878,-0.1656302996042962
2024-06-18,1.0514201183431953,0.9869230769230768,0.9947731755424064,1.03737406216046,1.013593976148066,1.002805610171219,2024,Q2,-0.0025055215402191,-0.0157911793249801,-0.0591236114745016,-0.0210188773710661,-0.0380452979653215,-0.0033463940514265,0.0019750424984057,-0.784663972952915,-0.8917151116684606,-0.9048850448460046,-0.9048850448460046,-0.3561755584229947,0.0,-0.9351696928384045,0.0558835004424878,-0.13195266272189354
2024-06-19,1.0639736684619987,1.0028426092160383,1.0044983044085378,1.0402295569044446,1.0227266984159584,1.0137421136864373,2024,Q2,-0.0025055215402191,-0.0157911793249801,-0.0591236114745016,-0.0210188773710661,-0.0380452979653215,-0.0033463940514265,0.0019750424984057,-0.784663972952915,-0.8917151116684606,-0.9048850448460046,-0.9048850448460046,-0.3561755584229947,0.0,-0.9351696928384045,0.0558835004424878,-0.10293237582286052
2024-06-20,1.105545171339564,1.046884735202492,1.04263759086189,1.067913469628204,1.0586129638928428,1.0536113706780263,2024,Q2,-0.0025055215402191,-0.0157911793249801,-0.0591236114745016,-0.0210188773710661,-0.0380452979653215,-0.0033463940514265,0.0019750424984057,-0.784663972952915,-0.8917151116684606,-0.9048850448460046,-0.9048850448460046,-0.3561755584229947,0.0,-0.9351696928384045,0.0558835004424878,-0.06542056074766356
2024-06-21,1.0921495327102804,1.0501246105919002,1.0394496365524402,1.0555655660594396,1.0530307768554292,1.0518536208197304,2024,Q2,-0.0025055215402191,-0.0157911793249801,-0.0591236114745016,-0.0210188773710661,-0.0380452979653215,-0.0033463940514265,0.0019750424984057,-0.784663972952915,-0.8917151116684606,-0.9048850448460046,-0.9048850448460046,-0.3561755584229947,0.0,-0.9351696928384045,0.0558835004424878,-0.09719626168224305
2024-06-24,1.0900632911392405,1.0696518987341772,1.0527426160337554,1.0591279977979635,1.0630552604040482,1.066251075155887,2024,Q2,-0.0025055215402191,-0.0157911793249801,-0.0591236114745016,-0.0210188773710661,-0.0380452979653215,-0.0033463940514265,0.0019750424984057,-0.784663972952915,-0.8917151116684606,-0.9048850448460046,-0.9048850448460046,-0.3561755584229947,0.0,-0.9351696928384045,0.0558835004424878,-0.1689873417721519
2024-06-25,1.0934880722114764,1.0911992263056094,1.0688480550182675,1.0645800438829518,1.0750335856230857,1.0833616093903644,2024,Q2,-0.0025055215402191,-0.0157911793249801,-0.0591236114745016,-0.0210188773710661,-0.0380452979653215,-0.0033463940514265,0.0019750424984057,-0.784663972952915,-0.8917151116684606,-0.9048850448460046,-0.9048850448460046,-0.3561755584229947,0.0,-0.9351696928384045,0.0558835004424878,-0.11283043197936815
