Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,label
2016-01-04,1.0489583333333334,1.0493055555555555,1.0853587962962965,1.0397773658791547,1.0498416019586454,1.0673093750344949,2016,Q1,-0.0009746244912722,0.0070455137777316,-0.0821742325651851,0.0394500871143994,-0.0447904994191239,0.0315364310402002,0.0254862220438796,-0.7402743592248857,1.704812647753029,0.7278471774891944,3.1521714114215698,3.1521714114215698,0.1140011226717225,-0.1288097586229522,0.02083333333333326
2016-01-05,1.0442508710801397,1.0496515679442509,1.0871660859465735,1.035509322888429,1.0484043879072988,1.0686988693597976,2016,Q1,-0.0009746244912722,0.0070455137777316,-0.0821742325651851,0.0394500871143994,-0.0447904994191239,0.0315364310402002,0.0254862220438796,-0.7402743592248857,1.704812647753029,0.7278471774891944,3.1521714114215698,3.1521714114215698,0.1140011226717225,-0.1288097586229522,0.03832752613240409
2016-01-06,1.0603571428571428,1.0717857142857143,1.1117261904761904,1.0502339548768866,1.067508354975848,1.092287209541844,2016,Q1,-0.0009746244912722,0.0070455137777316,-0.0821742325651851,0.0394500871143994,-0.0447904994191239,0.0315364310402002,0.0254862220438796,-0.7402743592248857,1.704812647753029,0.7278471774891944,3.1521714114215698,3.1521714114215698,0.1140011226717225,-0.1288097586229522,0.0535714285714286
2016-01-07,1.069090909090909,1.0865454545454545,1.1292727272727272,1.056723823566861,1.078639731336966,1.10846920055422,2016,Q1,-0.0009746244912722,0.0070455137777316,-0.0821742325651851,0.0394500871143994,-0.0447904994191239,0.0315364310402002,0.0254862220438796,-0.7402743592248857,1.704812647753029,0.7278471774891944,3.1521714114215698,3.1521714114215698,0.1140011226717225,-0.1288097586229522,0.08363636363636373
2016-01-08,1.0648351648351648,1.0895604395604397,1.1342490842490842,1.0527444100326275,1.0782997725859362,1.1127664049399617,2016,Q1,-0.0009746244912722,0.0070455137777316,-0.0821742325651851,0.0394500871143994,-0.0447904994191239,0.0315364310402002,0.0254862220438796,-0.7402743592248857,1.704812647753029,0.7278471774891944,3.1521714114215698,3.1521714114215698,0.1140011226717225,-0.1288097586229522,0.09157509157509147
2016-01-11,1.03,1.0582142857142858,1.103154761904762,1.0216211089123917,1.0464525374835016,1.082161503685718,2016,Q1,-0.0009746244912722,0.0070455137777316,-0.0821742325651851,0.0394500871143994,-0.0447904994191239,0.0315364310402002,0.0254862220438796,-0.7402743592248857,1.704812647753029,0.7278471774891944,3.1521714114215698,3.1521714114215698,0.1140011226717225,-0.1288097586229522,0.050000000000000044
2016-01-12,1.025089605734767,1.0577060931899642,1.1043608124253286,1.020685954532169,1.0454220002409964,1.083218654326538,2016,Q1,-0.0009746244912722,0.0070455137777316,-0.0821742325651851,0.0394500871143994,-0.0447904994191239,0.0315364310402002,0.0254862220438796,-0.7402743592248857,1.704812647753029,0.7278471774891944,3.1521714114215698,3.1521714114215698,0.1140011226717225,-0.1288097586229522,0.053763440860215006
2016-01-13,1.0103202846975088,1.0473309608540926,1.0940688018979834,1.0109810520317943,1.0343640100453082,1.073032724024749,2016,Q1,-0.0009746244912722,0.0070455137777316,-0.0821742325651851,0.0394500871143994,-0.0447904994191239,0.0315364310402002,0.0254862220438796,-0.7402743592248857,1.704812647753029,0.7278471774891944,3.1521714114215698,3.1521714114215698,0.1140011226717225,-0.1288097586229522,0.04982206405693956
2016-01-14,1.001063829787234,1.0402482269503546,1.087825059101655,1.0060512832328847,1.0277726189854413,1.0669574528624937,2016,Q1,-0.0009746244912722,0.0070455137777316,-0.0821742325651851,0.0394500871143994,-0.0447904994191239,0.0315364310402002,0.0254862220438796,-0.7402743592248857,1.704812647753029,0.7278471774891944,3.1521714114215698,3.1521714114215698,0.1140011226717225,-0.1288097586229522,0.06382978723404253
2016-01-15,1.011552346570397,1.054332129963899,1.1045728038507825,1.0198090439268337,1.0419126169028432,1.0833893183689676,2016,Q1,-0.0009746244912722,0.0070455137777316,-0.0821742325651851,0.0394500871143994,-0.0447904994191239,0.0315364310402002,0.0254862220438796,-0.7402743592248857,1.704812647753029,0.7278471774891944,3.1521714114215698,3.1521714114215698,0.1140011226717225,-0.1288097586229522,0.06498194945848379
