Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,label
2016-01-04,1.000571428571429,0.9854761904761904,0.987904761904762,0.9995654906950858,0.997442523589118,0.9786289505499706,2016,Q1,-0.0004573928267916,0.030121847379078,0.0805902122889443,0.0168069047331536,0.053594758019436,0.0,-0.0205838008887648,-0.0141609053176935,-0.74715578177261,-5.632377259508468,-1.111397433630649,-1.0820033779321547,-1.0820033779321547,-0.1603020729010308,0.14857142857142858
2016-01-05,0.9714548802946592,0.9544659300184162,0.9576120319214242,0.9725342279481468,0.9677706895380144,0.9479529566439489,2016,Q1,-0.0004573928267916,0.030121847379078,0.0805902122889443,0.0168069047331536,0.053594758019436,0.0,-0.0205838008887648,-0.0141609053176935,-0.74715578177261,-5.632377259508468,-1.111397433630649,-1.0820033779321547,-1.0820033779321547,-0.1603020729010308,0.11970534069981587
2016-01-06,0.970201096892139,0.9494058500914077,0.9529555149299208,0.9717092856876506,0.9644372076228976,0.9429551312611196,2016,Q1,-0.0004573928267916,0.030121847379078,0.0805902122889443,0.0168069047331536,0.053594758019436,0.0,-0.0205838008887648,-0.0141609053176935,-0.74715578177261,-5.632377259508468,-1.111397433630649,-1.0820033779321547,-1.0820033779321547,-0.1603020729010308,0.1425959780621573
2016-01-07,0.9698181818181818,0.946590909090909,0.9501363636363636,0.9725164980893064,0.963064579984872,0.9398511572340236,2016,Q1,-0.0004573928267916,0.030121847379078,0.0805902122889443,0.0168069047331536,0.053594758019436,0.0,-0.0205838008887648,-0.0141609053176935,-0.74715578177261,-5.632377259508468,-1.111397433630649,-1.0820033779321547,-1.0820033779321547,-0.1603020729010308,0.13818181818181818
2016-01-08,0.9597495527728086,0.9351073345259392,0.9377608825283243,0.9647026614965144,0.9525534424433516,0.9271881388646026,2016,Q1,-0.0004573928267916,0.030121847379078,0.0805902122889443,0.0168069047331536,0.053594758019436,0.0,-0.0205838008887648,-0.0141609053176935,-0.74715578177261,-5.632377259508468,-1.111397433630649,-1.0820033779321547,-1.0820033779321547,-0.1603020729010308,0.13595706618962433
2016-01-11,0.9722522522522522,0.9447297297297296,0.9473273273273272,0.976809023749216,0.9632835789095876,0.936039209587722,2016,Q1,-0.0004573928267916,0.030121847379078,0.0805902122889443,0.0168069047331536,0.053594758019436,0.0,-0.0205838008887648,-0.0141609053176935,-0.74715578177261,-5.632377259508468,-1.111397433630649,-1.0820033779321547,-1.0820033779321547,-0.1603020729010308,0.14234234234234244
2016-01-12,0.953157894736842,0.926842105263158,0.9253947368421052,0.9599937916471026,0.943845057610876,0.914311891157444,2016,Q1,-0.0004573928267916,0.030121847379078,0.0805902122889443,0.0168069047331536,0.053594758019436,0.0,-0.0205838008887648,-0.0141609053176935,-0.74715578177261,-5.632377259508468,-1.111397433630649,-1.0820033779321547,-1.0820033779321547,-0.1603020729010308,0.11754385964912273
2016-01-13,0.9661375661375662,0.9382716049382716,0.933450911228689,0.9714234649911234,0.9537114280613268,0.9218008769833196,2016,Q1,-0.0004573928267916,0.030121847379078,0.0805902122889443,0.0168069047331536,0.053594758019436,0.0,-0.0205838008887648,-0.0141609053176935,-0.74715578177261,-5.632377259508468,-1.111397433630649,-1.0820033779321547,-1.0820033779321547,-0.1603020729010308,0.14462081128747806
2016-01-14,0.9556131260794474,0.927461139896373,0.917299942429476,0.960146638695196,0.9402363035204532,0.9058870911568774,2016,Q1,-0.0004573928267916,0.030121847379078,0.0805902122889443,0.0168069047331536,0.053594758019436,0.0,-0.0205838008887648,-0.0141609053176935,-0.74715578177261,-5.632377259508468,-1.111397433630649,-1.0820033779321547,-1.0820033779321547,-0.1603020729010308,0.11917098445595853
2016-01-15,0.9809523809523808,0.9529982363315695,0.9396090534979424,0.98401862020854,0.9639321050666652,0.927516828786742,2016,Q1,-0.0004573928267916,0.030121847379078,0.0805902122889443,0.0168069047331536,0.053594758019436,0.0,-0.0205838008887648,-0.0141609053176935,-0.74715578177261,-5.632377259508468,-1.111397433630649,-1.0820033779321547,-1.0820033779321547,-0.1603020729010308,0.11992945326278659
