비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),연도,분기,자본금,총포괄손익
13781353258000.0,15083896484000.0,675178399000.0,1154294578000.0,1829472977000.0,7759904205000.0,13254423507000.0,338036546000.0,-44788250000.0,-40929081000.0,-78608294000.0,-78608294000.0,2018,Q2,468569950000.0,
14194877109000.0,15339443876000.0,432618161000.0,2131421458000.0,2564039619000.0,7547102999000.0,12775404257000.0,389126745000.0,-35642234000.0,-45687854000.0,-69687882000.0,-69687882000.0,2018,Q3,468569950000.0,
14346802663000.0,15846830095000.0,418939327000.0,2427788566000.0,2846727893000.0,7800368291000.0,13000102202000.0,1061398230000.0,563983526000.0,567361242000.0,,,2018,Q4,468569950000.0,
15084056586000.0,17669822493000.0,941565698000.0,2847273675000.0,3788839373000.0,8687945165000.0,13880983120000.0,1908506519000.0,1483093532000.0,1495075280000.0,,,2019,Q1,468569950000.0,
15100742349000.0,16620308682000.0,379142162000.0,2497432038000.0,2876574200000.0,8544618551000.0,13743734482000.0,319474303000.0,-72846378000.0,-115415628000.0,,,2019,Q2,468569950000.0,
14849268645000.0,16404100243000.0,354655290000.0,2507293385000.0,2861948675000.0,8345638457000.0,13542151568000.0,371621161000.0,-31805928000.0,-51553937000.0,-57618431000.0,-57618431000.0,2019,Q3,468569950000.0,
14995470239000.0,16355886773000.0,817468460000.0,2461737949000.0,3279206409000.0,7882034374000.0,13076680364000.0,406526714000.0,-85685946000.0,-433057296000.0,849758066000.0,849758066000.0,2019,Q4,468569950000.0,
15258939075000.0,17292047224000.0,689274265000.0,2502996852000.0,3192271117000.0,9327312279000.0,14099776107000.0,2179834757000.0,1618946020000.0,1603449280000.0,,,2020,Q1,468569950000.0,
15592344102000.0,17246641629000.0,871131674000.0,2489623982000.0,3360755656000.0,9198629418000.0,13885885973000.0,455877139000.0,-151058841000.0,-130508923000.0,,,2020,Q2,468569950000.0,
15598227354000.0,17476323201000.0,838159754000.0,2628363536000.0,3466523290000.0,9323526792000.0,14009799911000.0,869606734000.0,116758262000.0,134548246000.0,,,2020,Q3,468569950000.0,
16029620869000.0,17727434534000.0,1474438747000.0,2220608725000.0,3695047472000.0,9349004444000.0,14032387062000.0,302929117000.0,-255192963000.0,-442192115000.0,1592008115000.0,1592008115000.0,2020,Q4,468569950000.0,
15979011518000.0,18480907705000.0,1713339923000.0,2941147182000.0,4654487105000.0,9129088670000.0,13826420600000.0,1313909667000.0,570792579000.0,-412632581000.0,-216018762000.0,-216018762000.0,2021,Q1,468569950000.0,
15839628419000.0,19766114029000.0,1666853911000.0,3225978882000.0,4892832793000.0,10179315530000.0,14873281236000.0,895314062000.0,51526938000.0,1221873895000.0,1048592462000.0,1048592462000.0,2021,Q2,468569950000.0,
16278743157000.0,21229779961000.0,1750011874000.0,3833732616000.0,5583744490000.0,10950699358000.0,15646035471000.0,899325277000.0,-126247035000.0,898364804000.0,769148175000.0,769148175000.0,2021,Q3,468569950000.0,
17159874366000.0,18467371516000.0,315243565000.0,2683722063000.0,2998965628000.0,10666565418000.0,15468405888000.0,877519364000.0,182983906000.0,215494607000.0,-284714697000.0,-284714697000.0,2021,Q4,468569950000.0,
17160072646000.0,18685915624000.0,210306782000.0,2569654174000.0,2779960956000.0,10919511961000.0,15905954668000.0,731807787000.0,420771036000.0,403514005000.0,446428094000.0,446428094000.0,2022,Q1,468569950000.0,
17255361137000.0,18778111708000.0,546131683000.0,2433312043000.0,2979443726000.0,10827366713000.0,15798667982000.0,446947486000.0,79225058000.0,100111763000.0,-85968610000.0,-85968610000.0,2022,Q2,468569950000.0,
17290389117000.0,18957047892000.0,1439528663000.0,1594402219000.0,3033930882000.0,10873371796000.0,15923117010000.0,419201809000.0,79560549000.0,86766413000.0,42567357000.0,42567357000.0,2022,Q3,468569950000.0,
18472627271000.0,19550742827000.0,1941337013000.0,1639970783000.0,3581307796000.0,10923306553000.0,15969435031000.0,385576462000.0,31815242000.0,11703878000.0,50156392000.0,50156392000.0,2022,Q4,468569950000.0,
19654195902000.0,20783335966000.0,2926055044000.0,1469439254000.0,4395494298000.0,10779576334000.0,16387841668000.0,760181885000.0,435083343000.0,423085400000.0,402513641000.0,402513641000.0,2023,Q1,468569950000.0,
19955727912000.0,20998508255000.0,2286742056000.0,2312457330000.0,4599199386000.0,10815397005000.0,16399308869000.0,303979279000.0,-8931504000.0,-16232168000.0,32730864000.0,32730864000.0,2023,Q2,468569950000.0,
19924935898000.0,21434071224000.0,1459425859000.0,2446182927000.0,3905608786000.0,10803718276000.0,17528462438000.0,295375306000.0,12688215000.0,3364775000.0,-13893031000.0,-13893031000.0,2023,Q3,509519950000.0,
19877250313000.0,21362774685000.0,678463451000.0,2464601653000.0,3143065104000.0,11483628946000.0,18219709581000.0,1129893528000.0,796631704000.0,734383147000.0,689132346000.0,689132346000.0,2023,Q4,509519950000.0,1136726100000.0
19879532458000.0,21526025652000.0,465041241000.0,2472830895000.0,2937872136000.0,11048439427000.0,18588153516000.0,681822695000.0,369259412000.0,383549570000.0,349379210000.0,349379210000.0,2024,Q1,509519950000.0,367679299000.0
19890192019000.0,21410486006000.0,426433654000.0,2428438966000.0,2854872620000.0,11013618099000.0,18555613386000.0,330793023000.0,18661785000.0,-39403768000.0,-31156834000.0,-31156834000.0,2024,Q2,509519950000.0,-32540131000.0
19764248439000.0,21320723157000.0,852383458000.0,2222422410000.0,3074805868000.0,11039319874000.0,18245917289000.0,324794540000.0,25101230000.0,23664821000.0,17611081000.0,17611081000.0,2024,Q3,509519950000.0,8688212000.0
