비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),연도,분기,자본금,총포괄손익
3317087102296.0,4680333855569.0,926893524498.0,2496223537879.0,3423117062377.0,991750959141.0,1257216793192.0,686311626889.0,16383410819.0,-8495074642.0,1470111275.0,1470111275.0,2020,Q3,53380000000.0,
3346877013021.0,4814754096054.0,1179179135641.0,2332595903810.0,3511775039451.0,994463824293.0,1302979056603.0,781145141450.0,85499675383.0,38173987353.0,32782819065.0,32782819065.0,2020,Q4,53380000000.0,
3342254642325.0,4682070304885.0,1298228264463.0,2142387999707.0,3440616264170.0,947977888088.0,1241454040715.0,703769165219.0,19124004215.0,4989074797.0,13523309442.0,13523309442.0,2021,Q1,53380000000.0,
3342739727267.0,4527544778238.0,1378961047764.0,1900703494266.0,3279664542030.0,955673229687.0,1247880236208.0,748154670513.0,28413614789.0,67646701425.0,54123856944.0,54123856944.0,2021,Q2,53380000000.0,
3349684571563.0,4849660654589.0,1351633657430.0,2308803188796.0,3660436846226.0,916748675990.0,1189223808363.0,680357512032.0,26671717431.0,10627494045.0,9530449509.0,9530449509.0,2021,Q3,53380000000.0,
3335042625559.0,4701205491310.0,1153229881770.0,2403281965622.0,3556511847392.0,866534194414.0,1144693643918.0,728597643835.0,-31221058246.0,-6152344809.0,-5828628971.0,-5828628971.0,2021,Q4,53380000000.0,
3378340146796.0,4642517927323.0,1071491644954.0,2503258781477.0,3574750426431.0,793699189806.0,1067767500892.0,761004639655.0,-11685866711.0,-27872722391.0,-21217466868.0,-21217466868.0,2022,Q1,53380000000.0,
3371252450869.0,4447494675295.0,1167848427750.0,2278157738907.0,3446006166657.0,749554053723.0,1001488508638.0,825039497953.0,31859619205.0,13735471718.0,10868755142.0,10868755142.0,2022,Q2,53380000000.0,
3389674040313.0,4517887710082.0,1485046898535.0,2147822514914.0,3632869413449.0,666518361284.0,885018296633.0,741153539245.0,-37360442905.0,-49029541259.0,-35750871967.0,-35750871967.0,2022,Q3,53380000000.0,
3372542351402.0,5018097517132.0,1998490647286.0,2154205599042.0,4152696246328.0,584752900612.0,865401270804.0,875678123068.0,8476002351.0,-57996431686.0,-45908064709.0,-45908064709.0,2022,Q4,53380000000.0,
3359717869132.0,4856881886517.0,1947539678494.0,2092460420370.0,4040000098864.0,544883731008.0,816881787653.0,878218259523.0,24939653695.0,5412371529.0,9344877533.0,9344877533.0,2023,Q1,53380000000.0,
5183684092211.0,6809655049994.0,1752969566126.0,2367199706077.0,4120169272203.0,2274843565728.0,2689485777791.0,890022585686.0,62986970169.0,101748453539.0,95825622412.0,95825622412.0,2023,Q2,53380000000.0,
5135083885261.0,6962788498556.0,1862654734291.0,2485639777268.0,4348294511559.0,2168183094421.0,2614493986997.0,866297794645.0,18038604794.0,-54927666537.0,-57250417472.0,-57250417472.0,2023,Q3,53380000000.0,-27225451592.0
5161146827955.0,6883023078977.0,1871198953922.0,2496519382393.0,4367718336315.0,2053371294475.0,2515304742662.0,897028973011.0,-34566085048.0,-17585838666.0,-5592046409.0,-5592046409.0,2023,Q4,53380000000.0,344391416787.0
5212474545059.0,7148733159330.0,1791111307018.0,2794610440167.0,4585721747185.0,2026013199078.0,2563011412145.0,882567089160.0,17922809939.0,11182046683.0,7988390863.0,7988390863.0,2024,Q1,53380000000.0,85355098409.0
5216144583838.0,7088638975302.0,2197038728761.0,2294661361634.0,4491700090395.0,1978684357600.0,2596938884907.0,951145073867.0,15849219724.0,-46679155926.0,-48476689996.0,-48476689996.0,2024,Q2,53380000000.0,33927472762.0
5178780910993.0,7085134371648.0,2241664314175.0,2317266829595.0,4558931143770.0,1972079759754.0,2526203227878.0,874995679021.0,10451401381.0,-22208812900.0,-5241716998.0,-5241716998.0,2024,Q3,53380000000.0,-70735657029.0
